YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Ships
1912-04-20	1	37.78	-122.38					https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	2	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	3	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	4	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 						225	243	2	30.18	56			b		0	
1912-04-20	5	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	6	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	7	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	8	37.78	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	0815: Got Underway						225	243	2	30.18	59			bc	scu	8	
1912-04-20	9	37.83	-122.44	888		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	0930: Anchored off Sausalito					v											
1912-04-20	10	37.86	-122.48	888		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					v											
1912-04-20	11	37.86	-122.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	12	37.86	-122.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 						225	243	2	30.20	58			bc	scu	6	
1912-04-20	13	37.86	-122.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	14	37.86	-122.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 																
1912-04-20	15	37.86	-122.48			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	1515: Got Underway																
1912-04-20	16	37.81	-122.48	888		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	1615: Sea Buoy						202	220	19	30.14	54	58	50	bc	cu	2	
1912-04-20	17	37.79	-122.71	888		9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 						315	333	13	30.16	54	54		bc	cis	7	
1912-04-20	18	37.71	-122.92	222.19		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	"1833: Farallon abeam, dist. 1.5 miles 1845: WxN"					sw 1/4 s	315	333	13	30.17	55	54	50	bc	cis	5	
1912-04-20	19	37.68	-123.11	281.25		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					wxn	315	333	24	30.17	52	54		bc	cis	5	
1912-04-20	20	37.74	-123.25	281.25		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					wxn	315	333	24	30.16	52	54	49	bc	cu		
1912-04-20	21	37.8	-123.38	281.25		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					wxn	315	333	24	30.18	53	53	50	bc	cu		
1912-04-20	22	37.86	-123.52	281.25		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					wxn	315	333	24	30.20	52	53		bc	cu		
1912-04-20	23	37.93	-123.66	281.25		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					wxn	315	333	30	30.20	52	53		bc	cu		
1912-04-20	24	37.99	-123.8	281.25		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0025.JPG	 					wxn	315	333	30	30.20	52	55	50	bc	cu		
1912-04-21	1	38.06	-123.96	281.25		9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	24	30.20	51	51		bc	scu	9	
1912-04-21	2	38.12	-124.1	281.25		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	24	30.20	51	51		bc	cu	3	
1912-04-21	3	38.2	-124.27	281.25		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	24	30.20	51	51		bc	scu	9	
1912-04-21	4	38.27	-124.43	281.25		9.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	19	30.20	52	51	49	bc	scu	8	
1912-04-21	5	38.34	-124.59	281.25		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	13	30.20	52	53		bc	scu	8	
1912-04-21	6	38.41	-124.75	281.25		9.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	13	30.20	52	52	51	bc	scu	6	
1912-04-21	7	38.48	-124.91	281.25		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	13	30.24	52	51		bc	scu	4	
1912-04-21	8	38.55	-125.07	281.25		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 			38 43 18 N	125 4 24 W	wxn	315	333	13	30.25	51	51	52	bc	scu	5	
1912-04-21	9	38.64	-125.25	281.25		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	13	30.26	53	51		bc	scu	3	
1912-04-21	10	38.72	-125.42	281.25		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	8	30.28	58	51	52	bc	scu	2	
1912-04-21	11	38.8	-125.59	281.25		9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	5	30.30	54	53		bc	scu	2	
1912-04-21	12	38.91	-125.85	281.25		14.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 			38 54 51 N	125 51W	wxn	315	333	5	30.30	54	53	52	bc	scu	2	
1912-04-21	13	38.98	-125.98	281.25		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	5	30.30	55	53		bc	scu	3	
1912-04-21	14	39.05	-126.12	281.25		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	5	30.30	56	54		bc	scu	4	
1912-04-21	15	39.12	-126.27	281.25		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	5	30.28	57	54		bc	scu	2	
1912-04-21	16	39.2	-126.42	281.25		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	5	30.28	57	54	53	bc	cis	4	
1912-04-21	17	39.27	-126.56	281.25		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	315	333	2	30.28	56	53		bc	cis	6	
1912-04-21	18	39.34	-126.7	281.25		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	888	888	2	30.28	56	53	52	bc	scu	7	
1912-04-21	19	39.41	-126.85	281.25		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	888	888	2	30.28	54	53		bc	scu	9	
1912-04-21	20	39.49	-127.01	281.25		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 			39 29 12 N	127 9 20 W	wxn	270	288	2	30.28	55	53	53	bc	scu	7	
1912-04-21	21	39.59	-127.2	281.25		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	225	243	2	30.26	52	50		oc	scu	10	
1912-04-21	22	39.69	-127.39	281.25		11.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	180	198	2	30.22	53	51		oc	scu	10	
1912-04-21	23	39.79	-127.59	281.25		11.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	135	153	5	30.22	53	51		oc	scu	10	
1912-04-21	24	39.9	-127.79	281.25		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0026.JPG	 					wxn	135	153	8	30.20	54	53	52	oc	scu	10	
1912-04-22	1	40	-127.99	281.25		11.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	243	13	30.18	51	51		bc	scu	5	
1912-04-22	2	40.11	-128.19	281.25		11.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	13	30.18	51	51	50	bc	scu	5	
1912-04-22	3	40.21	-128.39	281.25		11.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	13	30.15	51	51		bc	scu	9	
1912-04-22	4	40.31	-128.6	281.25		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	13	30.14	51	51	52	oc	scu	10	
1912-04-22	5	40.42	-128.8	281.25		11.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	13	30.12	52	51		bc	scu	10	
1912-04-22	6	40.51	-128.98	281.25		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	19	30.10	52	52	52	bc	frcu	8	
1912-04-22	7	40.62	-129.19	281.25		12.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	19	30.09	52	52		bc	cu	7	
1912-04-22	8	40.73	-129.39	281.25		11.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	0830: NWxW 1/2 W			40 43 30 N	129 45 25 W	wxn	225	245	19	30.07	52	51	52	bc	cu	6	
1912-04-22	9	40.87	-129.59	290		11.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	30.06	52	50		bc	scu	7	
1912-04-22	10	41.04	-129.78	298.12		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	30.06	52	50	52	bc	scu	6	
1912-04-22	11	41.21	-129.96	298.12		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	30.06	52	50		bc	cu	3	
1912-04-22	12	41.44	-130.22	298.12		16.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 			41 26 29 N	130 13W	nwxw 1/2 w	225	245	19	30.06	52	51	52	bc	cu	5	
1912-04-22	13	41.57	-130.39	298.12		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	30.04	52	52		bc	scu	5	
1912-04-22	14	41.71	-130.57	298.12		11.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	30.03	52	52	52	bc	scu	7	
1912-04-22	15	41.84	-130.76	298.12		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	24	30.00	51	51		oc	scu	10	
1912-04-22	16	41.98	-130.94	298.12		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	29.98	51	51	51	oc	scu	10	
1912-04-22	17	42.12	-131.13	298.12		11.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					nwxw 1/2 w	225	245	19	29.98	51	50		oc	scu	10	
1912-04-22	18	42.26	-131.31	298.12		11.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	1855: WxN					nwxw 1/2 w	225	245	19	29.96	51	50		oc	scu	10	
1912-04-22	19	42.38	-131.48	297		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	13	29.96	49	48		bc	cun	7	
1912-04-22	20	42.46	-131.7	281.25		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 			42 4 18 N	131 54 30 W	wxn	225	245	8	29.96	49	48	49	bc	cu	5	
1912-04-22	21	42.55	-131.92	281.25		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	8	29.96	49	49		bc	cu	6	
1912-04-22	22	42.64	-132.15	281.25		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	8	29.95	49	49		bc	cu	5	
1912-04-22	23	42.73	-132.37	281.25		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	8	29.93	49	49		bc	cicu	5	
1912-04-22	24	42.81	-132.6	281.25		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v456/mcculloch-v456_0027.JPG	 					wxn	225	245	8	29.92	49	49	49	bc	cicu	6	
