YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Ships
1908-05-24	15	38.43	-123.75	299.53		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 			38.428	-123.746	nwxw 3/8 w											
1908-05-24	16	38.50	-123.84	299.53		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 			38.5	-123.835	nwxw 3/8 w	315	333	19	29.90	54	52		oc	scu	10	
1908-05-24	17	38.59	-123.94	299.53		5.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 			38.587	-123.942	nwxw 3/8 w											
1908-05-24	18	38.67	-124.04	299.53		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 			38.665	-124.038	nwxw 3/8 w	315	333	30	29.90	54	52		bc	scu	8	
1908-05-24	19	38.74	-124.13	299.53		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 			38.737	-124.128	nwxw 3/8 w											
1908-05-24	20	38.77	-124.17	299.53		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 			38 46N	124 10W	nwxw 3/8 w	315	333	30	29.90	52	50		bc	scu	8	
1908-05-24	21	38.78	-124.17	299.53		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 					nwxw 3/8 w											
1908-05-24	22	38.78	-124.17	299.53		1.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 					nwxw 3/8 w	315	333	30	29.92	54	52		b			
1908-05-24	23	38.80	-124.19	299.53		2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 					nwxw 3/8 w											
1908-05-24	24	38.80	-124.19	299.53		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0006.JPG	 					nwxw 3/8 w	315	333	30	29.92	52	50		b			
1908-05-25	1	38.81	-124.18	315		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw											
1908-05-25	2	38.82	-124.18	315		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw	315	333	37	30.00	53	50		bc		2	
1908-05-25	3	38.83	-124.17	315		1.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw											
1908-05-25	4	38.84	-124.17	315		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw	315	333	37	30.00	54	50		bc	ci	3	
1908-05-25	5	38.87	-124.18	315		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw											
1908-05-25	6	38.88	-124.17	315		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw	315	333	37	30.06	52	48		bc	ci	4	
1908-05-25	7	38.87	-124.15	315		0.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw											
1908-05-25	8	38.86	-124.14	315		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 			38N	12 14W	nw	315	333	37	30.12	54	48		bc	ci	1	
1908-05-25	9	38.86	-124.13	315		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw											
1908-05-25	10	38.87	-124.12	315		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw	315	333	37	30.16	54	49		bc	ci	1	
1908-05-25	11	38.86	-124.11	315		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nw											
1908-05-25	12	38.86	-124.09	315		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 			39 29 57 N	124 12 10 W	nw	315	333	37	30.12	54	49		b			
1908-05-25	13	38.86	-124.08	315		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	1300: NNE					nw											
1908-05-25	14	38.85	-124.06	22.5		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nne	315	333	37	30.07	54	49		bc	ci	1	
1908-05-25	15	38.85	-124.03	22.5		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nne											
1908-05-25	16	38.85	-124.01	22.5		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nne	315	333	37	30.02	54	49		bc	ci	1	
1908-05-25	17	38.84	-123.98	11.25		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nxe											
1908-05-25	18	38.84	-123.96	11.25		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	1800: NWxW 3/8 W					nxe	315	333	37	30.00	54	49		b			
1908-05-25	19	38.84	-123.95	299.53		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nwxw 3/8 w											
1908-05-25	20	38.83	-123.93			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 			38 49 30 N	123 56W	nwxw 3/8 w	315	333	30	30.04	52	49		b			
1908-05-25	21	38.85	-123.99	299.53		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nwxw 3/8 w											
1908-05-25	22	38.87	-124.04	299.53		0.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nwxw 3/8 w	315	333	30	30.08	52	49		b			
1908-05-25	23	38.88	-124.08	299.53		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nwxw 3/8 w											
1908-05-25	24	38.95	-124.19	299.53		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0008.JPG	 					nwxw 3/8 w	315	333	37	30.08	50	47		b			
1908-05-26	1	38.96	-124.23			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w											
1908-05-26	2	38.97	-124.27			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w	315	333	37	30.08	52	50		b			
1908-05-26	3	38.98	-124.31			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w											
1908-05-26	4	38.99	-124.35			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w	315	333	37	30.06	53	49		b			
1908-05-26	5	39.05	-124.44	299.53		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w											
1908-05-26	6	39.09	-124.51	299.53		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w	315	333	37	30.14	51	48		b			
1908-05-26	7	39.17	-124.50	11.25		4.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nxe											
1908-05-26	8	39.23	-124.50	11.25		3.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 			39 14N	124 30W	nxe	315	333	37	30.21	54	48		b			
1908-05-26	9	39.29	-124.50	11.25		3.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nxe											
1908-05-26	10	39.34	-124.51	11.25		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nxe	315	333	37	30.16	54	48		b			
1908-05-26	11	39.41	-124.50	11.25		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nxe											
1908-05-26	12	39.47	-124.50	11.25		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 			39 27 54 N	124 30W	nxe	315	333	37	30.12	52	48		b			
1908-05-26	13	39.49	-124.47	11.25		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nxe											
1908-05-26	14	39.50	-124.44	11.25		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nxe	315	333	37	30.12	52	48		b			
1908-05-26	15	39.49	-124.49	303.75		3.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw											
1908-05-26	16	39.50	-124.55	303.75		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw	315	333	37	30.10	52	49		b			
1908-05-26	17	39.50	-124.62	298.12		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 1/2 w											
1908-05-26	18	39.50	-124.70	298.12		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 1/2 w	315	333	30	30.10	52	49		bch	ci	5	
1908-05-26	19	39.52	-124.78	299.53		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 3/8 w											
1908-05-26	20	39.53	-124.87	299.53		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 			39 43N	124 52W	nwxw 3/8 w	338	356	24	30.10	51	48		bc	cis	3	
1908-05-26	21	39.59	-124.94	298.12		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 1/2 w	338	356	37								
1908-05-26	22	39.64	-125.01	298.12		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 1/2 w	338	356	37	30.10	53	50		bc	cicus	3	
1908-05-26	23	39.70	-125.09	298.12		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 1/2 w											
1908-05-26	24	39.76	-125.17	298.12		5.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0009.JPG	 					nwxw 1/2 w	338	356	37	30.10	53	50		bc	cicus	1	
1908-05-27	1	39.83	-125.25	303.75		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v448/mcculloch-v448_0010.JPG	 					nwxw											
