YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	VisM	Flora&Fauna	People	Ships	Other
1933-06-27	1	53.52	-133.63	333		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0037.JPG	 			53.522	-133.628	333	315	343	8	30.00	53	52		o	s cu	10	20				
1933-06-27	2	53.75	-133.79	337		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			53.747	-133.791	337	315	343	8	30.01	53	53		o	s cu	10	20				
1933-06-27	3	53.98	-133.96	337		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			53.976	-133.957	337	315	343	8	30.01	52	52		o	s cu	10	20				
1933-06-27	4	54.2	-134.12	337		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			54.201	-134.121	337	315	343	8	30.01	52	52		o	s cu	10	50				
1933-06-27	5	54.43	-134.29	337		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	0515: cc 347			54.427	-134.287	337	315	343	8	30.00	52	52		o	s cu	10	50				
1933-06-27	6	54.67	-134.4	345		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			54.667	-134.399	345	315	343	8	30.01	53	53		o	s cu	10	50				
1933-06-27	7	54.92	-134.5	347		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			54.92	-134.501	347	315	343	8	30.02	53	53		o	s cu	10	50				
1933-06-27	8	55.15	-134.6	347		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			55.151	-134.596	347	315	343	8	30.03	54	54		o	s cu	10	50				
1933-06-27	9	55.39	-134.69	347		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	0945: cc 0			55.392	-134.694	347	315	343	8	30.03	54	54		o	s cu	10	20				
1933-06-27	10	55.64	-134.77	350		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	"1030: Set clocks back thirty minutes. 1034: Large Hazy Id brg 90 cc 20G, 24T."			55.638	-134.772	350	315	343	8	30.04	54	54		o	s cu	10	20				
1933-06-27	11	55.99	-134.62	14		22.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	1135: Wood Id brg 290 dist 2.5 mi cc 0T			55.994	-134.615	14	315	343	8	30.04	55	54		c	s cu	9	20				
1933-06-27	12	56.23	-134.51	14		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	1202: Port Alexander Lt brg 270 dist 4.8 mi. 1237 Cannery Lt atp brg 270 dist 3.2 mi 1248: Port Herbert Lt brg 270 dist 3.2 mi Noon: Nome Noon: Off Port Alexander			56.23	-134.51	14	225	253	8	30.05	55	54		c	s cu	8	20				
1933-06-27	13	56.48	-134.51	0		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	"1325: cc 5G, 9T. 1330 Set clocks back thirty minutes to conform with 135th meridian time. 1348 cc 40"			56.481	-134.509	0	135	163	8	30.06	68	63		c	s cu	6	20				
1933-06-27	14	56.88	-134.44	11		23.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			56.88	-134.44	11	180	208	8	30.06	73	65		c	s cu	7	20				
1933-06-27	15	57.07	-134.05	40		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	"1510-: Passed Turnabout Id cc 50G, 54T , 1556 East Brother ID atp cc 0T."			57.074	-134.05	40	180	208	2	30.06	61	60		c	s cu	9	20				
1933-06-27	16	57.25	-133.69	48		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	"1640:  Sail Id brg 86 dist 1.0 mi cc 10T 7G. 1649 Hugh Pt brg 314 dist 3.8 mi cc 349T, 346G."			57.25	-133.691	48	135	163	5	30.06	58	57		c	s cu	9	20				
1933-06-27	17	57.52	-133.7	359		16	1730: Passed several icebergs off Harbor Island and S of Midway Island.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			57.517	-133.698	359	135	163	5	30.04	59	57		c	s cu	9	20				
1933-06-27	18	57.78	-133.79	349		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			57.782	-133.792	349	135	163	2	30.04	58	57		c	s cu	9	20				
1933-06-27	19	58.01	-134.06	v		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			58.008	-134.063	v	135	163	2	30.04	57	57		oz	s cu	10	20				
1933-06-27	20	58.23	-134.29	v		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	"2026: Government Wharf, Juneau 2000: Gastenau Channel"			58.233	-134.29	v	270	298	5	30.04	56	56		c	s cu	7	20				
1933-06-27	21	58.29	-134.4	v		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			58.29	-134.4	v															
1933-06-27	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			58.29	-134.4																
1933-06-27	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			58.29	-134.4																
1933-06-27	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0036.JPG	 			58.29	-134.4		270	298	2	30.03	59	58		o	cu	10	4				
1933-06-28	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4		0	0	0	30.10	50	50		od	s cu	10	7				
1933-06-28	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4		0	0	0	30.14	51	51		odz	s cu	10	4				
1933-06-28	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4															1030: USCGC Tallapoosa	
1933-06-28	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	Noon: Juneau			58.29	-134.4		135	163	2	30.06	60	59		c	s cu	8	20		1253: Governor Tray and Senator Robinson came aboard.		
1933-06-28	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	14	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	15	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	16	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4		135	163	2	30.00		59		cz	n	10	7		1615: Judge Wickersham came aboard to call on Senator Robinson.		
1933-06-28	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4														1715: Judge Harding came aboard to call on Commander Zeusler.		
1933-06-28	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4		0	0	0	30.01		59		odz	s cu	10	7				
1933-06-28	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4																
1933-06-28	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0038.JPG	 			58.29	-134.4		135	163	2	30.12		59		od	n	10	50				
1933-06-29	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0040.JPG	 			58.29	-134.4																
1933-06-29	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4																
1933-06-29	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4																
1933-06-29	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4		0	0	0	30.12	53	53		or	n	10	7				
1933-06-29	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4																
1933-06-29	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4																
1933-06-29	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4																
1933-06-29	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	 			58.29	-134.4		135	163	5	30.10	55	55		od	s cu	10	7				
1933-06-29	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	0921: Got Underway 0921: 0958 Marmion Id brg 2 dist 1.4 mi			58.29	-134.4																
1933-06-29	10	58.17	-134.26	255		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	1038: Pt Hilda Lt brg 9 dist 0.8 mi. 1056 Middle Pt Lt brg 38 dist 0.8 mi			58.1747	-134.258	255	135	163	2	30.09	53	53		o	s cu	10	20				
1933-06-29	11	58.25	-134.66	327		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	1139: Favorite Reef Lt brg 37 dist 0.3 mi			58.2514	-134.661	327	135	163	5	30.09	56	55		om	s cu	10	20				
1933-06-29	12	58.45	-134.96	195		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	1204: Pt Retreat atp dist 2 mi cc thru Lynn Canal. 1215 False Retreat Lt brg 105 dist 1.5 mi Noon: Point Retreat			58.4453	-134.955	195	135	163	5	30.07	56	55		o	s cu	10	20				
1933-06-29	13	58.22	-134.99	170		15.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	1310: Rocky Id brg 270 dist 1.5 mi rounded Pt Couverden			58.22	-134.99	170	135	163	8	30.04	55	54		orz	n	10	4				
1933-06-29	14	58.26	-135.46	189		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	1435: Pleasant Id Buoy brg 15 dist 1.5 mi.			58.264	-135.464	189	135	163	5	30.02	54	54		o	n	10	4				
1933-06-29	15	58.31	-135.96	277		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23677266/content/dc-metro/rg-026/585454/0002/Chelan-1933-06/Chelan-1933-06-0039.JPG	"1527: Lemesurier Id Lt brg 187 dist 1.5 mi cc 252T, 250G."			58.31	-135.96	277	90	118	5	29.98	52	53		orz	n	10	4				
