YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	People
1863-01-01	1	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	2	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	3	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	4	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						45	27	13				bc	
1863-01-01	5	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	6	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	7	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	8	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						90	72	13				bc	
1863-01-01	9	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	10	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	11	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	12	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	"Noon: Porto da Praia, Cape Verde."												b	
1863-01-01	13	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	14	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	15	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	16	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						23	5	13				bc	
1863-01-01	17	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	18	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 								13				bc	
1863-01-01	19	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	20	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						90	72	5				bc	
1863-01-01	21	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	22	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	23	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-01	24	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						45	27	5				b	
1863-01-02	1	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	2	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	3	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	4	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						23	5	5				bc	
1863-01-02	5	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	6	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	7	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	8	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						90	72	13				bc	
1863-01-02	9	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	10	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	11	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	12	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	"Noon: Porto da Praia, Cape Verde."						90	72	13				bc	
1863-01-02	13	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	14	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	15	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	16	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 												b	
1863-01-02	17	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	18	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 								2				b	
1863-01-02	19	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	20	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						90	72	13				bc	
1863-01-02	21	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	22	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	23	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 													
1863-01-02	24	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-039.JPG	 						90	72	13				bctl	
1863-01-03	1	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	2	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	3	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	4	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	24				cp	
1863-01-03	5	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	6	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	7	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	8	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	13				m	
1863-01-03	9	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	10	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	11	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	12	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	"Noon: Porto da Praia, Cape Verde."						45	27	44				bc	
1863-01-03	13	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	14	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	15	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	16	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	24					
1863-01-03	17	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	18	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	5				c	
1863-01-03	19	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	20	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	13				bc	
1863-01-03	21	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	22	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	23	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-03	24	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	37				c	
1863-01-04	1	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	2	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	3	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	4	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	24					
1863-01-04	5	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	6	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	7	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	8	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 						45	27	24				c	
1863-01-04	9	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	10	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	11	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
1863-01-04	12	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	"Noon: Porto da Praia, Cape Verde."								13				bc	
1863-01-04	13	14.91	-23.50			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-004/581208-mohican-004-040.JPG	 													
