YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Ships
1861-01-01	16	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2	30.05	76		bc	
1861-01-01	17	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2				bc	
1861-01-01	18	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2	30.05	75		bc	
1861-01-01	19	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2				bc	
1861-01-01	20	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2	30.05			bc	
1861-01-01	21	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2				bc	
1861-01-01	22	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2	30.00			bc	
1861-01-01	23	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2				bc	
1861-01-01	24	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-020.JPG	 						135	112	2	30.00			bc	
1861-01-02	1	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2				bc	
1861-01-02	2	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2	30.05	68		bc	
1861-01-02	3	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2				bc	
1861-01-02	4	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2	30.05	68		bc	
1861-01-02	5	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2				bc	
1861-01-02	6	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2	30.05	68		bc	
1861-01-02	7	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2				bc	
1861-01-02	8	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	2	30.05	69		bc	
1861-01-02	9	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	5				bc	
1861-01-02	10	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	5	30.00	70		bc	
1861-01-02	11	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						135	112	5				bc	
1861-01-02	12	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	"Noon: Jamestown, Saint Helena."						135	112	5	30.00	73		bc	
1861-01-02	13	-15.92	-5.72			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-mohican-002/581208-mohican-002-021.JPG	 						888	888	2				bc	
