YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Baro	Attd	Dry	Wet	Water	Ships
1944-06-20	3	52.74	178.7	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.74	178.7	97	29.64	45	45	44	44	
1944-06-20	4	52.72	179.03	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.72	179.03	97	29.63	45	45	44	46	
1944-06-20	5	52.7	179.37	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.7	179.37	97	29.6	46	46	45	46	
1944-06-20	6	52.68	179.7	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.68	179.7	97	29.6	45	45	44	46	
1944-06-20	7	52.65	-179.97	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.65	-179.97	97	29.59	45	45	44	46	
1944-06-20	8	52.63	-179.63	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.63	-179.63	97	29.59	45	45	44	42	
1944-06-20	9	52.63	-179.28	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.63	-179.28	97	29.57	45	45	44	43	
1944-06-20	10	52.63	-178.93	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.63	-178.93	97	29.57	45	45	44	42	
1944-06-20	11	52.63	-178.57	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.63	-178.57	97	29.54	45	45	44	44	
1944-06-20	12	52.63	-178.22	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.63	-178.22	97	29.53	45	45	44	44	
1944-06-20	13	52.58	-177.87	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.58	-177.87	97	29.51	45	45	45	44	
1944-06-20	14	52.52	-177.52	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.52	-177.52	97	29.49	45	45	45	44	
1944-06-20	15	52.47	-177.18	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.47	-177.18	97	29.47	45	45	45	44	
1944-06-20	16	52.41	-176.83	97		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg		1650: cc 172			52.41	-176.83	97	29.45	46	46	45	44	
1944-06-20	17	52.32	-176.54	107		11.6		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					52.32	-176.54	107	29.44	45	45	45	42	
1944-06-20	18	52.1	-176.5	172		12		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg		1815: cc 185. 1847 cc 223. 1858 Arrived Kuluk Bay.			52.1	-176.5	172	29.44	45	45	45	42	
1944-06-20	19	51.88	-176.56	190		11.4		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg		1932: cc 75. 1940 cc 66.			51.88	-176.56	190	29.44	43	43	43	42	
1944-06-20	20	51.96	-176.24	69		10.8		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg		2019: cc cc 63. 2024 cc 60. 2026 cc 52. 2031 cc 50. 2042 cc 90. 2045 Cape Kiugilak atp dist 3800 yds. Entering Sand Bay. 2000: Adak			51.96	-176.24	69	29.44	43	43	43	42	
1944-06-20	21	51.98	-176.16	69		1.6		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg		2120: Moored Sand Bay dock.			51.98	-176.16	69	29.44	43	43	43	42	
1944-06-20	22	51.99	-176.1	888		0.4		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					51.99	-176.1	888	29.43	45	45	45		
1944-06-20	23	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					51.99	-176.1		29.43	46	46	46		
1944-06-20	24	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0042.jpg					51.99	-176.1		29.43	46	46	46		
1944-06-21	1	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0045.jpg				51.99	-176.1		29.43	45	45	45		
1944-06-21	2	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.43	45	45	45		
1944-06-21	3	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.43	45	45	45		
1944-06-21	4	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.43	45	45	45		
1944-06-21	5	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.44	46	46	45		
1944-06-21	6	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.45	46	46	45		
1944-06-21	7	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.45	46	46	45		
1944-06-21	8	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg		0800: Sand Bay			51.99	-176.1		29.45	47	47	46		
1944-06-21	9	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.45	47	47	47		
1944-06-21	10	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.99	-176.1		29.45	48	48	47		
1944-06-21	11	51.99	-176.1			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg		1102: Underway. 1144 Aziuk atp dist 1.6 mi. cc 248.			51.99	-176.1		29.45	48	48	47		
1944-06-21	12	51.88	-176.59	248		7.8		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg		1245: cc var. Noon: Adak			51.88	-176.59	248	29.47	47	47	46	42	
1944-06-21	13	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg		1336: Anchored			51.88	-176.59		29.5	47	47	46		
1944-06-21	14	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.52	46	46	45		
1944-06-21	15	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.52	47	47	45		
1944-06-21	16	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.52	48	48	46		
1944-06-21	17	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.52	48	48	46		
1944-06-21	18	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.53	48	48	46		
1944-06-21	19	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.52	48	48	47		
1944-06-21	20	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.52	47	47	46		
1944-06-21	21	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.54	47	47	45		
1944-06-21	22	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.55	46	46	45		
1944-06-21	23	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.55	46	46	45		
1944-06-21	24	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0044.jpg					51.88	-176.59		29.55	46	46	45		
1944-06-22	1	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0047.jpg				51.88	-176.59		29.55	47	47	45		
1944-06-22	2	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.54	47	47	45		
1944-06-22	3	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.53	46	46	45		
1944-06-22	4	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.53	46	46	45		
1944-06-22	5	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.53	45	45	44		
1944-06-22	6	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.54	45	45	44		
1944-06-22	7	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.54	45	45	44		
1944-06-22	8	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.56	46	46	45		
1944-06-22	9	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.57	46	46	45		
1944-06-22	10	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	46	46	45		
1944-06-22	11	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	46	46	45		
1944-06-22	12	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg		Noon: Adak			51.88	-176.59		29.58	47	47	46		
1944-06-22	13	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	48	48	46		
1944-06-22	14	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.57	48	48	46		
1944-06-22	15	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	48	48	46		
1944-06-22	16	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	48	48	46		
1944-06-22	17	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	47	47	45		
1944-06-22	18	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	47	47	45		
1944-06-22	19	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	48	48	46		
1944-06-22	20	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					51.88	-176.59		29.58	48	48	46		
1944-06-22	21	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg		2115: Underway. cc 42. 2145 Cape Adagdak atp dist 3.3 mi. 2147 cc 339.			51.88	-176.59		29.58	46	46	45		2115: USS Daly, USGC Cyane
1944-06-22	22	52.02	-176.45	25		10.2		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg		2202: cc 337. 2218 cc 354			52.02	-176.45	25	29.59	44	44	44		
1944-06-22	23	52.22	-176.5	349		12.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					52.22	-176.5	349	29.59	43	43	42		
1944-06-22	24	52.43	-176.51	354		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0046.jpg					52.43	-176.51	354	29.59	43	43	42		
1944-06-23	1	52.63	-176.53	354		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0049.jpg	0130: cc 275			52.63	-176.53	354	29.57	43	43	43	42	
1944-06-23	2	52.74	-176.71	314		10		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.74	-176.71	314	29.54	43	43	42	42	
1944-06-23	3	52.74	-177.04	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.74	-177.04	275	29.54	43	43	42	42	
1944-06-23	4	52.75	-177.38	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.75	-177.38	275	29.54	43	43	42	42	
1944-06-23	5	52.76	-177.71	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.76	-177.71	275	29.54	43	43	42	42	
1944-06-23	6	52.77	-178.05	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.77	-178.05	275	29.55	44	44	43	44	
1944-06-23	7	52.78	-178.38	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.78	-178.38	275	29.56	44	44	43	44	
1944-06-23	8	52.78	-178.72	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.78	-178.72	275	29.57	45	45	44	42	
1944-06-23	9	52.8	-179.04	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.8	-179.04	275	29.58	45	45	44	42	
1944-06-23	10	52.81	-179.36	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.81	-179.36	275	29.58	45	45	44	44	
1944-06-23	11	52.82	-179.68	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.82	-179.68	275	29.58	45	45	44	44	
1944-06-23	12	52.83	-180	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.83	-180	275	29.6	45	45	44	44	
1944-06-23	13	52.85	179.68	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.85	179.68	275	29.6	46	46	45	44	
1944-06-23	14	52.86	179.35	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.86	179.35	275	29.6	47	47	46	44	
1944-06-23	15	52.88	179.03	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.88	179.03	275	29.6	47	47	46	44	
1944-06-23	16	52.89	178.7	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.89	178.7	275	29.62	46	46	45	44	
1944-06-23	17	52.91	178.38	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.91	178.38	275	29.64	46	46	45	44	
1944-06-23	18	52.92	178.05	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.92	178.05	275	29.65	45	45	44	44	
1944-06-23	19	52.94	177.73	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.94	177.73	275	29.68	45	45	44	44	
1944-06-23	20	52.95	177.4	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.95	177.4	275	29.69	46	46	44	45	
1944-06-23	21	52.97	177.04	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.97	177.04	275	29.71	46	46	45	45	
1944-06-23	22	52.98	176.68	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					52.98	176.68	275	29.75	46	46	45	45	
1944-06-23	23	53	176.32	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					53	176.32	275	29.77	45	45	44	44	
1944-06-23	24	53.02	175.96	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0048.jpg					53.02	175.96	275	29.79	44	45	44	44	
1944-06-24	1	53.03	175.6	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0051.jpg				53.03	175.6	275	29.81	44	44	43	44	
1944-06-24	2	53.05	175.24	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					53.05	175.24	275	29.83	42	42	41	44	
1944-06-24	3	53.06	174.87	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					53.06	174.87	275	29.85	43	43	42	44	
1944-06-24	4	53.08	174.51	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					53.08	174.51	275	29.87	43	43	42	44	
1944-06-24	5	53.1	174.15	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					53.1	174.15	275	29.88	43	43	42	44	
1944-06-24	6	53.11	173.79	275		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg		0624: cc 200. 0640 cc 190. 			53.11	173.79	275	29.9	43	43	42	44	
1944-06-24	7	52.99	173.59	225		10		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg		0723: cc 195. 0743 cc 209.			52.99	173.59	225	29.92	42	42	41	44	
1944-06-24	8	52.78	173.48	197		12.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg		0823: cc var.			52.78	173.48	197	29.92	46	46	45	42	
1944-06-24	9	52.83	173.19	269		9.6		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg		0907: Anchored. Brgs: #2 beacon 58o5T, shore station 292, r tan rock 329o5'.			52.83	173.19	269	29.93	48	48	46	42	
1944-06-24	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.94	57	57	52		
1944-06-24	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.94	57	57	55		
1944-06-24	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg		Noon: Attu			52.83	173.19		29.94	53	53	51		
1944-06-24	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.94	53	53	51		
