YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	Flora&Fauna	People	Ships
1911-04-27	1	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	2	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	3	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	4	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 						315	339	2	29.93	48	bc	cu	6			
1911-04-27	5	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	6	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	7	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	8	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 						270	294	2	30.03	49	bc	cu	6			
1911-04-27	9	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	10	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	11	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	1136: 1154 Point Wilson abm cc WxW3/4W																
1911-04-27	12	48.15	-122.73	888		2.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	"Noon: Port Townsend, "						315	339	2	30.03	50	bc	cu	6			
1911-04-27	13	48.3	-122.93	888		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 						315	339	2	30.00	50		S	5			
1911-04-27	14	48.46	-123.15	888		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	1415: Lime Kiln San Juan Is abm cc NW1/4W 1440 Kellett Bluff abm cc NW5/8N						315	339	2	29.99	50		CU	1			
1911-04-27	15	48.7	-123.19	888		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	1510: Stuart Is lt abm cc NExN 1555 East Pt lt Saturna Is abm cc N1/2E						225	249	2	30.00	55		CU	1			
1911-04-27	16	48.78	-123	888		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	1608: NWxW3/4W						315	339	2	30.30	51		CU	2			
1911-04-27	17	48.94	-123.14	888		12.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	1755: NNW standing NNW						315	339	2	30.30	50		CU	1			
1911-04-27	18	49.11	-123.28	888		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	1804: Sand Hd lt 						315	339	2	30.30	54		CU	3			
1911-04-27	19	49.29	-123.3	888		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	"1900: Bell buoy entrance to Burnard Inlet, stood into English bay 1728 anchored"						315	339	2	30.30	56		CU	2			
1911-04-27	20	49.28	-123.17	888		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 						0	0	0	30.12	51		CU	1			
1911-04-27	21	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	22	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	23	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 																
1911-04-27	24	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0117.JPG	 						0	0	0	30.11	47		CU	6			
1911-04-28	1	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	2	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	3	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	4	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 						90	114	2	30.14	44	bc	ci s	3			
1911-04-28	5	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	6	49.28	-123.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	0607: West 0640 Atkinson Pt lh abeam 0.6mi cc SWxW3/4W																
1911-04-28	7	49.32	-123.34	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	0715: WSW5/8W						45	69	2	30.22	49	bc	ci	4			
1911-04-28	8	49.34	-123.65	252		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 						45	69	2	30.26	52	bc	ci				
1911-04-28	9	49.37	-123.93	254.53		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	0920: Sangster Is on port bow cc SWxW1/4W 0955 Sangster Is abm 1.3mi cc WSW3/8W						45	69	2	30.28	49	bc	ci				
1911-04-28	10	49.37	-124.23	245		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 						270	294	2	30.32	48	bc	cu	3			
1911-04-28	11	49.41	-124.52	255.94		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	1140: Yellow Is abm stood into Baynes Sound						292	316	2	30.32	49	bc	cu	2			
1911-04-28	12	49.5	-124.78	888		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	"1240: Stood into Coal wharf Union Bay Noon: Baynes Sound, BC"						0	0	0	30.32	52	bc	cu	1			
1911-04-28	13	49.58	-124.88	888		6.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	1308: Moored 						0	0	0	30.32	56	b					
1911-04-28	14	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	15	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	16	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 						0	0	0	30.32		b					
1911-04-28	17	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	18	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	19	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	20	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 						0	0	0	30.32		b					
1911-04-28	21	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	22	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	23	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 																
1911-04-28	24	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0118.JPG	 						0	0	0	30.34		b					
1911-04-29	1	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	2	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	3	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	4	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 						0	0	0	30.35	49	b					
1911-04-29	5	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	6	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	7	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	8	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 						0	0	0	30.40	48	bc	cu	1			
1911-04-29	9	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	10	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	11	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	12	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	"Noon: Union Bay, Baynes Is"						0	0	0	30.39	54	b					
1911-04-29	13	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	14	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	15	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	16	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 						315	339	2	30.30	56	bc	ci	2			
1911-04-29	17	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	18	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	19	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	20	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 						0	0	0	30.25	54	bc	ci	2			
1911-04-29	21	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
1911-04-29	22	49.58	-124.88			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0119.JPG	 																
