YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Index	Ice_Terms	Nav Terms	Ice_Log	URL_W	Note	Orig Lat	Orig Long	Orig Course	Orig URL
1904-01-14	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0116.JPG	Sitka	57.05	-135.33		116
1904-01-15	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0117.JPG	Sitka	57.05	-135.33		117
1904-01-16	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0117.JPG	Sitka	57.05	-135.33		117
1904-01-17	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0118.JPG	Sitka	57.05	-135.33		118
1904-01-18	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0118.JPG	Sitka	57.05	-135.33		118
1904-01-19	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0119.JPG	Sitka	57.05	-135.33		119
1904-01-20	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0119.JPG	Sitka	57.05	-135.33		119
1904-01-21	12	57.32	-135.66								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0120.JPG	Off Kane Islands	57.32	-135.66		120
1904-01-22	12	57.84	-134.88								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0120.JPG	North Passage Point WxS 2 miles	57.84	-134.88		120
1904-01-23	12	58.11	-135.44								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0121.JPG	Hoonah	58.11	-135.44		121
1904-01-24	12	58.7	-135.19								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0121.JPG	William Henry Bay W 2 miles	58.7	-135.19		121
1904-01-25	12	58.55	-135.08								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0122.JPG	Little Island E 1 mile	58.55	-135.08		122
1904-01-26	12	57.63	-134.69								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0122.JPG	Parker Point ESE 1 mile	57.63	-134.69		122
1904-01-27	12	57.59	-135.39								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0123.JPG	Broad Island close abeam	57.59	-135.39		123
1904-01-28	12	57.44	-135.62								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0123.JPG	Deep Bay close abeam	57.44	-135.62		123
1904-01-29	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0124.JPG	Sitka	57.05	-135.33		124
1904-01-30	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0124.JPG	Sitka	57.05	-135.33		124
1904-01-31	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0125.JPG	Sitka	57.05	-135.33		125
1904-02-01	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0126.JPG	Sitka	57.05	-135.33		126
1904-02-02	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0126.JPG	Sitka	57.05	-135.33		126
1904-02-03	12	57.41	-135.62								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0127.JPG	Sergius Narrows	57.41	-135.62		127
1904-02-04	12	57.46	-134.56								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0127.JPG	Killisnoo	57.46	-134.56		127
1904-02-05	12	57.46	-134.56								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0128.JPG	Killisnoo	57.46	-134.56		128
1904-02-06	12	57.46	-134.56								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0128.JPG	Killisnoo	57.46	-134.56		128
1904-02-07	12	58.07	-134.87								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0129.JPG	Point Marsden ENE 2 miles (reported as EEN 2)	58.07	-134.87		129
1904-02-08	12	58.2	-134.26								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0129.JPG	Marmion Island close abeam	58.2	-134.26		129
1904-02-09	12	58.27	-134.38								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0130.JPG	Treadwell	58.27	-134.38		130
1904-02-10	12	58.07	-134.02								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0130.JPG	Taku Harbor	58.07	-134.02		130
1904-02-11	12	58.26	-134.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0131.JPG	Sheep Creek	58.26	-134.33		131
1904-02-12	12	58.25	-134.9								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0132.JPG	Funter Bay	58.25	-134.9		132
1904-02-13	12	58.11	-135.44								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/85/4228/24422885/content/dc-metro/rg-026/585454/0001-A1/Rush-v532/Rush-v532_0132.JPG	Hoonah	58.11	-135.44		132
1904-02-14	12	57.66	-134.86								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0005.JPG	Basket Bay SWxW 2 miles	57.66	-134.86		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0005.JPG
1904-02-15	12	57.2	-135.48								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0005.JPG	Olga Strait	57.2	-135.48		5
1904-02-16	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0006.JPG	Sitka	57.05	-135.33		6
1904-02-17	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0006.JPG	Sitka	57.05	-135.33		6
1904-02-18	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0007.JPG	Sitka	57.05	-135.33		7
1904-02-19	12	57.38	-135.67								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0007.JPG	Kakul Narrows	57.38	-135.67		7
1904-02-20	12	57.4	-135.6								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0008.JPG	Schultze Cove	57.4	-135.6		8
1904-02-21	12	57.4	-135.6								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0008.JPG	Schultze Cove	57.4	-135.6		8
1904-02-22	12	57.44	-135.57								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0009.JPG	"Middle Point, Sergius Narrows"	57.44	-135.57		9
1904-02-23	12	57.44	-135.62								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0009.JPG	Deep Bay	57.44	-135.62		9
1904-02-24	12	57.44	-135.62								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0010.JPG	Deep Bay	57.44	-135.62		10
1904-02-25	12	57.32	-135.66								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0010.JPG	Off Kane Islands	57.32	-135.66		10
1904-02-26	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0011.JPG	Sitka	57.05	-135.33		11
1904-02-27	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0011.JPG	Sitka	57.05	-135.33		11
1904-02-28	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0012.JPG	Sitka	57.05	-135.33		12
1904-02-29	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0012.JPG	Sitka	57.05	-135.33		12
1904-03-01	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0013.JPG	Sitka	57.05	-135.33		13
1904-03-02	12	57.54	-135.49								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0014.JPG	Deadman Reach	57.54	-135.49		14
1904-03-03	12	57.02	-134.6								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0014.JPG	Point Gardner close abeam	57.02	-134.6		14
1904-03-04	12	56.66	-132.92								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0015.JPG	Danger Point	56.66	-132.92		15
1904-03-05	12	55.34	-131.65								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0015.JPG	Ketchikan	55.34	-131.65		15
1904-03-06	12	55.34	-131.65								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0016.JPG	Ketchikan	55.34	-131.65		16
1904-03-07	12	54.77	-130.84								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0016.JPG	Cape Fox	55.67	-159.54		16
1904-03-08	12	55.32	-131.63								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0017.JPG	S. End Pennock Island close abeam	55.32	-131.63		17
1904-03-09	12	55.99	-132.68								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0017.JPG	Point Stanhope NExN 2.5	55.99	-132.68		17
1904-03-10	12	57.41	-133.69								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0018.JPG	Point Gambier WxW 5 miles	57.41	-133.69		18
1904-03-11	12	58.26	-134.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0018.JPG	Sheep Creek	58.26	-134.33		18
1904-03-12	12	58.19	-134.96								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0019.JPG	Rocky Island SW 3	58.19	-134.96		19
1904-03-13	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0019.JPG	Japonski Island	57.05	-135.36		19
1904-03-14	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0020.JPG	Japonski Island	57.05	-135.36		20
1904-03-15	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0020.JPG	Japonski Island	57.05	-135.36		20
1904-03-16	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0021.JPG	Japonski Island	57.05	-135.36		21
1904-03-17	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0021.JPG	Japonski Island	57.05	-135.36		21
1904-03-18	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0022.JPG	Japonski Island	57.05	-135.36		22
1904-03-19	12	57.05	-135.36								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0022.JPG	Japonski Island	57.05	-135.36		22
1904-03-20	12	57.49	-135.17								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0023.JPG	Point Benham S 1 mile	57.49	-135.17		23
1904-03-21	12	57.79	-134.71								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0023.JPG	Fishery Point close abeam	57.79	-134.71		23
1904-03-22	12	58.3	-134.42								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0024.JPG	Juneau	58.3	-134.42		24
1904-03-23	12	58.3	-134.42								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0024.JPG	Juneau	58.3	-134.42		24
1904-03-24	12	58.63	-135.11								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0025.JPG	Point Whidby SxE 3 miles	58.63	-135.11		25
1904-03-25	12	58.13	-135.46								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0025.JPG	Off Inner Point Sophia	58.13	-135.46		25
1904-03-26	12	57.47	-134.59								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0026.JPG	Off Killisnoo Island	57.47	-134.59		26
1904-03-27	12	57.59	-135.39								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0026.JPG	Broad Island close abeam	57.59	-135.39		26
1904-03-28	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0027.JPG	Sitka	57.05	-135.33		27
1904-03-29	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0027.JPG	Sitka	57.05	-135.33		27
1904-03-30	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0028.JPG	Sitka	57.05	-135.33		28
1904-03-31	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0028.JPG	Sitka	57.05	-135.33		28
1904-04-01	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0029.JPG	Sitka	57.05	-135.33		29
1904-04-02	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0030.JPG	Sitka	57.05	-135.33		30
1904-04-03	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0030.JPG	Sitka	57.05	-135.33		30
1904-04-04	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0031.JPG	Sitka	57.05	-135.33		31
1904-04-05	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0031.JPG	Sitka	57.05	-135.33		31
1904-04-06	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0032.JPG	Sitka	57.05	-135.33		32
1904-04-07	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0032.JPG	Sitka	57.05	-135.33		32
1904-04-08	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0033.JPG	Sitka	57.05	-135.33		33
1904-04-09	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0033.JPG	Sitka	57.05	-135.33		33
1904-04-10	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0034.JPG	Sitka	57.05	-135.33		34
1904-04-11	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0034.JPG	Sitka	57.05	-135.33		34
1904-04-12	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0035.JPG	Sitka	57.05	-135.33		35
1904-04-13	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0035.JPG	Sitka	57.05	-135.33		35
1904-04-14	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0036.JPG	Sitka	57.05	-135.33		36
1904-04-15	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0036.JPG	Sitka	57.05	-135.33		36
1904-04-16	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0037.JPG	Sitka	57.05	-135.33		37
1904-04-17	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0037.JPG	Sitka	57.05	-135.33		37
1904-04-18	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0038.JPG	Sitka	57.05	-135.33		38
1904-04-19	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0038.JPG	Sitka	57.05	-135.33		38
1904-04-20	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0039.JPG	Sitka	57.05	-135.33		39
1904-04-21	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0039.JPG	Sitka	57.05	-135.33		39
1904-04-22	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0040.JPG	Sitka	57.05	-135.33		40
1904-04-23	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0040.JPG	Sitka	57.05	-135.33		40
1904-04-24	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0041.JPG	Sitka	57.05	-135.33		41
1904-04-25	12	57.05	-135.33								https://s3.amazonaws.com/NARAprodstorage/opastorage/live/23/4230/24423023/content/dc-metro/rg-026/585454/0001-A1/Rush-v533/Rush-v533_0041.JPG	Sitka	57.05	-135.33		41
