YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1867-02-11	1	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	": Navy Yard, Norfolk, Va"																				
1867-02-11	2	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	3	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	4	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	5	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	6	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	7	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	8	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	9	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 																				
1867-02-11	10	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 						360	358	8	30.00	36	34			bc	Cum	7				"1000: At 10 hoisted the Flag and Pennant and put the Ship in commission 1000-1200: Weather fine, light cumulus clouds and light breeze from the Northward"
1867-02-11	11	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 						360	358	8	30.00	36	36			bc	Cum	7				
1867-02-11	12	36.81	-76.29			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol07of67/yantic-vol07of67_0010.JPG	 						360	358	8	30.00	36	38			bc	Cum	7			1200-1600: New Hampshire	1200-1600: Weather fine. With light Northerly breeze from the Northward
