YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1892-01-01	1	-34.36	-52.36	213.8		6.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 						360	3	8	29.90	71	69	68	68	bu	None	10			
1892-01-01	2	-34.46	-52.45	213.8		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	0210: cc SW by W					SW by S	23	26	5	29.89	71	69	68	68	bu	None	10			
1892-01-01	3	-34.53	-52.57	233.0		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 					"SW by S,SW by W"	23	26	5	29.86	71	69	68	68	bcu	Strat Cum	9			
1892-01-01	4	-34.59	-52.70	236.3		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 					SW by W	23	26	8	29.86	71	69	68	68	bcwz	Cum Cir	5			
1892-01-01	5	-34.65	-52.81	236.3		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	0510: cc WSW					SW by W	23	26	8	29.86	71	69	67	68	bcwz	Cum Cir	5			
1892-01-01	6	-34.69	-52.93	245.0		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 					"SW by W,WSW"	23	26	8	29.86	71	69	67	68	ocwz	Cum Cir	0			
1892-01-01	7	-34.73	-53.06	247.5		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 					WSW	23	26	8	29.86	71	69	68	68	ocz	Strat Cum Cir	0			
1892-01-01	8	-34.77	-53.18	247.5		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 			34 40S	53 5W	WSW	23	26	8	29.89	72	70	69	68	ocz	Strat Cum Cir	0			
1892-01-01	9	-34.80	-53.29	247.5		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 					WSW	11	14	8	30.00	72	70	69	68	bcz	Nimb Cum	1			
1892-01-01	10	-34.84	-53.41	247.5		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	1022: cc W by S					WSW	360	3	5	30.01	74	73	71	68	bcz	Cum	3			
1892-01-01	11	-34.86	-53.51	255.0		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 					"WSW,W by S"	11	14	5	29.99	75	73	71	68	bcz	Cum Cir	3			
1892-01-01	12	-34.87	-53.67	258.8		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol57of67/yantic-vol57of67_0021.JPG	 			34 52 28 S	53 40W	W by S	11	14	5	29.99	75	73	71	68	bcz	Cum Cir	3			
