YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1883-01-01	1	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	9	30.15	81	77	75		bc	cu					
1883-01-01	2	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	9	30.12	81	77	75		bc	cu	7				
1883-01-01	3	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	9	30.12	81	78	75		bc	cu	5				
1883-01-01	4	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	9	30.12	81	78	75		bc	cu	5				
1883-01-01	5	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	3	30.14	81	77	75		bc	cu	7				
1883-01-01	6	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	7	30.16	80	77	75		bczp	cu ni	6				
1883-01-01	7	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	5	30.16	80	77	75		bczp	cu ni	5				
1883-01-01	8	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	7	30.16	80	77	75		bcq	cu ni	4				
1883-01-01	9	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	7	30.15	80	77	75		bcqp	cu	5				
1883-01-01	10	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	9	30.16	80	77	75		bcqp	ni	3				
1883-01-01	11	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	3	30.22	81	78	76		bcqp	ci cu	6				
1883-01-01	12	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	"Noon: Kingstown, St Vincent."						68	68	7	30.21	81	78	76		bcqp	ni	3				
1883-01-01	13	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	7	30.17	81	78	76		bcqp	cu ni					
1883-01-01	14	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	7	30.15	81	78	76		bcqp	cu ni					
1883-01-01	15	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	5	30.16	80	76	76		ocqr	cu ni					
1883-01-01	16	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	5	30.16	80	76	76		bcqr	cu ni					
1883-01-01	17	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	7	30.15	79	76	75		bcqp	cu ni					
1883-01-01	18	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						68	68	7	30.15	79	76	75		bcqp	cu ni					
1883-01-01	19	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	5	30.16	80	77	75		bcqp	cu ni					
1883-01-01	20	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	5	30.17	80	77	75		bcqp	cu ni					
1883-01-01	21	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	5	30.15	80	77	75		bcq	cu ni					
1883-01-01	22	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	5	30.15	80	77	75		bcq	cu ni					
1883-01-01	23	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	5	30.15	80	77	75		bcq	cu ni					
1883-01-01	24	13.15	-61.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol39of67/yantic-vol39of67_0084.JPG	 						45	45	7	30.17	80	77	75		bcq	cu ni					
