YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1891-01-01	1	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		45	37	2	30.1	28	27	27		ocs	nimb				
1891-01-01	2	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		45	37	2	30.09	29	28	28		ocs	nimb	0			
1891-01-01	3	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		45	37	2	30.08	29	29	29		ocs	nimb	0			
1891-01-01	4	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		45	37	2	30.05	30	29	29		ocrh	nimb	0			
1891-01-01	5	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		45	37	2	30.02	33	30	31		ocdm	nimb	0			
1891-01-01	6	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		0	0	0	30.02	33	31	31		ocdm	nimb	0			
1891-01-01	7	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		0	0	0	30.02	33	34	32		ocdm	nimb	0			
1891-01-01	8	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		0	0	0	29.97	33	33	32		ocdm	nimb	0			
1891-01-01	9	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		292.5	284	2	30.02	34	33	32		ocdm	nimb	0			
1891-01-01	10	40.7	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol55of67/yantic-vol55of67_0034.JPG	 			40.7	-73.974		292.5	284	2	30.02	35	34	34		ocdm	nimb	0			
