YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM
1931-01-01	1	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	": Anchored in Yangtze River off Kiukiang, Chian."			29.72	115.94		270	268	8	30.32	44	42	o	st cu	270		
1931-01-01	2	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.32	43	41	o	st cu	270		
1931-01-01	3	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.34	42	40	o	st cu	270		
1931-01-01	4	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.32	41	40	o	st cu	270		
1931-01-01	5	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		225	223	8	30.32	42	40	o	st cu	270		
1931-01-01	6	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.33	41	40	o	st cu	270		
1931-01-01	7	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.34	41	39	o	st cu	270		
1931-01-01	8	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.35	41	39	o	st cu	270		
1931-01-01	9	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.38	41	39	o	st cu	270		
1931-01-01	10	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.4	40	38	o	st cu	270		
1931-01-01	11	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.4	41	39	o	st cu	270		
1931-01-01	12	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	8	30.38	41	39	o	st cu	270		
1931-01-01	13	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		315	313	8	30.39	41	39	o	st cu	270		
1931-01-01	14	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		315	313	8	30.36	43	40	bc	ci cu	270		
1931-01-01	15	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	5	30.32	44	40	bc	ci cu	270		
1931-01-01	16	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	5	30.32	45	41	bc	ci cu	270		
1931-01-01	17	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	5	30.32	45	42	bc	ci cu	270		
1931-01-01	18	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.32	45	41	bc	ci cu	270		
1931-01-01	19	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.34	47	39	bc	ci cu	270		
1931-01-01	20	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.34	47	39	bc	ci cu	270		
1931-01-01	21	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.32	47	44	bc	ci cu	270		
1931-01-01	22	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.32	45	42	bc	ci cu	270		
1931-01-01	23	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.32	45	42	bc	ci cu	270		
1931-01-01	24	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0138.JPG	 			29.72	115.94		270	268	2	30.32	43	41	bc	ci cu	270		
1931-01-02	1	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	": Anchored in Yangtze River off Kiukiang, China"			29.72	115.94		270	268	3	30.29	43	40	bc	ci cu	270		
1931-01-02	2	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		270	268	2	30.28	43	40	bc	ci cu	270		
1931-01-02	3	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		270	268	2	30.25	44	42	bc	ci cu	270		
1931-01-02	4	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		270	268	2	30.22	43	41	bc				
1931-01-02	5	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		135	133	2	30.22	43	41	bc				
1931-01-02	6	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.22	41	40	bc				
1931-01-02	7	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.24	41	40	bc				
1931-01-02	8	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		202	200	2	30.26	43	42	bc	ci cu	202.5		
1931-01-02	9	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.28	43	42	bc	ci cu	225		
1931-01-02	10	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.28	46	44	bc	ci cu	225		
1931-01-02	11	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.26	49	45	bc	ci cu	315		
1931-01-02	12	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		315	313	2	30.22	52	47	bc	ci cu	315		
1931-01-02	13	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		270	268	2	30.2	55	49	bc	ci	270		
1931-01-02	14	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.16	52	47	bc	ci	225		
1931-01-02	15	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.12	52	48	bc	ci	225		
1931-01-02	16	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.12	52	48	bc	ci	225		
1931-01-02	17	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.12	51	49	bc	ci	225		
1931-01-02	18	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		225	223	2	30.12	51	48	bc	ci	225		
1931-01-02	19	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.12	51	48	bc	ci	225		
1931-01-02	20	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.12	50	48	bc	ci	180		
1931-01-02	21	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.12	50	48	bc	ci	180		
1931-01-02	22	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.12	51	49	bc	ci	180		
1931-01-02	23	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.12	48	46	bc	ci	180		
1931-01-02	24	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0139.JPG	 			29.72	115.94		180	178	2	30.12	50	48	bc	ci	180		
1931-01-03	1	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	": Anchored in Yangtze River off Kiukiang, China."			29.72	115.94		45	43	5	30.1	49	48	c	st cu	270		
1931-01-03	2	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.1	50	47	c	st cu	270		
1931-01-03	3	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.09	51	48	c	st cu	270		
1931-01-03	4	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.08	51	49	c	st cu	270		
1931-01-03	5	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.07	52	49	c	st cu	270		
1931-01-03	6	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.05	52	49	c	st cu	315		
1931-01-03	7	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.05	53	50	c	st cu	315		
1931-01-03	8	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.05	53	51	c	st cu	315		
1931-01-03	9	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.07	53	51	c	a cu	45		
1931-01-03	10	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.07	54	52	c	a cu	45		
1931-01-03	11	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	5	30.08	55	51	c	a cu	45		
1931-01-03	12	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	2	30.03	58	54	c	a cu	45		
1931-01-03	13	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		315	313	2	30	60	55	bc	a cu	315		
1931-01-03	14	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		315	313	2	29.99	62	59	bc	a cu	315		
1931-01-03	15	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		315	313	2	29.96	65	60	o	a cu	315		
1931-01-03	16	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		315	313	2	29.98	64	58	o	a cu	315		
1931-01-03	17	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	1	29.99	63	58	o	st cu 	360		
1931-01-03	18	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94					30	61	57	o	st cu	180		
1931-01-03	19	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	1	30	60	56	or	nb	180		
1931-01-03	20	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	2	30.03	59	55	or	nb	180		
1931-01-03	21	29.72	115.94			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/monocacyii-b13of19/monocacyii-b13of19_0140.JPG	 			29.72	115.94		45	43	2	30.02	59	56	or	cu nb	180		
