YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course
1955-01-07	1	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0011.JPG	Castle Island			42.34	-71.01	
1955-01-07	2	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	3	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	4	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	5	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	6	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	7	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	8	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-71.01	
1955-01-07	9	42.34	-71.01			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	0900 Moved to anchor in Presidents Roads			42.34	-71.01	
1955-01-07	10	42.34	-70.95			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3413/24341333/content/dc-metro/rg-026/559642/0001-A1/Eastwind-WAG-279-1955/Eastwind-WAG-279-1955_0010.JPG	 			42.34	-70.95	
