YYYYMMDD	Hour	Lat	Long	 Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice1	Ice2	OrigLat	OrigLon	OrigCourse
1881-05-30	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0004.JPG							
1881-05-30	2	38.09	-122.27			a		4							
1881-05-30	3	38.09	-122.27			a		4							
1881-05-30	4	38.09	-122.27			a		4							
1881-05-30	5	38.09	-122.27			a		4							
1881-05-30	6	38.09	-122.27			a		4							
1881-05-30	7	38.09	-122.27			a		4							
1881-05-30	8	38.09	-122.27			a		4							
1881-05-30	9	38.09	-122.27			a		4							
1881-05-30	10	38.09	-122.27			a		4							
1881-05-30	11	38.09	-122.27			a		4							
1881-05-30	12	38.09	-122.27			a		4		Noon:  Mare Island Navy Yard					
1881-05-30	13	38.09	-122.27			a		4							
1881-05-30	14	38.09	-122.27			a		4							
1881-05-30	15	38.09	-122.27			a		4							
1881-05-30	16	38.09	-122.27			a		4							
1881-05-30	17	38.09	-122.27			a		4							
1881-05-30	18	38.09	-122.27			a		4							
1881-05-30	19	38.09	-122.27			a		4							
1881-05-30	20	38.09	-122.27			a		4							
1881-05-30	21	38.09	-122.27			a		4							
1881-05-30	22	38.09	-122.27			a		4							
1881-05-30	23	38.09	-122.27			a		4							
1881-05-30	24	38.09	-122.27			a		4							
1881-05-31	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0005.JPG							
1881-05-31	2	38.09	-122.27			a		5							
1881-05-31	3	38.09	-122.27			a		5							
1881-05-31	4	38.09	-122.27			a		5							
1881-05-31	5	38.09	-122.27			a		5							
1881-05-31	6	38.09	-122.27			a		5							
1881-05-31	7	38.09	-122.27			a		5							
1881-05-31	8	38.09	-122.27			a		5							
1881-05-31	9	38.09	-122.27			a		5							
1881-05-31	10	38.09	-122.27			a		5							
1881-05-31	11	38.09	-122.27			a		5							
1881-05-31	12	38.09	-122.27			a		5		Noon:  Mare Island Navy Yard					
1881-05-31	13	38.09	-122.27			a		5							
1881-05-31	14	38.09	-122.27			a		5							
1881-05-31	15	38.09	-122.27			a		5							
1881-05-31	16	38.09	-122.27			a		5							
1881-05-31	17	38.09	-122.27			a		5							
1881-05-31	18	38.09	-122.27			a		5							
1881-05-31	19	38.09	-122.27			a		5							
1881-05-31	20	38.09	-122.27			a		5							
1881-05-31	21	38.09	-122.27			a		5							
1881-05-31	22	38.09	-122.27			a		5							
1881-05-31	23	38.09	-122.27			a		5							
1881-05-31	24	38.09	-122.27			a		5							
1881-06-01	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0006.JPG							
1881-06-01	2	38.09	-122.27			a		6							
1881-06-01	3	38.09	-122.27			a		6							
1881-06-01	4	38.09	-122.27			a		6							
1881-06-01	5	38.09	-122.27			a		6							
1881-06-01	6	38.09	-122.27			a		6							
1881-06-01	7	38.09	-122.27			a		6							
1881-06-01	8	38.09	-122.27			a		6							
1881-06-01	9	38.09	-122.27			a		6							
1881-06-01	10	38.09	-122.27			a		6							
1881-06-01	11	38.09	-122.27			a		6							
1881-06-01	12	38.09	-122.27			a		6		Noon:  Mare Island Navy Yard					
1881-06-01	13	38.09	-122.27			a		6							
1881-06-01	14	38.09	-122.27			a		6							
1881-06-01	15	38.09	-122.27			a		6							
1881-06-01	16	38.09	-122.27			a		6							
1881-06-01	17	38.09	-122.27			a		6							
1881-06-01	18	38.09	-122.27			a		6							
1881-06-01	19	38.09	-122.27			a		6							
1881-06-01	20	38.09	-122.27			a		6							
1881-06-01	21	38.09	-122.27			a		6							
1881-06-01	22	38.09	-122.27			a		6							
1881-06-01	23	38.09	-122.27			a		6							
1881-06-01	24	38.09	-122.27			a		6							
1881-06-02	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0007.JPG							
1881-06-02	2	38.09	-122.27			a		7							
1881-06-02	3	38.09	-122.27			a		7							
1881-06-02	4	38.09	-122.27			a		7							
1881-06-02	5	38.09	-122.27			a		7							
1881-06-02	6	38.09	-122.27			a		7							
1881-06-02	7	38.09	-122.27			a		7							
1881-06-02	8	38.09	-122.27			a		7							
1881-06-02	9	38.09	-122.27			a		7							
1881-06-02	10	38.09	-122.27			a		7							
1881-06-02	11	38.09	-122.27			a		7							
1881-06-02	12	38.09	-122.27			a		7		Noon:  Mare Island Navy Yard					
1881-06-02	13	38.09	-122.27			a		7							
1881-06-02	14	38.09	-122.27			a		7							
1881-06-02	15	38.09	-122.27			a		7							
1881-06-02	16	38.09	-122.27			a		7							
1881-06-02	17	38.09	-122.27			a		7							
1881-06-02	18	38.09	-122.27			a		7							
1881-06-02	19	38.09	-122.27			a		7							
1881-06-02	20	38.09	-122.27			a		7							
1881-06-02	21	38.09	-122.27			a		7							
1881-06-02	22	38.09	-122.27			a		7							
1881-06-02	23	38.09	-122.27			a		7							
1881-06-02	24	38.09	-122.27			a		7							
1881-06-03	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0008.JPG							
1881-06-03	2	38.09	-122.27			a		8							
1881-06-03	3	38.09	-122.27			a		8							
1881-06-03	4	38.09	-122.27			a		8							
1881-06-03	5	38.09	-122.27			a		8							
1881-06-03	6	38.09	-122.27			a		8							
1881-06-03	7	38.09	-122.27			a		8							
1881-06-03	8	38.09	-122.27			a		8							
1881-06-03	9	38.09	-122.27			a		8							
1881-06-03	10	38.09	-122.27			a		8							
1881-06-03	11	38.09	-122.27			a		8							
1881-06-03	12	38.09	-122.27			a		8		Noon:  Mare Island Navy Yard					
1881-06-03	13	38.09	-122.27			a		8							
1881-06-03	14	38.09	-122.27			a		8							
1881-06-03	15	38.09	-122.27			a		8							
1881-06-03	16	38.09	-122.27			a		8							
1881-06-03	17	38.09	-122.27			a		8							
1881-06-03	18	38.09	-122.27			a		8							
1881-06-03	19	38.09	-122.27			a		8							
1881-06-03	20	38.09	-122.27			a		8							
1881-06-03	21	38.09	-122.27			a		8							
1881-06-03	22	38.09	-122.27			a		8							
1881-06-03	23	38.09	-122.27			a		8							
1881-06-03	24	38.09	-122.27			a		8							
1881-06-04	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0009.JPG							
1881-06-04	2	38.09	-122.27			a		9							
1881-06-04	3	38.09	-122.27			a		9							
1881-06-04	4	38.09	-122.27			a		9							
1881-06-04	5	38.09	-122.27			a		9							
1881-06-04	6	38.09	-122.27			a		9							
1881-06-04	7	38.09	-122.27			a		9							
1881-06-04	8	38.09	-122.27			a		9							
1881-06-04	9	38.09	-122.27			a		9							
1881-06-04	10	38.09	-122.27			a		9							
1881-06-04	11	38.09	-122.27			a		9							
1881-06-04	12	38.09	-122.27			a		9		Noon:  Mare Island Navy Yard					
1881-06-04	13	38.09	-122.27			a		9							
1881-06-04	14	38.09	-122.27			a		9							
1881-06-04	15	38.09	-122.27			a		9							
1881-06-04	16	38.09	-122.27			a		9							
1881-06-04	17	38.09	-122.27			a		9							
1881-06-04	18	38.09	-122.27			a		9							
1881-06-04	19	38.09	-122.27			a		9							
1881-06-04	20	38.09	-122.27			a		9							
1881-06-04	21	38.09	-122.27			a		9							
1881-06-04	22	38.09	-122.27			a		9							
1881-06-04	23	38.09	-122.27			a		9							
1881-06-04	24	38.09	-122.27			a		9							
1881-06-05	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0010.JPG							
1881-06-05	2	38.09	-122.27			a		10							
1881-06-05	3	38.09	-122.27			a		10							
1881-06-05	4	38.09	-122.27			a		10							
1881-06-05	5	38.09	-122.27			a		10							
1881-06-05	6	38.09	-122.27			a		10							
1881-06-05	7	38.09	-122.27			a		10							
1881-06-05	8	38.09	-122.27			a		10							
1881-06-05	9	38.09	-122.27			a		10							
1881-06-05	10	38.09	-122.27			a		10							
1881-06-05	11	38.09	-122.27			a		10							
1881-06-05	12	38.09	-122.27			a		10		Noon:  Mare Island Navy Yard					
1881-06-05	13	38.09	-122.27			a		10							
1881-06-05	14	38.09	-122.27			a		10							
1881-06-05	15	38.09	-122.27			a		10							
1881-06-05	16	38.09	-122.27			a		10							
1881-06-05	17	38.09	-122.27			a		10							
1881-06-05	18	38.09	-122.27			a		10							
1881-06-05	19	38.09	-122.27			a		10							
1881-06-05	20	38.09	-122.27			a		10							
1881-06-05	21	38.09	-122.27			a		10							
1881-06-05	22	38.09	-122.27			a		10							
1881-06-05	23	38.09	-122.27			a		10							
1881-06-05	24	38.09	-122.27			a		10							
1881-06-06	1	38.09	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0011.JPG							
1881-06-06	2	38.09	-122.27			a		11							
1881-06-06	3	38.09	-122.27			a		11							
1881-06-06	4	38.09	-122.27			a		11							
1881-06-06	5	38.09	-122.27			a		11							
1881-06-06	6	38.09	-122.27			a		11							
1881-06-06	7	38.09	-122.27			a		11							
1881-06-06	8	38.09	-122.27			a		11							
1881-06-06	9	38.09	-122.27			a		11							
1881-06-06	10	38.09	-122.27			a		11							
1881-06-06	11	38.06	-122.27	v	3	3		11							
1881-06-06	12	38.06	-122.3	v	3	3		11		Noon:  Mare Island Navy Yard					
1881-06-06	13	38.06	-122.3			 		11							
1881-06-06	14	38.01	-122.41	v	3	3		11							
1881-06-06	15	37.9	-122.42	v	3	3		11							
1881-06-06	16	37.8	-122.39	v	3	3		11		1600: San Francisco					
1881-06-06	17	37.8	-122.39			a		11							
1881-06-06	18	37.8	-122.39			a		11							
1881-06-06	19	37.8	-122.39			a		11							
1881-06-06	20	37.8	-122.39			a		11							
1881-06-06	21	37.8	-122.39			a		11							
1881-06-06	22	37.8	-122.39			a		11							
1881-06-06	23	37.8	-122.39			a		11							
1881-06-06	24	37.8	-122.39			a		11							
1881-06-07	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0012.JPG							
1881-06-07	2	37.8	-122.39			a		12							
1881-06-07	3	37.8	-122.39			a		12							
1881-06-07	4	37.8	-122.39			a		12							
1881-06-07	5	37.8	-122.39			a		12							
1881-06-07	6	37.8	-122.39			a		12							
1881-06-07	7	37.8	-122.39			a		12							
1881-06-07	8	37.8	-122.39			a		12							
1881-06-07	9	37.8	-122.39			a		12							
1881-06-07	10	37.8	-122.39			a		12							
1881-06-07	11	37.8	-122.39			a		12							
1881-06-07	12	37.8	-122.39			a		12		Noon:  San Francisco					
1881-06-07	13	37.8	-122.39			a		12							
1881-06-07	14	37.8	-122.39			a		12							
1881-06-07	15	37.8	-122.39			a		12							
1881-06-07	16	37.8	-122.39			a		12							
1881-06-07	17	37.8	-122.39			a		12							
1881-06-07	18	37.8	-122.39			a		12							
1881-06-07	19	37.8	-122.39			a		12							
1881-06-07	20	37.8	-122.39			a		12							
1881-06-07	21	37.8	-122.39			a		12							
1881-06-07	22	37.8	-122.39			a		12							
1881-06-07	23	37.8	-122.39			a		12							
1881-06-07	24	37.8	-122.39			a		12							
1881-06-08	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0013.JPG							
1881-06-08	2	37.8	-122.39			a		13							
1881-06-08	3	37.8	-122.39			a		13							
1881-06-08	4	37.8	-122.39			a		13							
1881-06-08	5	37.8	-122.39			a		13							
1881-06-08	6	37.8	-122.39			a		13							
1881-06-08	7	37.8	-122.39			a		13							
1881-06-08	8	37.8	-122.39			a		13							
1881-06-08	9	37.8	-122.39			a		13							
1881-06-08	10	37.8	-122.39			a		13							
1881-06-08	11	37.8	-122.39			a		13							
1881-06-08	12	37.8	-122.39			a		13		Noon:  San Francisco					
1881-06-08	13	37.8	-122.39			a		13							
1881-06-08	14	37.8	-122.39			a		13							
1881-06-08	15	37.8	-122.39			a		13							
1881-06-08	16	37.8	-122.39			a		13							
1881-06-08	17	37.8	-122.39			a		13							
1881-06-08	18	37.8	-122.39			a		13							
1881-06-08	19	37.8	-122.39			a		13							
1881-06-08	20	37.8	-122.39			a		13							
1881-06-08	21	37.8	-122.39			a		13							
1881-06-08	22	37.8	-122.39			a		13							
1881-06-08	23	37.8	-122.39			a		13							
1881-06-08	24	37.8	-122.39			a		13							
1881-06-09	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0015.JPG							
1881-06-09	2	37.8	-122.39			a		15							
1881-06-09	3	37.8	-122.39			a		15							
1881-06-09	4	37.8	-122.39			a		15							
1881-06-09	5	37.8	-122.39			a		15							
1881-06-09	6	37.8	-122.39			a		15							
1881-06-09	7	37.8	-122.39			a		15							
1881-06-09	8	37.8	-122.39			a		15							
1881-06-09	9	37.8	-122.39			a		15							
1881-06-09	10	37.8	-122.39			a		15							
1881-06-09	11	37.8	-122.39			a		15							
1881-06-09	12	37.8	-122.39			a		15							
1881-06-09	13	37.8	-122.39			a		15							
1881-06-09	14	37.8	-122.39			a		15							
1881-06-09	15	37.8	-122.39			a		15							
1881-06-09	16	37.8	-122.39			a		15							
1881-06-09	17	37.8	-122.39			a		15							
1881-06-09	18	37.8	-122.39			a		15							
1881-06-09	19	37.8	-122.39			a		15							
1881-06-09	20	37.8	-122.39			a		15							
1881-06-09	21	37.8	-122.39			a		15							
1881-06-09	22	37.8	-122.39			a		15							
1881-06-09	23	37.8	-122.39			a		15							
1881-06-09	24	37.8	-122.39			a		15							
1881-06-10	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0016.JPG							
1881-06-10	2	37.8	-122.39			a		16							
1881-06-10	3	37.8	-122.39			a		16							
1881-06-10	4	37.8	-122.39			a		16							
1881-06-10	5	37.8	-122.39			a		16							
1881-06-10	6	37.8	-122.39			a		16							
1881-06-10	7	37.8	-122.39			a		16							
1881-06-10	8	37.8	-122.39			a		16							
1881-06-10	9	37.8	-122.39			a		16							
1881-06-10	10	37.8	-122.39			a		16							
1881-06-10	11	37.8	-122.39			a		16							
1881-06-10	12	37.8	-122.39			a		16		Noon:  San Francisco					
1881-06-10	13	37.8	-122.39			a		16							
1881-06-10	14	37.8	-122.39			a		16							
1881-06-10	15	37.8	-122.39			a		16							
1881-06-10	16	37.8	-122.39			a		16							
1881-06-10	17	37.8	-122.39			a		16							
1881-06-10	18	37.8	-122.39			a		16							
1881-06-10	19	37.8	-122.39			a		16							
1881-06-10	20	37.8	-122.39			a		16							
1881-06-10	21	37.8	-122.39			a		16							
1881-06-10	22	37.8	-122.39			a		16							
1881-06-10	23	37.8	-122.39			a		16							
1881-06-10	24	37.8	-122.39			a		16							
1881-06-11	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0017.JPG							
1881-06-11	2	37.8	-122.39			a		17							
1881-06-11	3	37.8	-122.39			a		17							
1881-06-11	4	37.8	-122.39			a		17							
1881-06-11	5	37.8	-122.39			a		17							
1881-06-11	6	37.8	-122.39			a		17							
1881-06-11	7	37.8	-122.39			a		17							
1881-06-11	8	37.8	-122.39			a		17							
1881-06-11	9	37.8	-122.39			a		17							
1881-06-11	10	37.8	-122.39			a		17							
1881-06-11	11	37.8	-122.39			a		17							
1881-06-11	12	37.8	-122.39			a		17		Noon:  San Francisco					
1881-06-11	13	37.8	-122.39			a		17							
1881-06-11	14	37.8	-122.39			a		17							
1881-06-11	15	37.8	-122.39			a		17							
1881-06-11	16	37.8	-122.39			a		17							
1881-06-11	17	37.8	-122.39			a		17							
1881-06-11	18	37.8	-122.39			a		17							
1881-06-11	19	37.8	-122.39			a		17							
1881-06-11	20	37.8	-122.39			a		17							
1881-06-11	21	37.8	-122.39			a		17							
1881-06-11	22	37.8	-122.39			a		17							
1881-06-11	23	37.8	-122.39			a		17							
1881-06-11	24	37.8	-122.39			a		17							
1881-06-12	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0018.JPG							
1881-06-12	2	37.8	-122.39			a		18							
1881-06-12	3	37.8	-122.39			a		18							
1881-06-12	4	37.8	-122.39			a		18							
1881-06-12	5	37.8	-122.39			a		18							
1881-06-12	6	37.8	-122.39			a		18							
1881-06-12	7	37.8	-122.39			a		18							
1881-06-12	8	37.8	-122.39			a		18							
1881-06-12	9	37.8	-122.39			a		18							
1881-06-12	10	37.8	-122.39			a		18							
1881-06-12	11	37.8	-122.39			a		18							
1881-06-12	12	37.8	-122.39			a		18		Noon:  San Francisco					
1881-06-12	13	37.8	-122.39			a		18							
1881-06-12	14	37.8	-122.39			a		18							
1881-06-12	15	37.8	-122.39			a		18							
1881-06-12	16	37.8	-122.39			a		18							
1881-06-12	17	37.8	-122.39			a		18							
1881-06-12	18	37.8	-122.39			a		18							
1881-06-12	19	37.8	-122.39			a		18							
1881-06-12	20	37.8	-122.39			a		18							
1881-06-12	21	37.8	-122.39			a		18							
1881-06-12	22	37.8	-122.39			a		18							
1881-06-12	23	37.8	-122.39			a		18							
1881-06-12	24	37.8	-122.39			a		18							
1881-06-13	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0019.JPG							
1881-06-13	2	37.8	-122.39			a		19							
1881-06-13	3	37.8	-122.39			a		19							
1881-06-13	4	37.8	-122.39			a		19							
1881-06-13	5	37.8	-122.39			a		19							
1881-06-13	6	37.8	-122.39			a		19							
1881-06-13	7	37.8	-122.39			a		19							
1881-06-13	8	37.8	-122.39			a		19							
1881-06-13	9	37.8	-122.39			a		19							
1881-06-13	10	37.8	-122.39			a		19							
1881-06-13	11	37.8	-122.39			a		19							
1881-06-13	12	37.8	-122.39			a		19		Noon:  San Francisco					
1881-06-13	13	37.8	-122.39			a		19							
1881-06-13	14	37.8	-122.39			a		19							
1881-06-13	15	37.8	-122.39			a		19							
1881-06-13	16	37.8	-122.39			a		19							
1881-06-13	17	37.8	-122.39			a		19							
1881-06-13	18	37.8	-122.39			a		19							
1881-06-13	19	37.8	-122.39			a		19							
1881-06-13	20	37.8	-122.39			a		19							
1881-06-13	21	37.8	-122.39			a		19							
1881-06-13	22	37.8	-122.39			a		19							
1881-06-13	23	37.8	-122.39			a		19							
1881-06-13	24	37.8	-122.39			a		19							
1881-06-14	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0020.JPG							
1881-06-14	2	37.8	-122.39			a		20							
1881-06-14	3	37.8	-122.39			a		20							
1881-06-14	4	37.8	-122.39			a		20							
1881-06-14	5	37.8	-122.39			a		20							
1881-06-14	6	37.8	-122.39			a		20							
1881-06-14	7	37.8	-122.39			a		20							
1881-06-14	8	37.8	-122.39			a		20							
1881-06-14	9	37.8	-122.39			a		20							
1881-06-14	10	37.8	-122.39			a		20							
1881-06-14	11	37.8	-122.39			a		20							
1881-06-14	12	37.8	-122.39			a		20		Noon:  San Francisco					
1881-06-14	13	37.8	-122.39			a		20							
1881-06-14	14	37.8	-122.39			a		20							
1881-06-14	15	37.8	-122.39			a		20							
1881-06-14	16	37.8	-122.39			a		20							
1881-06-14	17	37.8	-122.39			a		20							
1881-06-14	18	37.8	-122.39			a		20							
1881-06-14	19	37.8	-122.39			a		20							
1881-06-14	20	37.8	-122.39			a		20							
1881-06-14	21	37.8	-122.39			a		20							
1881-06-14	22	37.8	-122.39			a		20							
1881-06-14	23	37.8	-122.39			a		20							
1881-06-14	24	37.8	-122.39			a		20							
1881-06-15	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0021.JPG							
1881-06-15	2	37.8	-122.39			a		21							
1881-06-15	3	37.8	-122.39			a		21							
1881-06-15	4	37.8	-122.39			a		21							
1881-06-15	5	37.8	-122.39			a		21							
1881-06-15	6	37.8	-122.39			a		21							
1881-06-15	7	37.8	-122.39			a		21							
1881-06-15	8	37.8	-122.39			a		21							
1881-06-15	9	37.8	-122.39			a		21							
1881-06-15	10	37.8	-122.39			a		21							
1881-06-15	11	37.8	-122.39			a		21							
1881-06-15	12	37.8	-122.39			a		21		Noon:  San Francisco					
1881-06-15	13	37.8	-122.39			a		21							
1881-06-15	14	37.8	-122.39			a		21							
1881-06-15	15	37.8	-122.39			a		21							
1881-06-15	16	37.8	-122.39			a		21							
1881-06-15	17	37.8	-122.39			a		21							
1881-06-15	18	37.8	-122.39			a		21							
1881-06-15	19	37.8	-122.39			a		21							
1881-06-15	20	37.8	-122.39			a		21							
1881-06-15	21	37.8	-122.39			a		21							
1881-06-15	22	37.8	-122.39			a		21							
1881-06-15	23	37.8	-122.39			a		21							
1881-06-15	24	37.8	-122.39			a		21							
1881-06-16	1	37.8	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0022.JPG							
1881-06-16	2	37.8	-122.39			a		22							
1881-06-16	3	37.8	-122.39			a		22							
1881-06-16	4	37.8	-122.39			a		22							
1881-06-16	5	37.8	-122.39			a		22							
1881-06-16	6	37.8	-122.39			a		22							
1881-06-16	7	37.8	-122.39			a		22							
1881-06-16	8	37.8	-122.39			a		22							
1881-06-16	9	37.8	-122.39			a		22							
1881-06-16	10	37.8	-122.39			a		22							
1881-06-16	11	37.8	-122.39			a		22							
1881-06-16	12	37.8	-122.39			a		22		Noon:  San Francisco					
1881-06-16	13	37.8	-122.39			a		22							
1881-06-16	14	37.8	-122.39			a		22							
1881-06-16	15	37.8	-122.39			a		22							
1881-06-16	16	37.8	-122.39			a		22							
1881-06-16	17	37.8	-122.39			a		22							
1881-06-16	18	37.82	-122.43	v		2		22							
1881-06-16	19	37.81	-122.5	v		3		22							
1881-06-16	20	37.77	-122.58	v		4		22		Point Bonita Lighthouse brg NxE1/2E Mag 6 miles at 2030.					
1881-06-16	21	37.69	-122.63	SxW		5		22							
1881-06-16	22	37.64	-122.7	SwxS		4		22							
1881-06-16	23	37.61	-122.78	SwxW		4		22							
1881-06-16	24	37.58	-122.86	SwxW		4		22							
1881-06-17	1	37.54	-122.99	SwxW		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0023.JPG							
1881-06-17	2	37.5	-123.12	SwxW		6.6		23							
1881-06-17	3	37.42	-123.23	SwxS		6.3		23							
1881-06-17	4	37.38	-123.36	SwxW		6.6		23							
1881-06-17	5	37.36	-123.46	SWxW3/4W		5		23							
1881-06-17	6	37.34	-123.57	SWxW3/4W		5		23							
1881-06-17	7	37.32	-123.65	SWxW1/2W		4		23							
1881-06-17	8	37.29	-123.71	SwxW		3.2		23							
1881-06-17	9	37.27	-123.79	SwxW		4		23							
1881-06-17	10	37.24	-123.88	SwxW		4.2		23							
1881-06-17	11	37.21	-123.96	SWxW1/2W		4		23							
1881-06-17	12	37.19	-124.05	SWxW1/2W		4.5		23							
1881-06-17	13	37.17	-124.14	SWxW1/2W		4.2		23							
1881-06-17	14	37.15	-124.23	SWxW1/2W		4.2		23							
1881-06-17	15	37.14	-124.32	WxS		4.2		23							
1881-06-17	16	37.14	-124.4	WxS		4.2		23							
1881-06-17	17	37.14	-124.5	WxS		4.5		23							
1881-06-17	18	37.14	-124.58	WxS		4.1		23							
1881-06-17	19	37.13	-124.67	WxS		4		23							
1881-06-17	20	37.13	-124.75	WxS1/2S		4.2		23							
1881-06-17	21	37.13	-124.85	W1/2S		4.5		23							
1881-06-17	22	37.14	-124.94	W1/2S		4.5		23							
1881-06-17	23	37.14	-125.03	W1/2S		4.5		23							
1881-06-17	24	37.15	-125.12	W1/2S		4.4		23							
1881-06-18	1	37.15	-125.2	WxS		3.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0024.JPG							
1881-06-18	2	37.14	-125.26	WxS		3		24							
1881-06-18	3	37.14	-125.36	W3/4S		5		24							
1881-06-18	4	37.14	-125.47	WxS1/4S		5		24							
1881-06-18	5	37.14	-125.57	WxS		4.6		24							
1881-06-18	6	37.14	-125.66	WxS		4.5		24							
1881-06-18	7	37.13	-125.74	WxS		4		24							
1881-06-18	8	37.13	-125.84	WxS		4.5		24							
1881-06-18	9	37.13	-125.92	WxS		4		24							
1881-06-18	10	37.13	-126.02	WxS		4.6		24							
1881-06-18	11	37.13	-126.14	WxS		5.8		24							
1881-06-18	12	37.14	-126.27	W1/2S		6.4		24							
1881-06-18	13	37.14	-126.36	WxS		4.6		24							
1881-06-18	14	37.14	-126.48	WxS		5.7		24							
1881-06-18	15	37.13	-126.6	WxS1/2S		5.6		24							
1881-06-18	16	37.12	-126.71	WxS1/2S		5		24							
1881-06-18	17	37.12	-126.82	WxS		5.5		24							
1881-06-18	18	37.12	-126.96	WxS		6.5		24							
1881-06-18	19	37.12	-127.06	WxS		5		24							
1881-06-18	20	37.12	-127.16	WxS		4.6		24							
1881-06-18	21	37.1	-127.22	SWxW1/2W		3		24							
1881-06-18	22	37.1	-127.27	WxS		2.5		24							
1881-06-18	23	37.09	-127.31	WSW		2		24							
1881-06-18	24	37.05	-127.41	SwxW		5		24							
1881-06-19	1	37.02	-127.51	SwxW		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0025.JPG							
1881-06-19	2	36.99	-127.59	SW1/2W		4		25							
1881-06-19	3	36.94	-127.69	SW1/2W		5		25							
1881-06-19	4	36.92	-127.77	SwxW		4		25							
1881-06-19	5	36.89	-127.86	SWxW1/2W		4.6		25							
1881-06-19	6	36.85	-127.98	SW1/2W		6		25							
1881-06-19	7	36.81	-128.1	SwxW		6		25							
1881-06-19	8	36.77	-128.21	SwxW		5.6		25							
1881-06-19	9	36.69	-128.31	SWxS1/2S		6.5		25							
1881-06-19	10	36.66	-128.36	SW		2.8		25							
1881-06-19	11	36.63	-128.4	SwxW		2.3		25							
1881-06-19	12	36.61	-128.46	SwxW		2.5		25							
1881-06-19	13	36.59	-128.53	SwxW		4		25							
1881-06-19	14	36.56	-128.61	SwxW		4		25							
1881-06-19	15	36.53	-128.67	SwxW		3		25							
