YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Baro 2	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1869-01-01	1	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		22.5	38	2	30.1		62	58	58	56	b						
1869-01-01	2	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		22.5	38	2	30.1		62	58	58	56	b		10				
1869-01-01	3	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		315	330	2	30.1		60	55	56	56	b		10				
1869-01-01	4	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		315	330	2	30.1		60	55	56	56	b		10				
1869-01-01	5	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		315	330	2	30.1		64	57	57	57	b		10				
1869-01-01	6	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.11		68	68	60	57	b		10				
1869-01-01	7	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.11		72	70	68	58	b		10				
1869-01-01	8	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.12		74	72	70	58	b		10				
1869-01-01	9	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.1		82	80	78	62	b		10				
1869-01-01	10	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.07		74	74	70	62	b		10				
1869-01-01	11	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.1		68	73	70	62	b		10				
1869-01-01	12	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	"Noon: Valparaiso, Chili."			-33.02	-71.61		0	0	0									10				
1869-01-01	13	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		0	0	0	30.14		74	80	80	61	b		10				
1869-01-01	14	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		247.5	262	0	30.14		74	78	70	61	b		10				
1869-01-01	15	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		247.5	262	0	30.14		74	78	70	61	b		10				
1869-01-01	16	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		247.5	262	0	30.14		74	78	70	61	b		10				
1869-01-01	17	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		270	285		30.1		74	78	80	62	b		10				
1869-01-01	18	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		11.25	26		30		74	81	78	62	b		10				
1869-01-01	19	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		11.25	26		30		74	79	70	62	b		10				
1869-01-01	20	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		45	60		30		71	70	68	62	b		10				
1869-01-01	21	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		45	60		30		70	68	68	62	b		10				
1869-01-01	22	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		45	60		30		70	68	68	62	b		10				
1869-01-01	23	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		45	60		30.02		68	68	68	62	b		10				
1869-01-01	24	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0034.JPG	 			-33.02	-71.61		45	60		30.02		68	68	68	62	b		10				
1869-01-02	1	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.06		62	61	62	58	b		10				
1869-01-02	2	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.06		62	62	63	58	b		10				
1869-01-02	3	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.1		64	62	63	58	b		10				
1869-01-02	4	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.1		64	63	64	58	b		10				
1869-01-02	5	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.1		64	64	64	60	b		10				
1869-01-02	6	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.1		64	65	64	60	b		10				
1869-01-02	7	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		360	15	2	30.05		65	66	64	62	f		10				
1869-01-02	8	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		360	15	2	30		66	68	66	62	f		10				
1869-01-02	9	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		78.75	94	2	30.1		65	66	66	62	bm		10				
1869-01-02	10	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		78.75	94	2	30.1		65	66	66	62	bc		3				
1869-01-02	11	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		78.75	94	2	30.1		65	66	66	62	bc		3				
1869-01-02	12	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	"Noon: Valparaiso, Chili."			-33.02	-71.61		78.75	94	2	30.1		64	64	65	62	bc		8				
1869-01-02	13	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		30.1		66	65	67	65	bc	cu	9				
1869-01-02	14	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		30.08		68	65	68	65	bc	cu	10				
1869-01-02	15	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		30		70	70	70	67	bc	cu	10				
1869-01-02	16	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		45	60		29.98		71	77	71	68	b	cu	10				
1869-01-02	17	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		45	60		29.98		71	74	71	68	b	cu	10				
1869-01-02	18	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		29.98		71	71	71	68	b	cu	10				
1869-01-02	19	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		29.98		71	70	71	68	b	cu	10				
1869-01-02	20	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		30		69	68	67	66	b	cu	10				
1869-01-02	21	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		67.5	82		30		66	67	64	63	b	cu	10				
1869-01-02	22	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.05		66	66	62	60	b	cu	10				
1869-01-02	23	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.05		66	64	62	58	b	cu	10				
1869-01-02	24	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0035.JPG	 			-33.02	-71.61		0	0	0	30.05		66	62	58	58	b	cu	10				
1869-01-03	1	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	30.05		60	58	51	59	b		10				
1869-01-03	2	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	30.05		60	58	51	59	b		10				
1869-01-03	3	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	30		59	57	51	59	b		10				
1869-01-03	4	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	29.98		59	57	57	59	b		10				
1869-01-03	5	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	29.94		59	57	57	59	b		10				
1869-01-03	6	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	29.94		59	68	68	59	b		10				
1869-01-03	7	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	29.94		64	74	76	69	b		10				
1869-01-03	8	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		360	15	2	29.94		64	80	80	68	bf		10				
1869-01-03	9	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		360	15	1	29.95		74	75	75	68	bf		7				
1869-01-03	10	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	30		72	75	75	68	bf		8				
1869-01-03	11	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		0	0	0	30		74	78	75	68	bf		8				
1869-01-03	12	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	"Noon: Valparaiso, Chili."			-33.02	-71.61		360	15	1	29.95		68	72	80	70	b		10				
1869-01-03	13	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		360	15	1	30.1		69	70	70	70	b		10				
1869-01-03	14	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		360	15	1	30.1		69	68	70	70	b		10				
1869-01-03	15	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		67.5	82	5	30.05		68	66	68	69	b		10				
1869-01-03	16	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		67.5	82	5	30.05		68	67	66	68	b		10				
1869-01-03	17	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		11.25	26	2	29.92		65	74	67	65	bc	st	8				
1869-01-03	18	-33.02	-71.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol11of86/kearsarge-vol11of86_0036.JPG	 			-33.02	-71.61		168.75	184	2	29.91		67	73	73	63	bc	st	9				
