YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Other
1874-01-01	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.91	68	58	58			cum nim	0	
1874-01-01	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	"Noon: Mare Island Navy Yard, California"			38.099	-122.273		225	241	2	29.91	68	58	58			cum nim	0	
1874-01-01	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		202	218	2	29.87	67	58	58		ocmr	cum nim	0	
1874-01-01	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		202	218	2	29.85	66	57	57		ocmr	cum nim	0	
1874-01-01	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		202	218	2	29.84	66	57	57		ocmr	cum nim	0	
1874-01-01	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.82	65	57	57		ocmr	cum nim	0	
1874-01-01	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.82	65	57	57		orm	cum nim	0	
1874-01-01	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.80	64	55	55		orm	cum nim	0	
1874-01-01	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.80	64	55	55		or	cum nim	0	
1874-01-01	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.80	64	55	55		or	cum nim	0	
1874-01-01	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.78	64	53	53		ocmr	cum nim	0	
1874-01-01	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.76	63	51	51		ocmr	cum nim	0	
1874-01-01	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.74	63	51	51		ocmr	cum nim	0	
1874-01-01	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0036.JPG	 			38.099	-122.273		225	241	2	29.74	62	51	51		ocmr	cum nim	0	
1874-01-02	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.74	62	50	50		or	cum	0	
1874-01-02	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.74	62	50	50		or	cum	0	
1874-01-02	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.74	62	50	50		or	cum	0	
1874-01-02	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.74	62	50	50		or	cum	0	
1874-01-02	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.72	58	50	50		bc	cum cir	1	
1874-01-02	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.72	58	50	50		bc	cum cir	2	
1874-01-02	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.72	58	50	50		bcp	cum cir	4	
1874-01-02	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	5	29.72	58	50	50		bc	cum cir	4	
1874-01-02	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	12	29.72	58	50	50		bcqr	cum nim	4	
1874-01-02	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	12	29.72	58	51	51		bc	cum nim	4	
1874-01-02	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		225	241	12	29.73	58	51	51		bc	cum nim	6	
1874-01-02	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	"Noon: Mare Island Navy Yard, California"			38.099	-122.273		225	241	12	29.73	58	52	52		bc	cum nim	6	
1874-01-02	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	10	29.76	56	49	49		bc	cir cum	4	
1874-01-02	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	28	29.76	56	49	49		bcq	cir cum	4	
1874-01-02	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	28	29.76	56	49	49		bcq	cir cum	6	
1874-01-02	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	16	29.76	56	49	49		bc	cir cum	6	
1874-01-02	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		315	331	10	29.80	54	47	47		bc	cir cum	7	
1874-01-02	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		315	331	8	29.80	54	47	47		bc	cir cum	9	
1874-01-02	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		315	331	3	29.82	52	45	47		bc	cir cum	9	
1874-01-02	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		315	331	3	29.84	52	45	47		bc	cir cum	9	
1874-01-02	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	7	29.90	52	45	44		bc	cir cum	9	
1874-01-02	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	7	29.95	52	45	44		bc	cir cum	9	
1874-01-02	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	3	29.95	52	45	44		bc	cir cum	9	
1874-01-02	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0037.JPG	 			38.099	-122.273		338	354	3	29.95	52	45	44		bc	cir cum	9	
1874-01-03	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	8	29.95	52	46	46		bc	cir cum	9	
1874-01-03	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	8	29.98	52	46	45		b		10	
1874-01-03	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	8	30.00	53	46	45		b		10	
1874-01-03	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	8	30.00	50	42	42		b		10	
1874-01-03	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.02	50	42	42		b		10	
1874-01-03	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.04	50	42	42		b		10	
1874-01-03	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.06	48	42	42		b		10	
1874-01-03	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.07	48	42	42		b		10	
1874-01-03	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.12	60	52	53		bc	cum str	9	
1874-01-03	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.12	60	52	53		bc	cum str	9	
1874-01-03	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.12	62	52	53		bc	cum str	9	
1874-01-03	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	"Noon: Mare Island Navy Yard, California"			38.099	-122.273		315	331	5	30.12	62	52	53		b		10	
1874-01-03	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		326	342	5	30.11	62	52	52		ocm	cir	6	
1874-01-03	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		326	342	5	30.11	62	52	52		ocm	cir	6	
1874-01-03	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		326	342	5	30.11	62	52	52		ocm	cir	6	
1874-01-03	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		326	342	5	30.11	62	52	52		ocm	cir	6	
1874-01-03	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.12	60	50	50		b		10	
1874-01-03	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0038.JPG	 			38.099	-122.273		315	331	5	30.12	60	50	50		b		10	
