YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Ships	Other
1865-04-01	1	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	2	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	3	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	4	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	5	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	6	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	7	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	8	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	9	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	10	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	11	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 															
1865-04-01	12	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	Noon: Boston Navy Yard															
1865-04-01	13	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						270	260	5					bc		
1865-04-01	14	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						270	260	5					bc		
1865-04-01	15	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						270	260	5					bc		
1865-04-01	16	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						270	260	5					bc		
1865-04-01	17	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						270	260	5					bc		
1865-04-01	18	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						270	260	5					bc		
1865-04-01	19	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						293	283	5					bc		
1865-04-01	20	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						293	283	5					bc		
1865-04-01	21	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						293	283	5					ps		
1865-04-01	22	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						293	283	5					ps		
1865-04-01	23	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						293	283	5					bc		
1865-04-01	24	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0004.JPG	 						293	283	5							
1865-04-02	1	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	5					bc		
1865-04-02	2	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	5					bc		
1865-04-02	3	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	5					bc		
1865-04-02	4	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	5					bc		
1865-04-02	5	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	5					bc		
1865-04-02	6	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	5					bc		
1865-04-02	7	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	5					bc		
1865-04-02	8	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	5					bc		
1865-04-02	9	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	8	29.85	62			bc		
1865-04-02	10	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	8		62			bc		
1865-04-02	11	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						293	283	8		62			bc	1100: USS CANANDAIGUA	
1865-04-02	12	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	Noon: Boston Navy Yard						293	283	8	29.85	62			bc		
1865-04-02	13	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	8					bc		
1865-04-02	14	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	8	29.85				bc		
1865-04-02	15	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	8					bc		
1865-04-02	16	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						326	316	8	29.85				bcq		
1865-04-02	17	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	8					bcq		
1865-04-02	18	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	8	29.85				bc		
1865-04-02	19	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	8					bc		
1865-04-02	20	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	5	29.85				bc		
1865-04-02	21	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	2					bc		
1865-04-02	22	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	2	29.85				bc		
1865-04-02	23	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	2					bc		
1865-04-02	24	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	2	29.85				bc		
1865-04-03	1	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	2		47			bc		
1865-04-03	2	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						270	260	2	30.15	47			bc		
1865-04-03	3	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						248	238	2		45			bc		
1865-04-03	4	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						248	238	2	30.15	52			bc		
1865-04-03	5	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						248	238	5		52			bc		
1865-04-03	6	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						248	238	5	30.2	52			bc		
1865-04-03	7	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						248	238	5		52			bc		
1865-04-03	8	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						248	238	5	30.2	52			bc		
1865-04-03	9	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	5		52			bc		
1865-04-03	10	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	5	30.15	52			bc		
1865-04-03	11	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	5		52			bc		
1865-04-03	12	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	Noon: Boston Navy Yard						315	305	5	30.1	57			bc		"1230: At 12:30 received the news of the fall of Richmond, dressed ship with the American Ensign at the fore, mizzen and Gaff. Union Jack forward."
1865-04-03	13	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	2		57			bc		
1865-04-03	14	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	2	30.1	57			bc		
1865-04-03	15	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						315	305	2		57			bc		
1865-04-03	16	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						338	328	5	30.15	57			bc		
1865-04-03	17	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						360	350	2		60			b		
1865-04-03	18	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						360	350	2	30.2	60			b		
1865-04-03	19	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						360	350	2		62			b		
1865-04-03	20	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						360	350	2	30.2	62			b		
1865-04-03	21	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						11	1	2		62			bc		
1865-04-03	22	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						11	1	2	30.2	62			bc		
1865-04-03	23	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 						45	35	2		62			bc		
1865-04-03	24	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0005.JPG	 								2	30.2	50			bc		
1865-04-04	1	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0006.JPG	 						315	305	2		45			bc		
1865-04-04	2	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0006.JPG	 						315	305	2	30.3	45			bc		
1865-04-04	3	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0006.JPG	 						315	305	2		45			bc		
