YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1890-01-01	1	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	2	30.24	80	76	68		bc	cu	8			
1890-01-01	2	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						158	159	3	30.24	81	76	68		bc	cu	5			
1890-01-01	3	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						888	888	3	30.24	81	76	69		bc	cu	8			
1890-01-01	4	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	12	30.24	81	76	70		bc	cu	8			
1890-01-01	5	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	9	30.23	82	77	69		bc	cu	7			
1890-01-01	6	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	9	30.24	81	76	69		bc	cu	7			
1890-01-01	7	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						68	69	8	30.26	80	76	69		bc	cu	7			
1890-01-01	8	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	5	30.29	80	77	69		bc	cu ni	7			
1890-01-01	9	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	13	30.29	80	77	69		bc	cu ni	5			
1890-01-01	10	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	21	30.29	80	77	69		bc	cu ni	5			
1890-01-01	11	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	19	30.28	81	80	70		bc	cu	7			
1890-01-01	12	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	"Noon: Gonaives, Hayti"						56	57	18	30.26	81	80	71		bc	cu	7			
1890-01-01	13	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	21	30.22	82	80	71		bc	cu st	7			
1890-01-01	14	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	18	30.21	82	81	70		bc	cu st	7			
1890-01-01	15	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	18	30.20	82	80	70		bc	cu st	7			
1890-01-01	16	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	18	30.20	82	80	70		bc	cu st	7			
1890-01-01	17	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	18	30.21	82	79	70		bc	cu st	6			
1890-01-01	18	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	18	30.22	80	78	70		bc	cu st	6			
1890-01-01	19	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						45	46	16	30.23	80	79	69		bc	cu	6			
1890-01-01	20	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	8	30.24	80	77	69		bc	cu	7			
1890-01-01	21	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						68	69	6	30.24	79	77	69		bc	cu	6			
1890-01-01	22	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						68	69	6	30.24	79	77	69		bc	cu	5			
1890-01-01	23	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	10	30.24	79	77	69		bc	cu ni	4			
1890-01-01	24	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0069.JPG	 						56	57	13	30.22	79	76	69		fcd	cu ni	4			
1890-01-02	1	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	 						68	69	10	30.20	80	76	69		bc	cu	5			
1890-01-02	2	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	 						68	69	13	30.19	79	76	69		bc	cu ni	4			
1890-01-02	3	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	 						68	69	10	30.17	79	76	69		bc	cu ni	6			
1890-01-02	4	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	 						68	69	5	30.16	79	76	69		bc	cu ni	3			
1890-01-02	5	19.44	-72.71		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	0545: Got Underway						68	69	5	30.16	78	75	70		bc	cu ni	2			
1890-01-02	6	19.43	-72.73	888		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol56of86/kearsarge-vol56of86_0070.JPG	 						68	69	5	30.16	77	74	70		ocr	cu ni	0			
