YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Other
1877-01-01	1	22.29	114.17		a	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						90	90	5	30.16		64.00	63		bc	cir cum		
1877-01-01	2	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						90	90	5	30.16		64.00	63		bc	cir cum	9	
1877-01-01	3	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						112	112	5	30.14		64.00	63		bc	cir cum	9	
1877-01-01	4	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						112	112	5	30.14		64.00	63		bc	cir cum	9	
1877-01-01	5	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						112	112	5	30.14		63.00	62		bc	cir cum	9	
1877-01-01	6	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						112	112	5	30.14		63.00	62		bc	cir cum	9	
1877-01-01	7	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						112	112	2	30.16		63.00	62		bc	cir cum	9	
1877-01-01	8	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						0	0	0	30.15		65.00	64		b		10	
1877-01-01	9	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						0	0	0	30.20		68.00	67		b		10	
1877-01-01	10	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						0	0	0	30.20		68.00	67		b		10	
1877-01-01	11	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						90	90	2	30.20		70.00	69		b		10	
1877-01-01	12	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	Noon: Hong Kong						90	90	2	30.20		70.00	69		b		10	
1877-01-01	13	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						11	11	1	30.13		70.00	69		bm		10	
1877-01-01	14	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.13		70.00	69		bm		10	
1877-01-01	15	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.10		71.00	70		bm		10	
1877-01-01	16	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.10		71.00	70		bm		10	
1877-01-01	17	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.10		71.00	70		bm		10	
1877-01-01	18	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.12		71.00	70		bm		10	
1877-01-01	19	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.12		69.00	68		bm		10	
1877-01-01	20	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.14		67.00	66		bm		10	
1877-01-01	21	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						349	349	1	30.14		67.00	66		bm		10	
1877-01-01	22	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						0	0	0	30.14		65.00	64		bm		10	
1877-01-01	23	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						0	0	0	30.14		64.00	63		bm		10	
1877-01-01	24	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0012.JPG	 						0	0	0	30.14		64.00	63		bm		10	
1877-01-02	1	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						0	0	0	30.15		63.00	63		bm		10	
1877-01-02	2	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						0	0	0	30.14		63.00	63		bm		10	
1877-01-02	3	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						0	0	0	30.14		63.00	63		bm		10	
1877-01-02	4	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	1	30.13		63.00	62		bm		10	
1877-01-02	5	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	1	30.13		63.00	62		bm		10	
1877-01-02	6	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	1	30.16		63.00	62		bm		10	
1877-01-02	7	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	1	30.18		63.00	62		bm		10	
1877-01-02	8	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	1	30.18		63.00	62		bm		10	
1877-01-02	9	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	5	30.22		65.00	64		bm		10	
1877-01-02	10	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	5	30.20		66.00	65		bm		10	
1877-01-02	11	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	5	30.17		68.00	66		bm		10	
1877-01-02	12	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	Noon: Hong Kong						90	90	5	30.15		70.00	68		bm		10	
1877-01-02	13	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	2	30.14		70.00	68		bm		10	
1877-01-02	14	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	2	30.15		70.00	68		bm		10	
1877-01-02	15	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	2	30.15		70.00	68		bm		10	
1877-01-02	16	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	5	30.14		67.00	66		bm		10	
1877-01-02	17	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	5	30.14		66.00	65		bm		10	
1877-01-02	18	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	5	30.18		64.00	63		bm		10	
1877-01-02	19	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	5	30.18		64.00	63		bm		10	
1877-01-02	20	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						11	11	5	30.18		64.00	63		bm		10	
1877-01-02	21	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	13	30.20		64.00	63		bc	cir cum	8	
1877-01-02	22	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	19	30.20		64.00	63		bc	cir cum	7	
1877-01-02	23	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	24	30.20		64.00	63		bc	cir cum	8	
1877-01-02	24	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0013.JPG	 						90	90	19	30.20		64.00	63		bc	cir cum	8	
1877-01-03	1	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	19	30.20		64.00	63		bc	cir cum	5	
1877-01-03	2	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	19	30.20		64.00	63		ocd	cum nim	0	
1877-01-03	3	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						11	11	19	30.18		63.00	62		oc	cum nim	0	
1877-01-03	4	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						11	11	19	30.18		63.00	62		bc	cir cum	3	
1877-01-03	5	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						11	11		30.19		62.00	61		bc	cir cum	3	
1877-01-03	6	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						11	11		30.20		62.00	61		bc	cir cum	3	
1877-01-03	7	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						11	11		30.20		62.00	61		bc	cir cum	3	
1877-01-03	8	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90		30.22		62.00	61		bc	cir cum	2	
1877-01-03	9	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90		30.22		62.00	61		bc	cir cum	2	
1877-01-03	10	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90		30.22		67.00	65		bc	cir cum	5	
1877-01-03	11	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90		30.22		67.00	65		bcm	cir cum	4	
1877-01-03	12	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	Noon: Hong Kong						90	90		30.22		67.00	65		bcm	cir cum str	4	
1877-01-03	13	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	5	30.20		68.00	66		bc	cir cum	2	
1877-01-03	14	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						169	169	5	30.18		68.00	67		bc	cir cum	4	
1877-01-03	15	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						169	169	5	30.18		68.00	67		bc	cir cum	4	
1877-01-03	16	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						169	169	5	30.20		68.00	67		bc	cir cum	6	
1877-01-03	17	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						169	169	13	30.20		64.00	63		o	cir cum nim	0	
1877-01-03	18	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						169	169	13	30.22		64.00	63		o	cir nim	0	
1877-01-03	19	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	13	30.22		63.00	61		o	cir nim	0	
1877-01-03	20	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	13	30.22		63.00	61		o	cir nim	0	
1877-01-03	21	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	13	30.24		63.00	61		o	cir nim	0	
1877-01-03	22	22.29	114.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol27of86/kearsarge-vol27of86_0014.JPG	 						90	90	13	30.24		63.00	61		o	cir nim	0	
