YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear
1873-12-19	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0023.JPG		 						90	106	2	29.95	60	51	52	or	nim	0
1873-12-19	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0023.JPG		 						90	106	2	29.92	60	51	52	or	nim	0
1873-12-19	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0023.JPG		 						225	241	2	29.93	60	53	53	or	nim	0
1873-12-19	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0023.JPG		 						225	241	2	29.93	60	52	52	or	nim	0
1873-12-19	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0023.JPG		 						225	241	2	29.93	60	51	51	bc	nim	0
1873-12-19	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0023.JPG		 						225	241	2	29.93	60	51	51	bc	nim	0
1873-12-20	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						90	106	2	29.96	59	49	49	bc	str	9
1873-12-20	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	5	29.96	59	49	49	bc	str	9
1873-12-20	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	5	29.95	58	48	48	bc	str	9
1873-12-20	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	5	29.94	57	48	48	bc	str	9
1873-12-20	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.94	56	48	48	b	nim	10
1873-12-20	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.96	54	46	46	b	nim	10
1873-12-20	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.98	54	45	46	bc	cum	9
1873-12-20	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.98	55	46	46	bc	cum	9
1873-12-20	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	1	29.99	56	49	49	bc	cum	9
1873-12-20	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	2	29.99	58	50	50	bc	cum	9
1873-12-20	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	2	29.99	59	51	51	bc	cum	9
1873-12-20	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		"Noon: Mare Island Navy Yard, California"						0	0	0	29.99	60	53	53	bc	cum	9
1873-12-20	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						270	286	2	29.98	62	52	52	bc	cir cum	2
1873-12-20	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						270	286	2	29.98	62	53	53	bc	cir cum	2
1873-12-20	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						270	286	2	29.98	61	53	54	bc	cir cum	2
1873-12-20	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						270	286	2	29.98	61	53	53	bc	cir cum	2
1873-12-20	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						270	286	5	29.98	61	53	53	bc	cir cum	2
1873-12-20	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						270	286	2	29.98	60	53	53	bc	cir cum	1
1873-12-20	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	2	29.98	60	53	53	bcm	cir cum	5
1873-12-20	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	2	29.98	60	52	53	bcm	cir cum	8
1873-12-20	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						225	241	2	29.98	60	51	52	bcm	cir cum	8
1873-12-20	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.97	60	51	52	bcm	cir cum	8
1873-12-20	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.97	60	51	51	bcm	cir cum	8
1873-12-20	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0024.JPG		 						0	0	0	29.97	60	50	50	bcm	cir cum	8
1873-12-21	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						270	286	2	29.97	60	50	50	bcm	cir cum	5
1873-12-21	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						270	286	1	29.95	60	50	49	bc	cir cum	7
1873-12-21	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						270	286	2	29.95	60	49	49	b	cir cum	10
1873-12-21	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						270	286	1	29.94	59	49	49	b	cir cum	10
1873-12-21	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.95	59	49	49	c	cum	0
1873-12-21	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.95	59	49	49	c	cum	0
1873-12-21	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.95	59	49	49	c	cum	0
1873-12-21	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.95	59	49	49	c	cum	0
1873-12-21	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.95	59	50	50	c	cum	0
1873-12-21	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.95	60	51	51	ocf	cum	0
1873-12-21	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						0	0	0	29.94	61	53	52	ocf	cum	0
1873-12-21	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		"Noon: Mare Island Navy Yard, California"						0	0	0	29.93	62	54	54	oc	cir cum	0
1873-12-21	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						112	128	5	29.92	63	54	54	oc	cum str	0
1873-12-21	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						112	128	5	29.92	63	54	54	oc	cum str	0
1873-12-21	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						112	128	5	29.91	64	53	53	oc	cum str	0
1873-12-21	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						112	128	5	29.91	64	53	53	bc	cum str	1
1873-12-21	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	3	29.88	62	53	53	oc	cum str	0
1873-12-21	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	3	29.88	62	52	53	oc	cum str	0
1873-12-21	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	3	29.86	63	52	52	oc	cum str	0
1873-12-21	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	6	29.85	62	52	52	ocp	cum nimb	0
1873-12-21	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	6	29.85	62	51	52	ocr	cum nimb	0
1873-12-21	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	6	29.85	62	51	51	ocr	cum nimb	0
1873-12-21	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	6	29.85	62	50	50	ocr	cum nimb	0
1873-12-21	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0025.JPG		 						135	151	6	29.85	62	50	50	ocr	cum nimb	0
1873-12-22	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						135	151	3	29.90	58	50	50	ocr	cum nim	0
1873-12-22	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						135	151	3	29.90	58	50	50	ocr	cum nim	0
1873-12-22	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						135	151	2	29.90	58	50	50	oc	cum nim	0
1873-12-22	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						135	151	2	29.92	58	50	50	oc	cum nim	0
1873-12-22	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						135	151	2	29.95	58	50	50	ocr	cum nim	0
1873-12-22	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						135	151	2	29.99	58	50	50	ocp	cum nim	0
1873-12-22	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	2	29.99	59	50	50	ocp	cir cum	0
1873-12-22	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	2	30.00	59	50	50	bc	cir cum	2
1873-12-22	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	2	30.05	58	51	51	c	cir cum nim	0
1873-12-22	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	2	30.06	61	52	52	bc	cir cum nim	8
1873-12-22	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						888	888	2	30.08	61	53	53	bc	cir cum nim	4
1873-12-22	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		"Noon: Mare Island Navy Yard, California"						45	61	2	30.01	62	54	54	c	cir cum nim	4
1873-12-22	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	5	30.09	62	55	54	bc	cir cum	4
1873-12-22	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	2	30.05	62	55	54	bc	cir cum	4
1873-12-22	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						45	61	2	30.03	62	55	54	b	nim	10
1873-12-22	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						90	106	2	30.02	62	55	54	b	nim	10
1873-12-22	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						112	128	3	30.04	62	53	52	bc	cir cum nim	5
1873-12-22	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						112	128	3	30.06	62	53	52	bc	cir cum nim	5
1873-12-22	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						90	106	3	30.08	62	53	52	bc	cir cum nim	4
1873-12-22	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						90	106	3	30.08	62	53	52	bc	cir cum nim	4
1873-12-22	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						0	0	0	30.08	61	52	50	b	nim	10
1873-12-22	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						0	0	0	30.09	61	51	51	b	nim	10
1873-12-22	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						0	0	0	30.09	62	50	51	b	nim	10
1873-12-22	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0026.JPG		 						0	0	0	30.10	62	50	51	b	nim	10
1873-12-23	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						0	0	0	30.09	60	48	48	b		10
1873-12-23	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						0	0	0	30.09	60	48	48	b		10
1873-12-23	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						90	106	8	30.09	60	48	48	b		10
1873-12-23	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						90	106	8	30.09	60	48	48	b		10
1873-12-23	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						90	106	8	30.10	59	45	45	b		10
1873-12-23	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						90	106	8	30.10	58	46	46	b		10
1873-12-23	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						90	106	8	30.12	58	47	47	b		10
1873-12-23	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						90	106	8	30.13	58	47	47	b		10
1873-12-23	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.13	58	47	47	b		10
1873-12-23	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.13	58	47	47	bc	cum nim	6
1873-12-23	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.13	58	47	47	oc	cum nim	0
1873-12-23	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		"Noon: Mare Island Navy Yard, California"						68	84	13	30.15	57	47	47	o	cum nim	0
1873-12-23	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.12	57	48	48	o	nim	0
1873-12-23	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.12	56	49	49	o	nim	0
1873-12-23	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.13	56	49	49	o	nim	0
1873-12-23	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	13	30.14	56	49	49	o	nim	0
1873-12-23	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.14	56	49	49	o	nim	0
1873-12-23	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.14	56	50	50	o	nim	0
1873-12-23	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.14	56	51	51	o	nim	0
1873-12-23	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.16	56	50	50	o	nim	0
1873-12-23	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	6	30.16	59	49	50	b		10
1873-12-23	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.16	58	49	49	b		10
1873-12-23	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.16	57	49	49	b		10
1873-12-23	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0027.JPG		 						68	84	8	30.16	57	49	49	b		10
1873-12-24	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						68	84	8	30.16	59	50	50	bc	str	6
1873-12-24	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						68	84	8	30.16	59	50	50	bc	str	8
1873-12-24	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						68	84	8	30.17	59	50	50	bc	str	7
1873-12-24	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						68	84	8	30.18	59	50	50	bc	str	7
1873-12-24	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						68	84	8	30.16	59	51	51	oc	cum nim	0
1873-12-24	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	5	30.17	59	51	51	oc	cum nim	0
1873-12-24	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	5	30.18	59	51	51	oc	cum nim	0
1873-12-24	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	5	30.20	59	51	52	oc	cum nim	0
1873-12-24	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	5	30.19	60	52	52	o	cir cum	0
1873-12-24	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	8	30.19	60	52	51	bc	cum str	5
1873-12-24	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	19	30.20	60	51	50	c	cum str	0
