YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	Ships
1878-01-12	21	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	 						0	0	0	29.84	35	34	33	bc	cir cum	8	
1878-01-12	22	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	 						0	0	0	29.85	32	31	30	bc	cir cum	8	
1878-01-12	23	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	 						0	0	0	29.87	30	29	28	bc	cir cum	8	
1878-01-12	24	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0206.JPG	 						0	0	0	29.90	30	29	29	bc	cir cum	7	
1878-01-13	1	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	2	29.92	30	29	28	bc	cum	9	
1878-01-13	2	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	2	29.94	30	29	28	bc	cum	9	
1878-01-13	3	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	2	29.96	29	28	27	bm		10	
1878-01-13	4	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	29.99	30	29	28	bm		10	
1878-01-13	5	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.01	30	29	28	bm		10	
1878-01-13	6	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.05	30	31	29	bm		10	
1878-01-13	7	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.07	31	33	30	bm		10	
1878-01-13	8	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.07	34	34	32	bm		10	
1878-01-13	9	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	37	35	34	bm		10	
1878-01-13	10	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	38	35	34	bm		10	
1878-01-13	11	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	40	39	36	bm		10	
1878-01-13	12	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	"Noon: Portsmouth, New Hampshire"						315	304	5	30.08	42	40	39	bm		10	
1878-01-13	13	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						304	293	5	30.08	45	41	40	bc	cum	9	
1878-01-13	14	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						304	293	5	30.08	46	42	41	bc	cum	9	
1878-01-13	15	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	46	42	41	bc	cum	8	
1878-01-13	16	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	46	41	40	bc	cum str	7	
1878-01-13	17	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	46	41	40	bc	cum str	7	
1878-01-13	18	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	5	30.08	46	41	40	bc	cum str	6	
1878-01-13	19	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	2	30.07	46	40	39	bc	cum str	5	
1878-01-13	20	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						315	304	2	30.06	46	40	39	bc	cum str	5	
1878-01-13	21	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						360	349	2	30.04	44	39	39	bc	cir cum	8	
1878-01-13	22	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						22	12	2	30.02	42	38	38	bc	cir	8	
1878-01-13	23	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						22	12	2	30.00	40	38	38	c	cir	8	
1878-01-13	24	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0207.JPG	 						22	12	2	30.00	40	38	38	c	cir	8	
1878-01-14	1	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						22	12	5	30.00	41	38	38	c	cum	0	
1878-01-14	2	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						22	12	5	30.00	41	38	38	c	cum	0	
1878-01-14	3	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						22	12	5	30.00	42	39	39	cp	cum nim	0	
1878-01-14	4	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						22	12	5	30.00	42	40	40	cp	cum nim	0	
1878-01-14	5	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						0	0	0	29.96	43	40	40	ors	nim	0	
1878-01-14	6	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	2	29.92	44	40	40	ors	nim	0	
1878-01-14	7	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	5	29.89	44	40	40	ors	nim	0	
1878-01-14	8	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	5	29.85	44	40	40	ors	nim	0	
1878-01-14	9	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	5	29.76	44	42	42	orf	nim	0	
1878-01-14	10	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	5	29.66	46	44	44	orf	nim	0	
1878-01-14	11	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	5	29.56	48	46	46	orf	nim	0	
1878-01-14	12	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	"Noon: Portsmouth, New Hampshire"						135	124	5	29.52	50	48	48	orf	nim	0	
1878-01-14	13	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						135	124	5	29.48	48	46	46	orf	nim	0	
1878-01-14	14	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						158	146	5	29.44	46	44	44	orf	nim	0	
1878-01-14	15	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						888	888	2	29.40	46	44	44	orf	nim	0	
1878-01-14	16	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						338	326	5	29.38	46	42	42	orf	nim	0	
1878-01-14	17	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						315	304	5	29.36	44	42	42	c	cum nim	1	
1878-01-14	18	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						315	304	5	29.38	44	42	42	bc	cum	5	
1878-01-14	19	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						315	304	5	29.40	44	42	42	bc	cum	8	
1878-01-14	20	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						292	282	5	29.40	44	42	42	bc	cum	9	
1878-01-14	21	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						292	282	5	29.40	44	42	42	bc	cir	9	
1878-01-14	22	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						292	282	5	29.40	44	42	42	bc	cir	8	
1878-01-14	23	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						270	259	5	29.40	44	42	42	bc	cir	7	
1878-01-14	24	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0208.JPG	 						270	259	5	29.40	43	42	42	bc	cir	6	
1878-01-15	1	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	270	259	5	29.40	43	40	41	bc	cir	7	
1878-01-15	2	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	248	236	5	29.42	43	41	41	bc	cir	6	
1878-01-15	3	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	270	259	5	29.42	42	40	40	bc	cir	7	
1878-01-15	4	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	292	282	5	29.42	42	40	40	bc	cir	8	
1878-01-15	5	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	292	282	5	29.42	42	40	40	bc	cir	8	
1878-01-15	6	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	292	282	5	29.42	42	40	40	bc	cir	8	
1878-01-15	7	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	315	304	5	29.42	42	40	40	bc	cir	8	
1878-01-15	8	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	315	304	5	29.42	42	40	40	bc	cir	7	
1878-01-15	9	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	315	304	5	29.41	40	38	37	bc	cir	8	
1878-01-15	10	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 					nw	315	304	5	29.41	38	35	35	bc	cir	8	
1878-01-15	11	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	12	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	"Noon: Portsmouth, New Hampshire"																
1878-01-15	13	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	14	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	15	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	16	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	17	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	18	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
1878-01-15	19	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0209.JPG	 																
