YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Other
1920-05-09	1	48.11	-122.76			a		303	304	Port Townsend			48.11	-122.76												
1920-05-09	2	48.11	-122.76			a		303	304				48.11	-122.76		315	339	8	29.92	46	44	58	bc	A Cu	9	
1920-05-09	3	48.11	-122.76			a		303	304				48.11	-122.76												
1920-05-09	4	48.11	-122.76			a		303	304				48.11	-122.76		0	0	0	29.92	42	39	58	bc	A Cu	5	
1920-05-09	5	48.11	-122.76			a		303	304				48.11	-122.76												
1920-05-09	6	48.16	-122.78	v		3		303	304	0610 underway around Pt Hudson. 0645 abeam Pt Wilson dist 0.8 mi. cc 289.			48.16	-122.78	v	0	0	0	29.92	46	44	58	bc	Ci S	5	
1920-05-09	7	48.19	-122.82	289		2.2		303	304	0730 Partridge Bank Buoy abeam dist 2.8 mi cc 294.			48.19	-122.82	289	270	294	5	29.92	46	44	58	bc	Ci S	4	
1920-05-09	8	48.3	-122.96	294		8.3		303	304	Smith Is Lt brg 50 dist 5 mi cc 294. 0830 cc 312. 0855 Hein Buoy abeam cc 315			48.3	-122.96	294	270	294	5	29.92	47	45	58	bc	Ci S	5	
1920-05-09	9	48.38	-123.06	312		7		303	304	0945 Discovery Is Lt abeam dist 4 mi.			48.38	-123.06	312	270	294	5	29.94	48	46	48	bc	Ci S	9	
1920-05-09	10	48.48	-123.17	315		8.8		303	304	1052 Kelp Reef Lt abeam cc 327			48.48	-123.17	315	0	0	0	29.94	48	47	48	bc	Ci S	9	
1920-05-09	11	48.59	-123.23	327		8.6		303	304				48.59	-123.23	327	0	0	0	29.94	52	49	48	bc	Ci S	9	
1920-05-09	12	48.7	-123.26	335		8.3		303	304	"Turn Pt, brg 83 1 mi. cc 335"			48.7	-123.26	335	0	0	0	29.95	57	49	48	bc	Ci	8	
1920-05-09	13	48.83	-123.34	335		8		303	304	1305 Portlock Lt abeam cc 272			48.83	-123.34	335	0	0	0	29.95	57	49	48	bc	S	8	
1920-05-09	14	48.89	-123.47	272		8		303	304	1405 294. 1425 cc 302.			48.89	-123.47	272	0	0	0	29.94	53	50	48	bc	s	6	
1920-05-09	15	48.97	-123.59	297		6.9		303	304	1515 Reid Is abeam. 1535 cc var			48.97	-123.59	297	0	0	0	29.92	52	51	48	bc	s	8	
1920-05-09	16	49.01	-123.73	v		7		303	304	1655 moored Canadian Colleries Dunsmuir Co. Ltd coal dock			49.01	-123.73	v	0	0	0	29.92	52	51	48	bc	s	9	
1920-05-09	17	49	-123.81	v		5		303	304				49	-123.81	v											
1920-05-09	18	49	-123.81			a		303	304				49	-123.81		0	0	0	29.90	54	51	48	bc	Cu	9	
1920-05-09	19	49	-123.81			a		303	304				49	-123.81												
1920-05-09	20	49	-123.81			a		303	304	Ladysmith			49	-123.81		0	0	0	29.84	54	51	48	oc	S	10	
1920-05-09	21	49	-123.81			a		303	304				49	-123.81												
1920-05-09	22	49	-123.81			a		303	304				49	-123.81		0	0	0	29.84	55	52	48	b			
1920-05-09	23	49	-123.81			a		303	304				49	-123.81												
1920-05-09	24	49	-123.81			a		303	304				49	-123.81		0	0	0	29.86	55	54	48	b			
1920-05-10	1	49	-123.81			a		305	306				49	-123.81												
1920-05-10	2	49	-123.81			a		305	306				49	-123.81		0	0	0	29.88	54	53	48	oc	Cu	10	
1920-05-10	3	49	-123.81			a		305	306				49	-123.81												
1920-05-10	4	49	-123.81			a		305	306				49	-123.81		0	0	0	29.84	55	54	48	oc	S	10	
1920-05-10	5	49	-123.81			a		305	306				49	-123.81												
1920-05-10	6	49	-123.81			a		305	306				49	-123.81		0	0	0	29.84	54	53	48	b			
1920-05-10	7	49	-123.81			a		305	306				49	-123.81												
1920-05-10	8	49	-123.81			a		305	306				49	-123.81		0	0	0	29.86	48	46	48	b			
1920-05-10	9	49	-123.81			a		305	306				49	-123.81												
1920-05-10	10	49	-123.81			a		305	306				49	-123.81		0	0	0	29.92	53	49	48	bc	Ci	7	
1920-05-10	11	49	-123.81			a		305	306				49	-123.81												
1920-05-10	12	49	-123.81			a		305	306	Ladysmith			49	-123.81		45	69	2	29.98	57	52	48	bc	Ci	6	
1920-05-10	13	49	-123.81			a		305	306				49	-123.81												
1920-05-10	14	49	-123.81			a		305	306				49	-123.81		315	339	2	29.98	60	55	48	bz		0	
1920-05-10	15	49	-123.81			a		305	306				49	-123.81												
1920-05-10	16	49	-123.81			a		305	306				49	-123.81		315	339	2	30.00	74	66	48	bz		0	
1920-05-10	17	49	-123.81			a		305	306				49	-123.81												
1920-05-10	18	49	-123.81			a		305	306				49	-123.81		315	339	2	30.00	75	68	48	bz		0	
1920-05-10	19	49	-123.81			a		305	306				49	-123.81												
1920-05-10	20	49	-123.81			a		305	306				49	-123.81		0	0	0	29.98	54	49	48	bc	S	4	
1920-05-10	21	49	-123.81			a		305	306				49	-123.81												
1920-05-10	22	49	-123.81			a		305	306				49	-123.81		0	0	0	29.96	49	47	48	b		0	
1920-05-10	23	49	-123.81			a		305	306				49	-123.81												
1920-05-10	24	49	-123.81			a		305	306				49	-123.81		0	0	0	29.94	46	45	48	b		0	
1920-05-11	1	49	-123.81			a		307	308				49	-123.81												
1920-05-11	2	49	-123.81			a		307	308				49	-123.81		0	0	0	29.98	44	43	38	bc	Ci	4	
1920-05-11	3	49	-123.81			a		307	308				49	-123.81												
1920-05-11	4	49	-123.81			a		307	308				49	-123.81		0	0	0	30.00	43	42	48	bc	Ci	8	
1920-05-11	5	49	-123.81			a		307	308				49	-123.81												
1920-05-11	6	49	-123.81			a		307	308				49	-123.81		0	0	0	30.08	45	43	48	bc	Ci	6	
1920-05-11	7	49	-123.81			a		307	308				49	-123.81												
1920-05-11	8	49	-123.81			a		307	308				49	-123.81		0	0	0	30.10	50	48	48	bc	Ci	5	
1920-05-11	9	49	-123.81			a		307	308				49	-123.81												
1920-05-11	10	49	-123.81			a		307	308				49	-123.81		0	0	0	30.10	55	52	48	bc	A Cu	4	
1920-05-11	11	49	-123.81			a		307	308				49	-123.81												
1920-05-11	12	49	-123.81			a		307	308	Ladysmith			49	-123.81		135	159	5	30.12	58	56	48	bc	A Cu	6	
1920-05-11	13	49	-123.81			a		307	308				49	-123.81												
1920-05-11	14	49	-123.81			a		307	308				49	-123.81												
1920-05-11	15	49	-123.81			a		307	308				49	-123.81												
1920-05-11	16	49	-123.81			a		307	308				49	-123.81		135	159	5	30.14	55	56	48	bc	A Cu	4	
1920-05-11	17	49	-123.81			a		307	308				49	-123.81												
1920-05-11	18	49	-123.81			a		307	308				49	-123.81												
1920-05-11	19	49	-123.81			a		307	308				49	-123.81												
1920-05-11	20	49	-123.81			a		307	308				49	-123.81		135	159	5	30.16	54	53	48	bc	A Cu	4	
1920-05-11	21	49	-123.81			a		307	308				49	-123.81												
1920-05-11	22	49	-123.81			a		307	308				49	-123.81												
1920-05-11	23	49	-123.81			a		307	308				49	-123.81												
1920-05-11	24	49	-123.81			a		307	308				49	-123.81		45	69	5	30.18	53	52	48	bc	A Cu	4	
1920-05-12	1	49	-123.81			a		309	310				49	-123.81												
1920-05-12	2	49	-123.81			a		309	310				49	-123.81		45	69	2	30.22	44	41	48	b			
1920-05-12	3	49	-123.81			a		309	310				49	-123.81												
1920-05-12	4	49	-123.81			a		309	310				49	-123.81		90	114	2	30.22	45	41	48	b			
1920-05-12	5	49	-123.81			a		309	310				49	-123.81												
1920-05-12	6	49	-123.81			a		309	310				49	-123.81		270	294	5	30.21	47	43	48	b			
1920-05-12	7	49	-123.81			a		309	310				49	-123.81												
1920-05-12	8	49	-123.81			a		309	310				49	-123.81		270	294	5	30.21	49	45	48	b			
1920-05-12	9	49	-123.81			a		309	310				49	-123.81												
1920-05-12	10	49	-123.81			a		309	310				49	-123.81		315	339	2	30.19	60	48	48	b			
1920-05-12	11	49	-123.81			a		309	310				49	-123.81												
1920-05-12	12	49	-123.81			a		309	310				49	-123.81		315	339	5	30.18	61	48	48	b			
1920-05-12	13	49	-123.81			a		309	310				49	-123.81												
1920-05-12	14	49	-123.81			a		309	310				49	-123.81		270	294	5	30.18	57	51	48	b			
1920-05-12	15	49	-123.81			a		309	310				49	-123.81												
1920-05-12	16	49	-123.81			a		309	310				49	-123.81		315	339	8	30.16	60	53	48	b			
1920-05-12	17	49	-123.81			a		309	310				49	-123.81												
1920-05-12	18	49	-123.81			a		309	310				49	-123.81		270	294	5	30.12	62	53	48	b			
1920-05-12	19	49	-123.81			a		309	310				49	-123.81												
1920-05-12	20	49	-123.81			a		309	310				49	-123.81		270	294	2	30.11	57	48	48	bc	S Cu	1	
1920-05-12	21	49	-123.81			a		309	310				49	-123.81												
1920-05-12	22	49	-123.81			a		309	310				49	-123.81				0	30.12	57	47	48	bc			
1920-05-12	23	49	-123.81			a		309	310				49	-123.81												
1920-05-12	24	49	-123.81			a		309	310				49	-123.81				0	30.12	58	46	48	bc		1	
1920-05-13	1	49	-123.81			a		311	312	Ladysmith			49	-123.81												"Top of Page: Examined and found to be complete. W. Scammell, Navigator. Examined and found to be complete. W. Scammell, Navigator."
1920-05-13	2	49	-123.81			a		311	312				49	-123.81		0	0	0	30.12	47	43	48	b			
1920-05-13	3	49	-123.81			a		311	312				49	-123.81												
1920-05-13	4	49	-123.81			a		311	312				49	-123.81		0	0	0	30.12	44	44	48	b			
1920-05-13	5	49	-123.81			a		311	312				49	-123.81												
1920-05-13	6	49	-123.81			a		311	312				49	-123.81		0	0	0	30.17	49	46	48	bz			
1920-05-13	7	49	-123.81			a		311	312				49	-123.81												
1920-05-13	8	49	-123.81			a		311	312				49	-123.81		0	0	0	30.20	52	50	48	b			
1920-05-13	9	48.98	-123.79	v		2		311	312	0900 Underway. 0931 Swinging ship in Stuart Channel.			48.98	-123.79	v											
1920-05-13	10	49	-123.73	v		3.5		311	312	1050 cc var out of Stuart Channel.			49	-123.73	v	0	0	0	30.19	52	50	48	b			
1920-05-13	11	49.03	-123.71	v		5		311	312				49.03	-123.71	v	360	24	2	30.19	52	50	48	b			
1920-05-13	12	49.01	-123.62	v		6.5		311	312	Walker Rock Lt abeam. Porlier Pass Abeam. 1255 Ballingall Islets abeam cc 105.			49.01	-123.62	v	360	24	2	30.19	53	51	48	b			
1920-05-13	13	48.91	-123.48	105		6.5		311	312				48.91	-123.48	105	45	69	2	30.18	55	52	48	b			
1920-05-13	14	48.8	-123.34	105		6.5		311	312	"1415 cc var acround Portlock Lt, cc 140"			48.8	-123.34	105	0	0	0	30.18	53	51	48	b			
1920-05-13	15	48.71	-123.25	140		6.5		311	312	1515 Turn Pt abeam cc 38			48.71	-123.25	140	45	69	2	30.14	53	51	48	b			
1920-05-13	16	48.71	-123.12	57		4.8		311	312	1609 cc 290			48.71	-123.12	57	45	69	2	30.12	53	51	48	b			
1920-05-13	17	48.76	-123.03	22		4.9		311	312				48.76	-123.03	22	45	69	2	30.12	53	51	48	bz			
1920-05-13	18	48.85	-123.17	290		8.6		311	312	1818 Active Pass LH abeam dist 4.5 mi			48.85	-123.17	290	45	69	2	30.12	53	51	48	bz			
1920-05-13	19	48.93	-123.29	290		6.9		311	312				48.93	-123.29	290	225	249	5	30.13	55	53	48	bc	AS	5	
1920-05-13	20	49	-123.41	290		7.1		311	312				49	-123.41	290	225	249	5	30.13	54	52	48	bc	AS	7	
1920-05-13	21	49.09	-123.55	290		8.1		311	312	"2135 Gabriola Is Lt abeam dist 1 mi, cc 279"			49.09	-123.55	290	225	249	5	30.12	60	56	48	bc	AS	3	
1920-05-13	22	49.16	-123.65	285		7.6		311	312	2244 Entrance Is Lt abeam dist 2.5 mi			49.16	-123.65	285	225	249	5	30.13	58	55	48	bc	AS	3	
1920-05-13	23	49.23	-123.86	279		8.5		311	312				49.23	-123.86	279	270	294	5	30.12	59	56	48	bc			
1920-05-13	24	49.29	-124.01	279		7.3		311	312				49.29	-124.01	279	270	294	8	30.12	58	57	48	b			
1920-05-14	1	49.34	-124.14	278		6.5		313	314	0100 Ballenas Is abeam dist 1 mi cc 278			49.34	-124.14	278	202	226	5	30.15	50	52	48				
1920-05-14	2	49.38	-124.41	273		9		313	314				49.38	-124.41	273	315	339	5	30.14	52	51	48				
1920-05-14	3	49.49	-124.46	338		8.7		313	314	0300 Sisters abeam dst 1 mi. 0310 cc 338. 0325 cc 300			49.49	-124.46	338	315	339	5	30.16	46	45	48				
1920-05-14	4	49.6	-124.56	306		7.5		313	314				49.6	-124.56	306	270	294	5	30.16	47	45	48	b			
1920-05-14	5	49.73	-124.7	300		9.2		313	314	0537 Cape Lazo abeam dist 5 mi cc 283			49.73	-124.7	300	315	339	5	30.16	42	40	48	bc	Ci	7	
1920-05-14	6	49.81	-124.88	283		8.3		313	314				49.81	-124.88	283	315	339	5	30.16	43	41	48	bc	AS	5	
1920-05-14	7	49.9	-125.06	283		8.3		313	314	0730 Stood into Oyster Bay			49.9	-125.06	283	315	339	5	30.18	43	40	52	bc	Ci	8	
1920-05-14	8	49.92	-125.17	v		4.2		313	314	0805 Anchored.			49.92	-125.17	v	0	0	0	30.18	45	42	52	bc	Ci	8	
1920-05-14	9	49.92	-125.17			a		313	314				49.92	-125.17		0	0	0	30.15	55	52	48	bc	Ci	8	
1920-05-14	10	49.92	-125.17			a		313	314				49.92	-125.17		0	0	0	30.13	59	56	48	bc	Ci	9	
1920-05-14	11	49.92	-125.17			a		313	314	1140 underway			49.92	-125.17		0	0	0	30.12	60	57	48	bc	Ci	9	
1920-05-14	12	49.94	-125.16	v		2		313	314	Cape Mudge brg 345 2mi			49.94	-125.16	v	0	0	0	30.11	56	50	48	bc	Ci	9	
1920-05-14	13	50.02	-125.22	v		7		313	314				50.02	-125.22	v	270	294	2	30.10	54	53	48	bc	A Cu	9	
1920-05-14	14	50.1	-125.31	v		7		313	314	1420 Entered Seymour Narrows cc 325			50.1	-125.31	v	270	294	2	30.12	53	52	48	bc	A St	9	
1920-05-14	15	50.24	-125.38	325		8		313	314	1540 cc 270			50.24	-125.38	325	270	294	2	30.08	54	54	48	oc	Cu	10	
1920-05-14	16	50.35	-125.52	270		8		313	314				50.35	-125.52	270	270	294	2	30.06	55	52	48	oc	Cu	10	
1920-05-14	17	50.37	-125.72	v		8		313	314				50.37	-125.72	v	0	0	0	30.06	57	55	48	oc	A Cu	10	
1920-05-14	18	50.4	-125.91	v		8		313	314	1800 Off York Island. 1815 Clarence Id abeam.			50.4	-125.91	v	0	0	0	30.06	54	52	48	bc	Ci	7	
1920-05-14	19	50.46	-126.11	v		8		313	314	1940 Broken Id abeam Standing into Forward Bay			50.46	-126.11	v	270	294	8	30.05	51	50	48	bc	S Cu	8	
1920-05-14	20	50.5	-126.3	v		8		313	314	2029 Anchored			50.5	-126.3	v	225	249	5	30.05	50	49	48	bc	S Cu	8	
1920-05-14	21	50.52	-126.39	v		3.5		313	314				50.52	-126.39	v											
1920-05-14	22	50.52	-126.39			a		313	314				50.52	-126.39												
1920-05-14	23	50.52	-126.39			a		313	314				50.52	-126.39												
1920-05-14	24	50.52	-126.39			a		313	314				50.52	-126.39		225	249	5	30.05	49	48	48	bc	S Cu	8	
1920-05-15	1	50.52	-126.39			a		315	316				50.52	-126.39												
1920-05-15	2	50.52	-126.39			a		315	316				50.52	-126.39		0	0	0	30.10	48	45	48	bc	Ci	6	
1920-05-15	3	50.52	-126.39			a		315	316				50.52	-126.39												
1920-05-15	4	50.52	-126.39			a		315	316	0405 underway			50.52	-126.39		0	0	0	30.18	43	42	48	bc	A Cu	4	
1920-05-15	5	50.5	-126.51	v		3		315	316	0507 Cracroft Id Lt abeam dist 1 mi. 0630 abeam Yellow Bluff Cormorant Id dist 1/4 mi			50.5	-126.51	v	225	249	5	30.20	43	41	48	bc	A Cu	8	
1920-05-15	6	50.55	-126.76	v		7.7		315	316				50.55	-126.76	v	225	249	8	30.20	44	42	48	bc	A Cu	7	
1920-05-15	7	50.61	-127.02	v		8.8		315	316	0740 Pulteney Pt LH abeam dist 1/2 mi cc 282			50.61	-127.02	v	0	0	0	30.20	45	43	48	bc	A Cu	6	
1920-05-15	8	50.67	-127.26	282		8.9		315	316	False Head abeam 1 mi. 0817 cc 300			50.67	-127.26	282	315	339	5	30.23	47	45	48	bc	A Cu	9	
1920-05-15	9	50.76	-127.38	295		7.4		315	316	0923 Masterman id Lt abeam dist 1.4 mi. 0936 cc 115 to return to Alert Bay. 0953 Masterman Id Lt abeam dist 1.7 mi.			50.76	-127.38	295	315	339	8	30.22	52	52	48	bcm	A Cu	9	
1920-05-15	10	50.79	-127.39	310		1.8		315	316	1041 cc 97			50.79	-127.39	310	315	339	2	30.23	52	52	48	bcm	A Cu	9	
1920-05-15	11	50.68	-127.21	109		9.1		315	316	1118 Pulteney Pt abeam dist 1/2 mi cc 66. 1140 Ledge Pt abeam dist 0.8 mi. cc var around Haddington Id.			50.68	-127.21	109	45	69	2	30.23	53	53	48	bc	A Cu	9	
1920-05-15	12	50.59	-127.01	v		8.9		315	316	Haddington ID buoy close aboard. 1244 Anchored Alert Bay.			50.59	-127.01	v	90	114	2	30.24	51	50	48	bc	A Cu	7	
1920-05-15	13	50.59	-126.94	v		3.5		315	316				50.59	-126.94	v	180	204	2	30.28	55	53	48	bc	A Cu	4	
1920-05-15	14	50.59	-126.94			a		315	316				50.59	-126.94		180	204	5	30.26	53	50	48	bc	Cu	5	
1920-05-15	15	50.59	-126.94			a		315	316				50.59	-126.94		225	249	8	30.25	54	40	46	bc	Ci	6	
1920-05-15	16	50.59	-126.94			a		315	316				50.59	-126.94		225	249	8	30.26	50	48	46	bc	Ci	6	
1920-05-15	17	50.59	-126.94			a		315	316				50.59	-126.94												
1920-05-15	18	50.59	-126.94			a		315	316				50.59	-126.94		270	294	8	30.22	49	48	46	c	S Cu	10	
1920-05-15	19	50.59	-126.94			a		315	316				50.59	-126.94												
1920-05-15	20	50.59	-126.94			a		315	316	Alert Bay			50.59	-126.94		225	249	5	30.24	48	47	46	c	S Cu	10	
1920-05-15	21	50.59	-126.94			a		315	316				50.59	-126.94												
1920-05-15	22	50.59	-126.94			a		315	316				50.59	-126.94		225	249	2	30.23	53	53	46	c	S Cu	10	
1920-05-15	23	50.59	-126.94			a		315	316				50.59	-126.94												
1920-05-15	24	50.59	-126.94			a		315	316				50.59	-126.94		0	0	0	30.20	52	52	46	bc	Ci	4	
1920-05-16	1	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	2	50.59	-126.94			a		317	318				50.59	-126.94		0	0	0	30.19	45	43	46	b			
1920-05-16	3	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	4	50.59	-126.94			a		317	318				50.59	-126.94		0	0	0	30.12	46	44	46	b			
1920-05-16	5	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	6	50.59	-126.94			a		317	318				50.59	-126.94		0	0	0	30.20	47	45	46	oc	N	10	
1920-05-16	7	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	8	50.59	-126.94			a		317	318				50.59	-126.94		45	69	2	30.06	48	46	46	ocr	N	10	
1920-05-16	9	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	10	50.59	-126.94			a		317	318				50.59	-126.94		45	69	5	29.96	54	52	46	c	Ci S	10	
1920-05-16	11	50.59	-126.94			a		317	318	1134 Stood in to cannery dock. 1150 moored.			50.59	-126.94												
1920-05-16	12	50.59	-126.93	v		0.5		317	318	Alert Bay			50.59	-126.93	v	90	114	5	29.90	56	54	46	ocr	N	10	
1920-05-16	13	50.59	-126.93					317	318				50.59	-126.93												
1920-05-16	14	50.59	-126.93					317	318	1445 Stood into harbor			50.59	-126.93		90	114	5	29.82	51	48	43	ocr	N	10	
1920-05-16	15	50.59	-126.94	v		0.5		317	318	1500 Anchored			50.59	-126.94	v											
1920-05-16	16	50.59	-126.94			a		317	318				50.59	-126.94		90	114	2	29.76	50	47	43	oc	A Cu	10	
1920-05-16	17	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	18	50.59	-126.94			a		317	318				50.59	-126.94		90	114	8	29.66	49	46	43	oc	A Cu	10	
1920-05-16	19	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	20	50.59	-126.94			a		317	318				50.59	-126.94		90	114	13	29.55	49	47	43	c	AS	9	
1920-05-16	21	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	22	50.59	-126.94			a		317	318				50.59	-126.94		90	114	13	29.49	54	51	43	oc	AS	10	
1920-05-16	23	50.59	-126.94			a		317	318				50.59	-126.94												
1920-05-16	24	50.59	-126.94			a		317	318				50.59	-126.94		90	114	19	29.49	54	51	43	oc	AS	7	
1920-05-17	1	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	2	50.59	-126.94			a		319	320				50.59	-126.94		90	114	13	29.76	48	46	43	oc	St Cu	10	
1920-05-17	3	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	4	50.59	-126.94			a		319	320				50.59	-126.94		90	114	13	29.70	48	46	43	oc	Acu	10	
1920-05-17	5	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	6	50.59	-126.94			a		319	320				50.59	-126.94		225	249	13	29.80	48	46	43	bc	Acu	9	
1920-05-17	7	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	8	50.59	-126.94			a		319	320				50.59	-126.94		225	249	5	29.85	54	51	43	bc	Acu	8	
1920-05-17	9	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	10	50.59	-126.94			a		319	320				50.59	-126.94		225	249	5	30.00	55	53	48	bc	A Cu	10	
1920-05-17	11	50.59	-126.94			a		319	320	1110 Stood in to cannery dock and moored at 1200			50.59	-126.94												
1920-05-17	12	50.59	-126.93			a		319	320	Alert Bay			50.59	-126.93		225	249	5	30.00	57	54	43	bc	A Cu	9	
1920-05-17	13	50.59	-126.93			a		319	320				50.59	-126.93												
1920-05-17	14	50.59	-126.93			a		319	320				50.59	-126.93		225	249	8	30.08	57	54	46	bc	A Cu	9	
1920-05-17	15	50.59	-126.93			a		319	320	1550 unmoored from dock			50.59	-126.93												
1920-05-17	16	50.59	-126.94			0.5		319	320	1605 anchored in harbor			50.59	-126.94		360	24	5	30.18	52	50	46	oc	Acu	10	
1920-05-17	17	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	18	50.59	-126.94			a		319	320				50.59	-126.94		0	0	0	30.21	50	49	46	oc	Acu	8	
1920-05-17	19	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	20	50.59	-126.94			a		319	320				50.59	-126.94		0	0	0	30.23	53	51	46	bc	Acu	9	
1920-05-17	21	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	22	50.59	-126.94			a		319	320				50.59	-126.94		0	0	0	30.25	55	55	46	bc	Acu	7	
1920-05-17	23	50.59	-126.94			a		319	320				50.59	-126.94												
1920-05-17	24	50.59	-126.94			a		319	320				50.59	-126.94		0	0	0	30.22	55	54	46	R	Acu	10	
1920-05-18	1	50.59	-126.94			a		321	322				50.59	-126.94												
1920-05-18	2	50.59	-126.94			a		321	322				50.59	-126.94		0	0	0	30.20	49	48	46	oc	Scu	10	
1920-05-18	3	50.59	-126.94			a		321	322				50.59	-126.94												
1920-05-18	4	50.59	-126.94			a		321	322				50.59	-126.94		0	0	0	30.18	48	47	46	oc	Scu	10	
1920-05-18	5	50.59	-126.94			a		321	322				50.59	-126.94												
1920-05-18	6	50.61	-127.03	v		5		321	322	"0608 underway, 0628 Haddington Id Buoy"			50.61	-127.03	v	90	114	2	30.17	49	48	46	oc	Scu	10	
1920-05-18	7	50.63	-127.18	284		5		321	322	0700 Pulteney Pt LH abeam dist 1 mi cc 284.			50.63	-127.18	284	360	24	5	30.17	47	45	48	oc	A Cu	10	
1920-05-18	8	50.74	-127.35	295		9.6		321	322	Round Id brg 205T dist 1 mi cc 295. 0850 Heard Id abeam cc 271			50.74	-127.35	295	315	339	5	30.14	50	48	48	oc	S Cu	10	
1920-05-18	9	50.84	-127.6	271		11.8		321	322	"0930 Scarlett Pt Lt abeam dist 1.1 mi, cc 298."			50.84	-127.6	271	90	114	5	30.11	58	57	48	oc	S Cu	10	
1920-05-18	10	50.93	-127.69	289		7.1		321	322	1021 Pine Id Lt abeam dist 1.1 mi cc 254.			50.93	-127.69	289	90	114	5	30.10	60	59	48	ocr	A Cu	10	
1920-05-18	11	50.97	-127.93	254		9.5		321	322				50.97	-127.93	254	90	114	5	30.09	59	58	48	ocr	N	10	
1920-05-18	12	51	-128.13	254		8.2		321	322	Pine ID LH brg 95T dist 15.2 mi			51	-128.13	254	90	114	8	30.05	53	53	48	ocr	N	10	
1920-05-18	13	51.01	-128.32	254		7.8		321	322				51.01	-128.32	254	225	249	13	30.08	46	45	48	oc	S Cu	10	
1920-05-18	14	51.03	-128.52	254		8		321	322				51.03	-128.52	254	202	226	8	30.10	46	45	48	bc	A Cu	9	
1920-05-18	15	51.04	-128.7	254		7.5		321	322				51.04	-128.7	254	248	272	8	30.12	48	46	48	bc	Ci	3	
1920-05-18	16	51.05	-128.9	254		7.8		321	322				51.05	-128.9	254	248	272	13	30.14	50	48	48	bc	Ci	2	
1920-05-18	17	51.07	-129.09	254		8		321	322	1700 Triangle Id abeam 11 mi dist			51.07	-129.09	254	225	252	13	30.14	49	47	48	bc	Cu	6	
1920-05-18	18	51.08	-129.29	254		7.8		321	322				51.08	-129.29	254	225	252	13	30.14	49	47	48	bc	Cu	6	
1920-05-18	19	51.09	-129.47	254		7.6		321	322				51.09	-129.47	254	225	252	13	30.16	49	46	48	bc	A Cu	4	
1920-05-18	20	51.1	-129.63	254		6.6		321	322				51 06N	129 38W	254	225	252	13	30.17	48	46	48	bc	A Cu	4	
1920-05-18	21	51.12	-129.81	254		7.4		321	322				51.12	-129.81	254	225	252	13	30.17	51	49	48	bc	A Cu	2	
1920-05-18	22	51.14	-129.98	254		7.2		321	322				51.14	-129.98	254	225	252	13	30.18	51	50	48	bc	A Cu	4	
1920-05-18	23	51.16	-130.15	254		7.5		321	322				51.16	-130.15	254	225	252	13	30.18	51	50	48	bc	A Cu	5	
1920-05-18	24	51.18	-130.3	254		6.5		321	322				51.18	-130.3	254	225	252	13	30.18	51	50	48	bc	A Cu	2	
1920-05-19	1	51.2	-130.51	254		8.8		323	324				51.2	-130.51	254	225	252	8	30.19	48	46	46	oc	A Cu	10	
1920-05-19	2	51.22	-130.66	254		6.2		323	324				51.22	-130.66	254	225	252	8	30.18	45	43	46	oc	A Cu	10	
1920-05-19	3	51.24	-130.81	254		6.6		323	324				51.24	-130.81	254	225	252	8	30.20	43	41	46	oc	SC	10	
1920-05-19	4	51.26	-131.01	254		8.6		323	324				51.26	-131.01	254	225	252	8	30.20	42	40	46	oc	SC	10	
1920-05-19	5	51.28	-131.14	254		5.5		323	324				51.28	-131.14	254	225	252	8	30.21	44	42	46	oc	S Cu	10	
1920-05-19	6	51.29	-131.3	254		6.8		323	324				51.29	-131.3	254	225	252	8	30.21	44	42	46	bc	S Cu	7	
1920-05-19	7	51.31	-131.45	254		6.6		323	324				51.31	-131.45	254	270	297	8	30.19	45	43	46	bc	A Cu	8	
1920-05-19	8	51.33	-131.63	254		7.7		323	324				51 20N	131 38W	254	270	297	8	30.20	44	42	46	bc	S Cu	9	
1920-05-19	9	51.35	-131.8	254		6.1		323	324				51.35	-131.8	254	270	297	8	30.21	49	48	46	bc	S Cu	9	
1920-05-19	10	51.39	-132.09	254		11.1		323	324				51.39	-132.09	254	270	297	8	30.23	49	48	46	bc	S Cu	9	
1920-05-19	11	51.41	-132.31	254		8		323	324				51.41	-132.31	254	225	252	8	30.24	50	48	46	bcr	S Cu	10	
