YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course
1945-02-02	1	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	"Top of Page: Boston, Massachusetts"	   		42.34	-70.97	 
1945-02-02	2	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	3	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	4	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	5	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	6	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	7	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	8	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	"8 AM: Lewis Wharf, Boston, Mass."	   		42.34	-70.97	 
1945-02-02	9	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.34	-70.97	 
1945-02-02	10	42.34	-70.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	"1008: underway, three (3) engines on the line bridge control at various courses and speeds standing out BOSTON HARBOR. "	   		42.34	-70.97	 
1945-02-02	11	42.34	-70.93	90		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	1153: Passed BOSTON lightship abeam to port close aboard	   		42.34	-70.93	90
1945-02-02	12	42.34	-70.76	90		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	"Noon: Boston Lightship, Boston, Mass."	   		42.34	-70.76	90
1945-02-02	13	42.46	-70.59	48		12.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.46	-70.59	48
1945-02-02	14	42.47	-70.35	83		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.47	-70.35	83
1945-02-02	15	42.48	-70.11	83		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.48	-70.11	83
1945-02-02	16	42.49	-69.87	83		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.49	-69.87	83
1945-02-02	17	42.49	-69.62	83		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.49	-69.62	83
1945-02-02	18	42.5	-69.38	83		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/5479/38547997/content/dc-metro/rg-026/587169/2017-01/storis-wmec-38-1945/storis-wmec-38-1945_0068.JPG		   		42.5	-69.38	83
