YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Other
1955-01-01	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4									os	stns				
1955-01-01	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4		112	142	2	29.86	21	21		os	stns		10	4	
1955-01-01	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG				58.29	-134.4														
1955-01-01	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/5479/38547957/content/dc-metro/rg-026/559642/2017-01/storis-wmec-38-1955/storis-wmec-38-1955_0005.JPG	"Noon: Juneau, Alaska."			58.29	-134.4					29.94	15	14		bc	stns		4	20	
