YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	TSI	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1954-03-09	18	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						85	4	30.03	65	65		1	cu			80	85	4	4			
1954-03-09	19	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						85	3	30.07	63	64		1	cu			80	85	4	2			
1954-03-09	20	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						85	1	30.07	62	63		1		cu		80	85	4	2			
1954-03-09	21	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						180	1	30.07	61	62		1		cu				4	2			
1954-03-09	22	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						160	1	30.02	60	60		1		cu		80		4	2			
1954-03-09	23	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						160	1	30.02	60	60		1		cu		80		4	2			
1954-03-09	24	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0023.jpg	 						165	5	30.02	59	60		1		cu		80		5	2			
1954-03-10	1	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						235	6	30.04	58	58		2		cu		30		4	4			
1954-03-10	2	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						235	5	30.03	58	57		2		cu		30		4	4			
1954-03-10	3	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						240	8	30	58	57		2		cu		35		4	4			
1954-03-10	4	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						240	8	30	58	57		2		cu		35		4	4			
1954-03-10	5	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						240	4	29.88	57	57		2		cu		40		6	4			
1954-03-10	6	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						260	4	29.98	57	57		2		cu		40	160	8	4			
1954-03-10	7	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						260	4	29.98	57	57		2		cu		40	160	8	4			
1954-03-10	8	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						260	5	29.99	58	57		2	cb	ns		40	260	6	7			
1954-03-10	9	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						230	7	29.99	60	59		2	cb	ns		30	250	6	7			
1954-03-10	10	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						230	7	30	61	59		52	 st/cb	ns		15	230	9	7			
1954-03-10	11	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						230	7	30.01	61	60		53	 st/cb	ns		15	230	9	7			
1954-03-10	12	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	"Noon: Long Beach, Cal"						250	7	29.99	61	61		53	 st/cb	ns		15	250	9	7			
1954-03-10	13	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.98	61	62		53		cu		15	90	9	7			
1954-03-10	14	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.97	65	62		52		cu		15	90	7	20			
1954-03-10	15	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.97	70	60		52		cu		15	90	5	20			
1954-03-10	16	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.94	66	64		52		cu		15	90	5	20			
1954-03-10	17	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.94	61	60		52		cu		15	90	5	20			
1954-03-10	18	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.94	58	57		52		cu		15	90	5	20			
1954-03-10	19	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						90	6	29.94	57	57		52		cu		15	90	5	20			
1954-03-10	20	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						270	7	29.94	57	57		52		cu		15	270	5	7			
1954-03-10	21	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						290	7	29.94	57	56		52		cu		15	290	5	7			
1954-03-10	22	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						290	7	29.94	56	55		52		cu		15	290	5	7			
1954-03-10	23	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						290	7	29.92	53	55		52		cu		15	290	5	7			
1954-03-10	24	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0025.jpg	 						290	7	29.92	52	54		62		cu		15	300	5	7			
1954-03-11	1	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						150	7	29.92	50	52		3		cu		7	150	7	2			
1954-03-11	2	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						150	7	29.92	50	50		3		cu		7	150	7	2			
1954-03-11	3	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						250	7	29.92	50	50		3		cu		7	250	7	2			
1954-03-11	4	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						250	7	29.92	50	50		3		cu		7	250	7	2			
1954-03-11	5	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						250	7	29.92	52	50		3		cu		7	250	7	2			
1954-03-11	6	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						250	7	29.92	49	49		3		cu		7	250	7	2			
1954-03-11	7	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						200	7	29.92	49	48		3				0	200	7	50			
1954-03-11	8	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						320	7	30.01	51	51		3				0	320	7	7			
1954-03-11	9	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						320	6	30.02	53	53		3		ci		10	320	5	7			
1954-03-11	10	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						320	5	30.02	55	55		3		ci		40	320	3	7			
1954-03-11	11	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						360	5	30.02	55	55		3		ci		40	360	3	7			
1954-03-11	12	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	"Noon: Long Beach, Cal"						350	5	30.02	55	65		3		ci		40	350	3	7			
1954-03-11	13	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						350	5	30	60	60		3		ci		40	350	3	7			
1954-03-11	14	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						340	5	30	62	59		3		ci		nc	350	3	7			
1954-03-11	15	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						300	12	30	64	62		3		ci		nc	300	3	7			
1954-03-11	16	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						300	12	30	64	62		3		ci		nc	300	3	7			
1954-03-11	17	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						310	20	30	63	61		3		ci		nc	310	3	7			
1954-03-11	18	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						295	18	29.95	55	55		3		ci		nc	295	3	7			
1954-03-11	19	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						290	18	29.94	54	53		3		ci		nc	290	3	7			
1954-03-11	20	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						290	18	29.96	54	54		3		ci		nc	290	3	7			
1954-03-11	21	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						290	5	29.96	54	54		3		ci		nc	290	3	7			
1954-03-11	22	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						290	3	29.98	53	53		3		ci		nc	290	3	7			
1954-03-11	23	33.76	-118.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/1034/12103475/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1954-03/burton-island-agb-1-1954-03-0027.jpg	 						290	3	29.98	52	52		3		ci		nc	290	3	7			
