YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Ships
1952-01-01	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	": Long Beach, CA"			33.75	-118.24				30.12	49	46	0						0	5	"Top of Page: Various,  including USS Toledo (CA-133)"
1952-01-01	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	"I have left the visibilities as they were logged. They seem to be in nautical miles, but it is not clear as to whether they are or not."			33.75	-118.24				30.12	47	45	0						0	5	
1952-01-01	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	The logs state that the wind directions are true.			33.75	-118.24				30.13	47	44	0						0	5	
1952-01-01	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		335	3	30.14	45	44	0						0	5	
1952-01-01	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.14	44	43	0						0	5	
1952-01-01	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.15	44	42	0						0	5	
1952-01-01	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.17	44	42	0						0	5	
1952-01-01	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.18	44	42	1	CB				330	1	7	
1952-01-01	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.2	45	43	1	CB				330	1	7	
1952-01-01	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.22	49	46	1	CB				330	1	8	
1952-01-01	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.22	54	48	1	CB				330	1	8	
1952-01-01	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	3	30.2	56	48	1	CB				330	1	8	
1952-01-01	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		330	5	30.16	56	50	1	CU				330	2	7	
1952-01-01	14	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	7	30.16	61	53	1	CU				180	2	7	
1952-01-01	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	7	30.16	61	52	0						0	7	
1952-01-01	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	5	30.17	60	52	0						0	7	
1952-01-01	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	3	30.17	60	52	0						0	7	
1952-01-01	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	3	30.17	59	53	0						0	7	
1952-01-01	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	3	30.18	59	53	0						0	7	
1952-01-01	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	3	30.22	58	53	0						0	7	
1952-01-01	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	3	30.22	52	45	0						0	7	
1952-01-01	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	3	30.24	52	45	0						0	7	
1952-01-01	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	5	30.26	50	43	0						0	7	
1952-01-01	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0004.jpg	 			33.75	-118.24		180	5	30.25	50	41	0						0	7	
1952-01-02	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	": Long Beach, CA"			33.75	-118.24		180	5	30.27	50	49	1	CU				180	1	7	
1952-01-02	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.28	48	49	1	CU				180	1	7	
1952-01-02	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	4	30.28	47	48	1	CU				180	1	7	
1952-01-02	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.28	47	47	1	CU				180	1	7	
1952-01-02	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.29	48	48	1	CU				180	1	7	
1952-01-02	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.3	48	48	1	CU				180	1	7	
1952-01-02	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.3	49	50	1	CU				180	1	7	
1952-01-02	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.33	50	50	1	CU				180	1	7	
1952-01-02	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.36	52	52	1	CU				180	1	7	
1952-01-02	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	6	30.36	52	44	1	CU				180	1	7	
1952-01-02	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.36	56	43	1	CU				180	1	7	
1952-01-02	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	5	30.34	59	48	1	CU				180	1	7	
1952-01-02	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		180	3	30.3	61	50	1	CU				180	1	7	
1952-01-02	14	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		175	5	30.3	59	59	1	CU				175	1	7	
1952-01-02	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		170	4	30.31	62	63	1					170	1	7	
1952-01-02	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		170	4	30.31	60	60	0						0	7	
1952-01-02	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		220	4	30.31	57	47	0						0	7	
1952-01-02	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		220	4	30.32	54	45	0						0	7	
1952-01-02	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		230	4	30.32	56	48	0						0	7	
1952-01-02	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		220	4	30.3	56	48	0						0	7	
1952-01-02	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		220	4	30.33	56	48	0						0	7	
1952-01-02	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		245	4	30.33	56	48	0						0	7	
1952-01-02	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		245	4	30.33	54	46	0						0	7	
1952-01-02	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0006.jpg	 			33.75	-118.24		240	5	30.36	48	48	0						0	6	
1952-01-03	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	": Long Beach, CA"			33.75	-118.24		235	4	30.35	47	48	1	CU			80	235	1	6	"Top of Page: Various, including USS IOWA (BB-61); USS LOS ANGELES (CA-135); USS HELENA (CA-75)"
1952-01-03	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	 			33.75	-118.24		230	5	30.35	45	45	1	CU			70	230	3	5	
1952-01-03	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	 			33.75	-118.24		220	4	30.35	44	44	1	CU			70	220	3	5	
1952-01-03	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1015/12101584/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-01/burton-island-agb-1-1952-01-0008.jpg	 			33.75	-118.24		220	4	30.35	43	43	1	CU			70	220	3	5	
