YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	TSI	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1951-01-01	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						330	15	29.98	63	50		0				99		1	50			
1951-01-01	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						330	15	29.96	60	46		0				99		1	50			
1951-01-01	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						330	15	29.94	60	49		0				99		1	50			
1951-01-01	14	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						330	15	29.92	60	50		0				99		1	50			
1951-01-01	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						330	15	29.92	60	51		1				99		1	50			
1951-01-01	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						205	10	29.92	59	49		1				99		1	20			
1951-01-01	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						240	10	29.97	55	44		1				99		1	20			
1951-01-01	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						240	10	29.97	54	47		1			ci	99	205	1	20			
1951-01-01	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						250	10	30.02	51	47		0			ci	99	240	1	20			
1951-01-01	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						250	3	30.02	51	46		0			ci	99	240	1	7			
1951-01-01	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						250	2	30.03	51	45		0			ci	99	240	1	7			
1951-01-01	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						250	2	30.04	51	45		0				99		1	7			
1951-01-01	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						250	2	30.06	48	44		0				99		1	7			
1951-01-01	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0004.jpg	 						250	2	30.04	48	44		0				99		1	7			
1951-01-02	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						330	5	30.04	47	43		0				99		0	50			
1951-01-02	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						330	6	30.08	43	41		0				99		0	50			
1951-01-02	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						330	6	30.08	41	39		0				99		0	50			
1951-01-02	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						30	5	30.10	40	38		0				99		0	20			
1951-01-02	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						30	5	30.10	40	37		0				99		0	20			
1951-01-02	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						30	5	30.14	39	37		0				99		0	20			
1951-01-02	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						335	4	30.10	39	37		1			CI	99	335	1	20			
1951-01-02	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	0851: Got Underway.						335	3	30.18	51	46		1		AC		99	335	1	7			
1951-01-02	9	33.74	-118.21	110		0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 					110	145	3	30.19	56	48		1	ST			99	145	1	20			
1951-01-02	10	33.62	-118.09	145		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 					145	120	8	30.19	57	49		1	ST			99	120	1	20			
1951-01-02	11	33.46	-117.92	145		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 					145	120	8	30.18	57	52		1	ST			99	120	1	20			
1951-01-02	12	33.30	-117.77	147		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						120	8	30.16	62	55		1	ST			99	120	1	20			
1951-01-02	13	33.13	-117.62	147		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 					147	120	8	30.15	64	51		1	CU			99	120	2	20			
1951-01-02	14	32.97	-117.47	147		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 					147	110	7	30.16	70	58		1	ST			99	115	3	20			
1951-01-02	15	32.80	-117.32	147		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 					147	150	9	30.17	67	58		2	ST			60	150	5	20			
1951-01-02	16	32.70	-117.23	151		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	1615: Moored. San Diego Nav al Air Station.						150	9	30.17	62	55		2	ST			60	150	5	20			
1951-01-02	17	32.71	-117.19	888		2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						135	8	30.17	58	54		2	SC			45	140	9	7			
1951-01-02	18	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						150	9	30.17	56	53		1	SC			45	120	4	7			
1951-01-02	19	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						140	8	30.17	56	53		2	CU			50	180	6	7			
1951-01-02	20	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						120	6	30.17	56	53		2	CU			50	190	6	7			
1951-01-02	21	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						180	7	30.18	56	54		2	CU			50	180	5	4			
1951-01-02	22	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						19	7	30.18	55	52		2	CU			50	190	5	7			
1951-01-02	23	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						180	5	30.19	55	52		2	CU			50	180	5	2			
1951-01-02	24	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0006.jpg	 						110	7	30.16	54	50		1	CU			50	110	2	4			
1951-01-03	1	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0008.jpg	 						110	8	30.16	54	50		1	CU			50	110	3	4			
1951-01-03	2	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0008.jpg	 						100	6	30.16	54	50		1	CU			40	100	4	4			
1951-01-03	3	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0008.jpg	 						120	2	30.14	51	49		1	CU			40	120	3	4			
1951-01-03	4	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0008.jpg	 						130	3	30.13	51	49		1	CU			60	120	4	4			
1951-01-03	5	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/1008/12100857/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-01/burton-island-agb-1-1951-01-0008.jpg	 						130	3	30.12	51	49		1	CU			60	130	5	4			
