YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Baro	Attd	Dry	Wet	Water	Ships
1944-06-17	3	51.86	-176.63			a		39					51.86	-176.63		29.84	45	45	45	44	
1944-06-17	4	51.86	-176.63			a		39					51.86	-176.63		29.83	45	45	45	44	
1944-06-17	5	51.86	-176.63			a		39		0521: Underway for Sand Bay. 0556: cc 67			51.86	-176.63		29.83	45	45	45	44	
1944-06-17	6	51.86	-176.63			a		39		0652: cc 66			51.86	-176.63		29.81	46	46	46	44	
1944-06-17	7	51.93	-176.35	66		10.8		39		0720: cc 65. 0743 cc var.			51.93	-176.35	66	29.77	45	45	45	44	
1944-06-17	8	51.99	-176.1	68		9.7		39		"0804: Moored to Oil Dock, Sand Bay."			51.99	-176.1	68	29.78	50	50	48	44	
1944-06-17	9	51.99	-176.1			a		39					51.99	-176.1		29.76	50	50	48	44	
1944-06-17	10	51.99	-176.1			a		39					51.99	-176.1		29.75	50	50	49	44	
1944-06-17	11	51.99	-176.1			a		39					51.99	-176.1		29.73	50	50	49	44	
1944-06-17	12	51.99	-176.1			a		39		1237: Underway for Seattle			51.99	-176.1		29.73	50	50	49	44	
