YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1935-07-08	1	52.78	-128.54	337		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0413.JPG	0105: cc 9. 0159 cc 357.					11	225	253	5	30.06	56	53	52	c	ci cu	225	8	20	
1935-07-08	2	52.99	-128.52	9		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"0216: cc 344. 0241 Aaltanhash Inlet aats, cc 324. 0250 Red Cliff Pt atp cc 286. 0258 Entereed Fraser Reach, cc 311."					355	225	253	5	30.06	56	54	52	of	s	225	10	4	
1935-07-08	3	53.17	-128.69	336		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"0325: cc 322. 0345 Kingcome Pt atp dist 1/2 mi, cc 279."					286	90	118	5	30.06	56	53	54	of	s cu	225	10	7	
1935-07-08	4	53.31	-129.01	307		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"0405: cc 261. 0418 Point Cumming (?) abm, cc 297. 0442 cc 303. 0450 Waterman Pt abm, cc 317."					279	270	298	5	30.06	56	54	54	of	s cu	225	10	7	
1935-07-08	5	53.4	-129.38	292		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	 					317	270	298	5	30.06	55	53	54	oc	S-cu	225	10	7	
1935-07-08	6	53.56	-129.64	317		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	0650: cc 331. (This may be 0550. His times are out of order.) 0632 Klewnuggett Lt abm cc 328. 0643 Granite Cliff abm cc 317.					317	270	298	5	30.06	54	53	52	oc	S-cu	225	10	7	
1935-07-08	7	53.76	-129.9	319		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"0745: Pt Calvert abm, cc 300. 0755 Watson Rock Lt abm, cc 348."					315	270	298	5	30.06	54	53	52	oc	S-cu	225	10	7	
1935-07-08	8	53.93	-130.18	317		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"0815: cc 350. 0820 Herbert Reef Lt atp close, cc 329. 0835 cc 303. 0840 Genn Id Lt ats dist 1 mi. 0850 Lawyer Id Lt ats dist 3/4 mi cc 326"			53 56N	130 11W	348	270	298	5	30.06	54	53	52	oc	S-cu	225	10	7	
1935-07-08	9	54.14	-130.4	329		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"0903: Holland Is Lt ats dist 2.4 mi. 0935 cc 336. 0945 Lucy Is Lt atp dist 1 mi, cc 345"					326	270	298	2	30.06	55	52	56	oz	S-cu	225	10	7	
1935-07-08	10	54.37	-130.61	332		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1018: cc 348. 1030 cc 345. 1045 cc 340. 1052 Green Id Lt ats dist 0.3 mi cc 351					345	225	253	1	30.06	56	53	56	oz	S-cu	225	10	7	
1935-07-08	11	54.6	-130.72	346		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1155: Tree Pt brt 53 dist 1.5 mi cc 341.					348	0	0	0	30.06	57	54	56	cz	S-cu	315	9	7	
1935-07-08	12	54.8	-130.97	350		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	 			54 48N	130 58W	321	0	0	0	30.05	59	56	56	cz	A-cu	315	9	7	
1935-07-08	13	55.04	-131.12	341		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1315: Mary Id Lt atp dist 1 mi cc 331. 1328 North Twin Id atp dist 0.7 mi cc 310. 1341 Hog Rocks Lt atp dist 0.6 mi cc 299.					341	180	208	2	30.05	60	56	58	oc	cu	270	10	7	
1935-07-08	14	55.23	-131.41	319		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1408: Angle Pt ats close cc 318. 1417 Spire Id Lt close atp cc 296. 1426 Mountain Pt beacon ats dist 0.3 mi cc 314. Standing thru Tongass Narrows.					299	180	208	2	30.05	60	57	58	oc	cu	270	10	7	
1935-07-08	15	55.39	-131.75	310		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"1547: Caamano Pt beacon ats dist 1 mi, cc 303. 1512: cc Rosa Reef Lt clost atp cc 309. 1525 Guard Id Lt atp 0.5 mi cc 293."					317	180	208	2	30.05	63	59	58	oc	cu	270	10	7	
1935-07-08	16	55.52	-132.13	303		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1602: Niblack Point ats cc 317. 1622 Ship Is Lt abm 329. 					303	180	208	2	30.02	60	57	56	oc	cu	270	10	7	
1935-07-08	17	55.72	-132.4	324		15.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	 					329	180	208	2	30.02	60	57	56	oc	cu	270	10	7	
1935-07-08	18	55.94	-132.61	332		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1830: Lincoln Rock Lt abm cc 347. 1855 Harrington Pt abm cc 11.					332	180	208	2	30.02	60	57	56	oc	cu	270	10	7	
1935-07-08	19	56.18	-132.77	341		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	1910: Steamer Pt abm cc 45. 1928 Round Pt abm cc 12. 1955 South Craig Pt abm cc 352.					11	180	208	2	30.02	60	57	56	oc	cu	270	10	7	
1935-07-08	20	56.4	-132.61	20		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	2006: Neal Pt brg 30 cc 309. 2016 cc 285. 2022 Craig Pt atp dist 0.6 mi. 2047 Low Point beacon atp dist 1 mi. 2051 cc 315. 2055 cc var standing into anchorage off Decption Point. 2058 Pt Alexander close ats			55 24N	132 38W	352	180	208	2	30.01	62	57	54	oc	cu	270	10	7	
1935-07-08	21	56.5	-132.96	300		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	"2110: Anchored. off Deception Pt. Brgs: R tan deception Pt 29, Midway Is Lt 129; tangent to entrance point 182; ALexander Lt 151."					v	180	208	1	30.01	61	56	54	oc	cu	270	10	7	
1935-07-08	22	56.53	-132.98	888		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	 					v	180	208	1	30.01	61	56	54	oc	cu	270	10	7	
1935-07-08	23	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	2300: Set clocks back 1 one to 135th meridian time.																		
1935-07-08	24	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0412.JPG	 						0	0	0	30.01	60	56		oc	cu	270	10	7	
1935-07-09	1	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0415.JPG	 																		
1935-07-09	2	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 																		
1935-07-09	3	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 																		
1935-07-09	4	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 						0	0	0	30.02	58	55		0	s cu	225	10	20	
1935-07-09	5	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	0523: Got Underway. Standing thru Wrangell Narrows.																		
1935-07-09	6	56.63	-132.95	888		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 					v	0	0	0	30.02	58	55	52	0	S-cu	225	10	20	
1935-07-09	7	56.83	-132.93	65		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	"0700: Wrangell Narrows Gas & Bell Buoy abm, entering Frederick Sound. 0704 cc 344. 0720 Sukoi Islets Lt abm cc 346. 0730 Beacon Pt abm cc 319. 0751 Cape Straight abm dist 0.8 mi cc 300."					65	0	0	0	30.02	58	55	52	0	S-cu	225	10	20	
1935-07-09	8	57.03	-133.13	332		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	0819: West Point atp dist 0.7 mi.			57 2N	123 8W		68	98	2	30.02	57	52	50	0	S-cu		10	20	
1935-07-09	9	57.18	-133.58	300		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	0910: Cape Fanshaw brg 70 dist 0.4 mi cc 7. 0930 cc 6. 0933 Reed Horn Lt brg 266 dist 0.3 mi cc 347.					300	135	166	2	30.02	58	54	50	c	S-cu		9	20	
1935-07-09	10	57.44	-133.69	348		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1007: McDonald Rock buoy ats dist 0.4 mi					347	225	256	5	30.02	60	55	56	c	S-cu	315	9	20	
1935-07-09	11	57.69	-133.81	347		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1103: Glass Peninsula Lt atp dist 0.3 mi. 1128 cc 350 1153: Midway Id Lt ats 1 mi cc 333.					347	135	166	2	30.02	62	58	52	c	cu	315	9	20	
1935-07-09	12	57.93	-133.93	347		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1250: Grave Pt Lt ats dist 1/2 mi cc 343.			90 56N	133 56W	350	112	144	2	30.02	63	58	50	c	cu	315	9	20	
1935-07-09	13	58.12	-134.12	888		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1305: Grand Id beacon atp dist 0.25 mi. 1320 Arden Pt Lt atp dist 1/4 mi cc 316. 1335 Mrmion Pt Lt atp close.					v	0	0	0	30.00	60	55	54	o	s cu	315	10	20	
1935-07-09	14	58.29	-134.41	888		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	"1420: Moored. Government Dock, Juneau"					v	0	0	0	30.02	59	56	56	o	s cu	315	10	20	
1935-07-09	15	58.3	-134.43	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 					v	0	0	0	30.01	61	58	56	of	fog		10	4	
1935-07-09	16	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 						0	0	0	30.01	61	58		of	fog			4	
1935-07-09	17	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1710: Got Underway. 1726 Gastenau Channel Buoy atm cc 138. 1743 Marmion Id Lt ats close cc 281.													of					
1935-07-09	18	58.19	-134.36	166		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1820: Pt Hilda abm cc 288. 1833 Inner Pt abm cc 309. 1838 Middle Pt Buoy abm cc 319.					281	135	166	2	30.01	61	58	56	of	fog		7	7	
1935-07-09	19	58.33	-134.76	299		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	1920: Favoritie Reef Lt abm cc 326. 1925 cc 302. 1935 Pt Retreat Lt abp cc 190. 1938 False Retreat Beacon atp cc 79					319	135	166	2	30.01	61	58	56	oc	cu		8	20	
1935-07-09	20	58.3	-134.98	353		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	2000: cc 179. 2026 cc 211. 2038 Rocky Pt Lt brg 337 dist 0.8 mi cc 289.			58 18N	134 59W	179	135	166	2	30.01	61	58	56	oc	cu		8	20	
1935-07-09	21	58.2	-135.21	222		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	 					289	135	166	2	29.99	56	53	56	o	cu	225	10	7	
1935-07-09	22	58.29	-135.7	289		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	2212: Pt Adolphus atp dist 1.0 mi cc 283. 2243 Lemesurier Id Lt atp dist 0.6 mi cc 255.					289	315	346	5	29.99	53	52	52	of	fog	270	10	1	
1935-07-09	23	58.31	-136.19	276		15.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	"2333: Inian Id Lt atp dist 0.5 mi, cc 222."					256	315	346	5	30.00	51	50	44	of	fog	270	10	0.25	
1935-07-09	24	58.2	-136.56	240		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0414.JPG	0015: Cape Spencer Lt 2.5 mi dist atp brg 352 cc 281.					222	315	346	5	30.00	50	48		o	cu	270	10	7	
1935-07-10	1	58.19	-136.92	267		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	 					281	135	166	5	30.00	52	51	54	of	s	180	10	4	
1935-07-10	2	58.24	-137.4	281		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	 					281	135	166	5	30.00	52	51	54	of	AS	135	10	7	
1935-07-10	3	58.28	-137.82	281		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	 					281	146	177	5	29.99	53	51	54	o	s cu	135	10	7	
1935-07-10	4	58.32	-138.27	281		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	 					281	146	177	5	29.98	52	50	54	o	s cu	135	10	7	
1935-07-10	5	58.37	-138.72	281		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	 					281	135	166	5	29.97	52	51	54	o	s cu	135	10	7	
1935-07-10	6	58.41	-139.18	281		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6678/23667881/content/dc-metro/rg-026/585454/0002/Shoshone-b2202/Shoshone-b2202_0416.JPG	 					281	135	166	5	29.96	52	51	54	od	n	135	10	7	
