YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1877-01-01	1	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320	5	30.00	80	79	77		bc	cir				
1877-01-01	2	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320	5	29.98	80	79	77		bc	cir	2			
1877-01-01	3	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320	3	29.98	80	79	77		bc	cir	5			
1877-01-01	4	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320		29.97	80	79	77		bc	cir	3			
1877-01-01	5	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320	5	29.98	79	78	76		bc	cir	4			
1877-01-01	6	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320		29.98	79	78	76		bc	cir	4			
1877-01-01	7	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320	5	30.00	79	78	76		bc	cir	4			
1877-01-01	8	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320		30.00	80	80	79		bc	cir	4			
1877-01-01	9	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						315	320	5	30.00	82	82	79		bc	cir cu	8			
1877-01-01	10	8.92	-79.52			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-015/581208-omaha-015-190.JPG	 						360	5		30.02	83	84	80		bc	cir cu	8			
