YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other	Other
1889-01-01	1	31.23	121.50		 			https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						349	347	5	30.23	55	55	53		oc	cir cum	0				
1889-01-01	2	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						11	9	10	30.24	54	54	53		oc	cir cum	0				
1889-01-01	3	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						11	9	10	30.26	53	53	51		oc	cir cum	0				
1889-01-01	4	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						11	9	13	30.26	51	53	51		oc	cir cum	0				
1889-01-01	5	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						360	358	13	30.25	51	53	51		oc	nimb	0				
1889-01-01	6	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						360	358	8	30.28	51	54	51		oc	nimb	0				
1889-01-01	7	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.28	54	53	51		oc	nimb	0				
1889-01-01	8	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.30	53	54	51		oc	nimb	0				
1889-01-01	9	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.32	54	54	51		oc	nimb	0				
1889-01-01	10	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.32	55	55	51		oc	nimb	0				
1889-01-01	11	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						56	54	8	30.30	55	55	51		oc	nimb	0				
1889-01-01	12	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	"Noon: Shanghai, China."						45	43	8	30.30	55	54	51		bc	cum	2				
1889-01-01	13	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						360	358	8	30.26	55	55	52		oc	cum	0				
1889-01-01	14	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						360	358	8	30.26	56	56	52		oc	cum	0				
1889-01-01	15	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						360	358	8	30.27	56	55	52		oc	cum	0				
1889-01-01	16	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.27	54	55	52		oc	cum	0				
1889-01-01	17	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						45	43	8	30.27	55	56	53		oc	cum	0				
1889-01-01	18	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						45	43	5	30.29	56	56	53		oc	cum	0				
1889-01-01	19	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						45	43	5	30.31	55	56	53		ocr	cum nimb	0				
1889-01-01	20	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						45	43	8	30.34	55	55	53		ocr	cum nimb	0				
1889-01-01	21	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						45	43	8	30.36	55	57	54		ocr	cum nimb	0				
1889-01-01	22	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						45	43	8	30.34	54	56	53		ocr	cum nimb	0				
1889-01-01	23	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.34	51	52	50		ocr	cum nimb	0				
1889-01-01	24	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-070.JPG	  						22	20	8	30.32	49	51	49		oc	nimb	0				
1889-01-02	1	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	13	30.32	48	50	48		ocp	cum nimb	0				
1889-01-02	2	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	19	30.34	47	49	47		orq	cum nimb	0				
1889-01-02	3	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	18	30.35	47	48	46		orq	cum nimb	0				
1889-01-02	4	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	19	30.34	46	49	47		orq	cum nimb	0				
1889-01-02	5	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	13	30.34	47	49	47		ocr	cum nimb	0				
1889-01-02	6	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	5	30.37	47	49	47		ocr	cum nimb	0				
1889-01-02	7	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	5	30.39	49	51	49		ocr	cum nimb	0				
1889-01-02	8	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	2	30.41	49	51	49		ocr	cum nimb	0				
1889-01-02	9	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	2	30.44	51	51	49		ocr	cum nimb	0				
1889-01-02	10	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	5	30.46	52	51	49		ocr	cum nimb	0				
1889-01-02	11	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						360	358	5	30.44	52	49	47		ocd	cum nimb	0				
1889-01-02	12	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	"Noon: Shanghai, China."						338	336	5	30.40	56	48	46		oc	cum nimb	0				
1889-01-02	13	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	8	30.38	44	47	45		oc	cum nimb	0				
1889-01-02	14	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	8	30.40	45	47	45		oc	cum nimb	0				
1889-01-02	15	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	8	30.40	44	46	44		oc	cum nimb	0				
1889-01-02	16	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	8	30.40	43	45	43		oc	cum nimb	0				
1889-01-02	17	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	8	30.42	43	45	45		oc	cum nimb	0				
1889-01-02	18	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	19	30.43	50	50	47		oc	cum nimb	0				
1889-01-02	19	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	19	30.47	50	48	46		ocr	cum nimb	0				
1889-01-02	20	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	19	30.48	52	50	47		ocr	cum nimb	0				
1889-01-02	21	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	13	30.48	47	46	44		ocr	cum nimb	0				
1889-01-02	22	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	13	30.50	47	47	44		ocr	cum nimb	0				
1889-01-02	23	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	19	30.52	45	46	44		ocr	cum nimb	0				
1889-01-02	24	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-071.JPG	  						315	313	19	30.53	44	46	44		oc	cum nimb	0				
1889-01-03	1	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-073.JPG	  						315	313	13	30.54	40	43	46		oc	cum nimb	0				
1889-01-03	2	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	19	30.54	39	42	39		oc	cum nimb	0				
1889-01-03	3	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.50	40	42	40		oc	cum nimb	0				
1889-01-03	4	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.50	39	41	39		oc	cum nimb	0				
1889-01-03	5	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	16	30.52	40	42	40		oc	cum nimb	0				
1889-01-03	6	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	16	30.54	40	41	40		oc	cum nimb	0				
1889-01-03	7	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.54	40	44	42		oc	cum nimb	0				
1889-01-03	8	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	8	30.54	40	45	42		bc	cum nimb	4				"8AM: Surgeon Ed. Kershner U.S.N. the senior Medical Officer present, reports the prevalence of a disease at Nagasaki; which may be characterized as Typho-Malaria fever. A number of the ship's company have acquired this sickness, four of whom have been sent to the hospital. Believing that the disease originates from food and water obtained on shore, Dr. Kershner recommends that for the present, liberty to the crew e stopped. The Comdg. Officer approved of this recommendation, and directed that until further orders, on more leave be granted to the ship's company."
1889-01-03	9	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.58	54	46	44		bc	cum nimb	2				
1889-01-03	10	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.59	55	44	42		bc	cir cum	1				
1889-01-03	11	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.57	54	41	39		oc	nimb	0				
1889-01-03	12	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	"Noon: Shanghai, China."						315	313	13	30.55	53	41	39		oc		0				
1889-01-03	13	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.50	40	37	35		oc	cum nimb					
1889-01-03	14	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.47	38	37	34		oc	cum nimb					
1889-01-03	15	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	13	30.47	39	37	35		oc	cum nimb					
1889-01-03	16	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	8	30.46	39	37	35		oc	cum nimb					
1889-01-03	17	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						315	313	8	30.48	40	38	36		oc	cum nimb					
1889-01-03	18	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						292	290	8	30.51	43	37	35		oc	nimb str					
1889-01-03	19	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						292	290	8	30.52	46	36	34		oc	nimb str					
1889-01-03	20	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						292	290	8	30.52	47	36	34		oc	nimb str					
1889-01-03	21	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						292	290	8	30.52	47	35	34		oc	nimb str					
1889-01-03	22	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						292	290	8	30.53	45	35	34		bc	cum nimb					
1889-01-03	23	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						270	268	8	30.53	43	35	34		bc	cum nimb					
1889-01-03	24	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-072.JPG	  						270	268	8	30.52	45	34	33		bc	cum nimb					
1889-01-04	1	31.23	121.50		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-028/581208-omaha-028-074.JPG	  						270	268	5	30.48	43	33	32		b	none	10				
