YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1883-01-01	1	-3.35	-110.42	281.25		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	113	120	5	30.00	73	73	71	70	bc	Str	9			
1883-01-01	2	-3.35	-110.48	281.25		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	113	120	5	30.00	73	73	71	70	bc	Str	9			
1883-01-01	3	-3.34	-110.54	281.25		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	113	120	5	30.00	73	73	71	70	bc	Str	9			
1883-01-01	4	-3.33	-110.60	281.25		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	113	120	5	30.00	73	73	71	70	bc	Str	9			
1883-01-01	5	-3.32	-110.66	281.25		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	113	120	5	29.99	73	74	71	70	b	None	10			
1883-01-01	6	-3.32	-110.70	281.25		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	113	120	3	29.98	73	74	71	70	bc	Cum Str	5			
1883-01-01	7	-3.32	-110.74	281.25		1.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	101	108	2	30.00	73	74	71	70	bc	Cum Str	9			
1883-01-01	8	-3.32	-110.77	281.25		1.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	0845: set clock back seven minutes					WxN	101	108	2	30.02	73	74	71	70	bc	Cum Str	8			
1883-01-01	9	-3.32	-110.81	281.25		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	101	108	2	30.05	73	74	71	71	bc	Cum	6			
1883-01-01	10	-3.32	-110.85	281.25		1.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	101	108	2	30.07	73	76	72	71	bc	Cum	4			
1883-01-01	11	-3.32	-110.88	281.25		1.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					WxN	101	108	2	30.07	74	76	72	71	bc	Cum	4			
1883-01-01	12	-3.32	-110.92	281.25		1.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	1200: cc NWxW			3 19S	110 55W	WxN	101	108	2	30.05	74	77	73	71	oc	Cum	0			
1883-01-01	13	-3.30	-110.95	303.75		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					NWxW	68	75	3	30.02	74	77	72	72	oc	Cum + Nimb	0			
1883-01-01	14	-3.28	-111.00	303.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					NWxW	68	75	6	30.00	73	76	71	71	oc	Cum	0			
1883-01-01	15	-3.23	-111.07	303.75		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					NWxW	68	75	5	29.97	73	76	71	71	oc	Cum	0			
1883-01-01	16	-3.18	-111.15	303.75		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					NWxW	68	75	5	29.98	73	76	71	71	oc	Cum	0			
1883-01-01	17	-3.13	-111.22	303.75		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-036/581208-lackawanna-036-204.JPG	 					NWxW	135	142	2	29.98	74	76	71	71	oc	Cir Cum	0			
