YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig_Lat	Orig_Lon	Orig_Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	Ships	Other
1884-01-01	1	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					ESE	0	0	0	29.95	65	60	57		b	--	10			
1884-01-01	2	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SSE	0	0	0	29.95	64	60	57		b	--	10			
1884-01-01	3	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SE	0	0	0	29.95	64	60	57		b	--	10			
1884-01-01	4	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SEbE	0	0	0	29.93	64	59	56		b	--	10			
1884-01-01	5	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SEbE	0	0	0	29.93	64	58	56		b	--	10			
1884-01-01	6	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SEbE	0	0	0	29.93	64	61	58		b	--	10			
1884-01-01	7	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					E	0	0	0	29.94	65	61	58		b	--	10			
1884-01-01	8	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					E	0	0	0	29.94	65	61	58		f	--	0			
1884-01-01	9	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					EbS	0	0	0	29.96	63	61	61		bcf	cum	8			
1884-01-01	10	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NbE	315	330	5	29.96	63	63	59		f	--	0			
1884-01-01	11	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NbE	315	330	2	29.92	63	59	57		f	--	0			
1884-01-01	12	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NbE	315	330	2	29.90	63	60	58		f	--	0			
1884-01-01	13	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NE	23	38	5	29.87	64	62	59		bcf	cum	9			
1884-01-01	14	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NW	315	330	16	29.89	64	62	59		bcf	cir cum	9			
1884-01-01	15	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NWbN	315	330	10	29.91	64	63	60		bcf	cir cum	7			
1884-01-01	16	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NbW	338	353	8	29.93	65	64	61		bcf	cir cum	3			
1884-01-01	17	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					NW	338	353	5	29.93	65	63	60		bcz	cir str	3			
1884-01-01	18	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					S	248	263	2	29.94	66	65	61		bcz	cir str	3			
1884-01-01	19	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					ESE	248	263	2	29.94	66	65	61		bcz	cir str	4			
1884-01-01	20	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					ESE	248	263	1	29.94	65	62	60		bcf	cir str	3			
1884-01-01	21	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SE	0	0	0	29.95	66	62	60		bcf	cir str	9			
1884-01-01	22	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					SE	0	0	0	29.95	65	62	60		ocf	cum	0			
1884-01-01	23	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					EbS	0	0	0	29.95	65	62	60		ocf	cum	0			
1884-01-01	24	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-174.JPG	 					ESE	0	0	0	29.95	65	61	59		ocf	cum	0			
1884-01-02	1	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					SEbE	0	0	0	29.94	64	61	59		ocm	cum	0			
1884-01-02	2	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					EbS	0	0	0	29.94	64	61	59		ocm	cum	0			
1884-01-02	3	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					ENE	0	0	0	29.94	64	61	59		ocm	cum	0			
1884-01-02	4	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NNE	0	0	0	29.94	64	61	59		ocm	cum	0			
1884-01-02	5	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NNE	0	0	0	29.94	64	61	59		ocm	cum	0			
1884-01-02	6	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NNE	0	0	0	29.95	64	61	58		ocm	cum	0			
1884-01-02	7	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NEbN	0	0	0	29.98	64	61	58		ocm	cum	0			
1884-01-02	8	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					N	360	15	2	29.98	64	60	58		ocm	cum	0			
1884-01-02	9	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					N	360	15	2	30.00	64	61	59		ocm	cum	0			
1884-01-02	10	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					N	360	15	2	30.02	64	62	60		ocm	cum	0			
1884-01-02	11	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					N	360	15	5	30.04	64	62	60		ocm	cum	0			
1884-01-02	12	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					N	360	15	2	30.05	64	63	60		ocm	cum	0			
1884-01-02	13	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NNW	315	330	5	30.07	67	64	61		bcm	cum	3			
1884-01-02	14	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NNW	315	330	5	30.07	67	66	62		bcm	cum	4			
1884-01-02	15	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					NW	315	330	5	30.08	68	67	62		bcm	cum	6			
1884-01-02	16	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					SSW	248	263	5	30.08	68	67	62		bcm	cum	7			
1884-01-02	17	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					SEbE	270	285	1	30.08	68	69	63		bcm	cum	7			
1884-01-02	18	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					ESE	270	285	1	30.09	69	68	62		bcm	cum	8			
1884-01-02	19	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					ESE	270	285	1	30.10	68	66	61		bcm	cum	8			
1884-01-02	20	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					SEbE	270	285	2	30.10	67	65	61		bcm	cum	8			
1884-01-02	21	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					ESE	0	0	0	30.10	67	63	60		bz	--	10			
1884-01-02	22	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					ESE	0	0	0	30.10	67	63	60		bz	--	10			
1884-01-02	23	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					E	0	0	0	30.10	67	63	60		bz	--	10			
1884-01-02	24	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-175.JPG	 					SEbE	0	0	0	30.09	67	63	60		bz	--	10			
1884-01-03	1	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SE	0	0	0	30.09	66	62	59		b	--	10			
1884-01-03	2	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SbW	225	240	5	30.09	66	61	58		b	--	10			
1884-01-03	3	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					ESE	90	105	5	30.08	66	61	58		b	--	10			
1884-01-03	4	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					E	90	105	1	30.07	65	61	58		bc	cum	9			
1884-01-03	5	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					E	90	105	0	30.07	64	61	58		bcm	cum	5			
1884-01-03	6	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					EbN	0	0	0	30.08	64	62	60		bcm	cum	1			
1884-01-03	7	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					NbW	0	0	0	30.10	64	61	59		ocm	cum	0			
1884-01-03	8	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					N	0	0	0	30.12	64	62	60		ocm	cum	0			
1884-01-03	9	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					NbW	360	15	2	30.12	65	63	60		ocm	cum	0			
1884-01-03	10	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					W	270	285	2	30.12	65	64	60		ocm	cum	0			
1884-01-03	11	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SWbW	270	285	2	30.15	66	65	60		ocm	cum	0			
1884-01-03	12	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SW	270	285	2	30.17	66	65	60		ocm	cum	0			
1884-01-03	13	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SW	225	240	2	30.18	67	67	61		bcz	cir cum	6			
1884-01-03	14	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SW	225	240	2	30.18	68	68	62		bcz	cir cum	6			
1884-01-03	15	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SW	225	240	2	30.18	69	69	62		bcz	cir cum	8			
1884-01-03	16	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					WSW	225	240	2	30.18	69	70	63		bcz	cum	9			
1884-01-03	17	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					SW	225	240	5	30.17	70	70	62		bcz	cum	9			
1884-01-03	18	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					S	225	240	5	30.17	70	69	62		bcz	cum	9			
1884-01-03	19	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					EbS	0	0	0	30.17	70	68	62		bcz	cum	9			
1884-01-03	20	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					E	0	0	0	30.17	70	67	61		bcz	cum	9			
1884-01-03	21	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					NE	0	0	0	30.18	69	65	59		bcl	cum	9			
1884-01-03	22	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-038/581208-lackawanna-038-176.JPG	 					NNE	0	0	0	30.18	69	65	59		bl	--	10			
