YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1881-01-01	1	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						225	235	2	30.09	72	71	68		ocz	Nimb Cum	0				
1881-01-01	2	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						225	235	3	30.08	72	71	67		ocz	Nimb Cum	0				
1881-01-01	3	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						180	190	3	30.07	71	70	67		bczl	Nimb Cum	1				
1881-01-01	4	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						180	190	3	30.07	71	70	67		ocz	Nimb Cum	0				
1881-01-01	5	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						180	190	3	30.06	71	70	68		oc	Nimb Cum	0				
1881-01-01	6	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						180	190	2	30.08	72	71	68		oc	Nimb Cum	0				
1881-01-01	7	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						180	190	2	30.09	72	71	68		oc	Cum	0				
1881-01-01	8	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						180	190	2	30.10	72	71	68		oc	Cum	0				
1881-01-01	9	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						191	201	3	30.11	74	73	68		bc	Cum	3				
1881-01-01	10	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						191	201	5	30.11	76	73	69		bc	Cum	4				
1881-01-01	11	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						191	201	5	30.11	76	75	68		bc	Cum	6				
1881-01-01	12	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						191	201	5	30.10	75	77	68		bc	Cum	8				
1881-01-01	13	-11.77	-77.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-033/581208-lackawanna-033-052.JPG	 						191	201	5	30.09	75	75	75		bc	Cir Cum	8				
