YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1923-04-17	11	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 																		
1923-04-17	12	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	Noon: Port Townsend						0	0	0	29.82	50		bc	a-s		8			
1923-04-17	13	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 																		
1923-04-17	14	48.11	-122.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	"1410: Underway, Standing down Puget sound."																		
1923-04-17	15	48.16	-122.81	v		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 						270	294	2	29.81	58		bc	st cu		7	50		
1923-04-17	16	48.18	-122.99	v		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	1600: Dungeness Light ahead dist 5 miles. 1619: New Dungeness Lt on port beam dist 2 mi cc 279.						270	294	2	29.83	58		bc	st cu		7	50		
1923-04-17	17	48.21	-123.22	v		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 						270	294	2	29.87	58		bc	st cu		8	50		
1923-04-17	18	48.24	-123.46	v		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	1800: cc 266						270	294	2	29.88	57		bc	st cu		7	50		
1923-04-17	19	48.3	-123.68	266		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 						270	294	5	29.89	49		ocp	cu n	270	10	7		
1923-04-17	20	48.33	-123.92	259		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	2000: cc 259						270	294	8	29.90	49		ocp	cu n	270	10	4		
1923-04-17	21	48.39	-124.23	259		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 						270	294	8	29.92	50	50	ocp	n	270	10	20		
1923-04-17	22	48.45	-124.54	259		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	 						248	272	8	29.92	50	50	ocp	n	225	10	20		
1923-04-17	23	48.51	-124.85	259		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	2352: Swiftsure LV abm dist 1 mi.						225	249	13	29.93	50	50	ocp	cu-n	225	10	20		
1923-04-17	24	48.56	-125.14	259		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0022.JPG	0029: Pachena Lt abm dist 7 mi.						225	249	13	29.93	50	50	bc	s-cu	225	2	50		
1923-04-18	1	48.61	-125.4	259	0	9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	13	29.92	50	50	bc	s cu	225	6	7		
1923-04-18	2	48.66	-125.67	259		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	13	29.92	50	50	oc	n	225	10	0.1		
1923-04-18	3	48.71	-125.93	259		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	13	29.93	48	50	oc	cu n	225	6	7		
1923-04-18	4	48.76	-126.2	259		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	0400: Amphitrite Pt abm dist 16 mi.						225	249	13	29.94	48	50	oc	cu n	225	7	7		
1923-04-18	5	48.81	-126.46	259		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						202	226	8	29.88	47	50	ocp	n	180	10	7		
1923-04-18	6	48.86	-126.71	259		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						202	226	8	29.82	48	50	ocp	cu n	202.5	10	7		
1923-04-18	7	48.91	-126.97	259		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						202	226	19	29.81	46	50	ocp	n	202.5	10	7		
1923-04-18	8	48.96	-127.22	259		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						180	204	24	29.73	48	50	ocp	n	180	10	7		
1923-04-18	9	49	-127.48	259		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	24	29.79	48	50	ocr	n	225	10	4		
1923-04-18	10	49.05	-127.73	259		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	24	29.79	48	50	ocr	cu n	247.5	10	50		
1923-04-18	11	49.1	-127.99	259		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						270	294	24	29.79	48	50	bc	cu	270	6	50		
1923-04-18	12	49.15	-128.25	259		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	Noon: Retarded clocks 1 hour						270	294	30	29.81	51	50	bc	cu	270	6	50		
1923-04-18	13	49.18	-128.46	259		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	24	29.81	49	50	ocp	n	225	10	20		
1923-04-18	14	49.22	-128.69	259		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	24	29.82	50	50	ocp	n	225	10	20		
1923-04-18	15	49.25	-128.92	259		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	30	29.81	49	50	ocp	n	225	10	20		
1923-04-18	16	49.28	-129.1	259		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	30	29.82	49	50	ocp	n	225	10	7		
1923-04-18	17	49.31	-129.29	259		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	24	29.83	49	50	bc	n	225	9	7		
1923-04-18	18	49.33	-129.48	259		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						225	249	24	29.86	49	50	bc	n	225	9	7		
1923-04-18	19	49.36	-129.66	259		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	30	29.91	49	50	bcp	cu	270	8	7		
1923-04-18	20	49.38	-129.82	259		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	33	29.94	48	48	bcp	cu	247.5	4	2		
1923-04-18	21	49.39	-129.89	259		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	30	29.94	47	48	bcp	cu n	247.5	7	2		
1923-04-18	22	49.41	-129.98	259		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	30	29.96	47	48	bc	cu	247.5	6	2		
1923-04-18	23	49.41	-130.04	259		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	30	30.00	47	48	bc	cu	247.5	4	4		
1923-04-18	24	49.42	-130.11	259		5.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0023.JPG	 						248	272	30	30.04	47	48	bc	cu	247.5	5	2		
1923-04-19	1	49.43	-130.17	259	0	5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	30	30.05	47	48	bc	s-cu	247.5	3	7		
1923-04-19	2	49.44	-130.23	259		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	30	30.08	47	48	bc	s-cu	247.5	8	7		
1923-04-19	3	49.45	-130.29	259		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	30	30.12	47	48	bc	s-cu	247.5	8	7		
1923-04-19	4	49.46	-130.36	259		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	30	30.12	47	48	bc	s-cu	247.5	8	7		
1923-04-19	5	49.47	-130.42	259		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	24	30.12	47	48	oc	s	247.5	10	7		
1923-04-19	6	49.47	-130.48	259		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	24	30.12	47	48	oc	s	247.5	10	20		
1923-04-19	7	49.49	-130.57	259		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	19	30.14	47	48	oc	s	247.5	10	20		
1923-04-19	8	49.5	-130.67	259		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	19	30.16	47	48	oc	s	247.5	10	20		
1923-04-19	9	49.56	-130.84	259		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	19	30.17	47	48	oc	s	247.5	10	20		
1923-04-19	10	49.62	-131.05	259		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	19	30.15	47	48	oc	s	247.5	10	7		
1923-04-19	11	49.69	-131.28	259		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	19	30.10	47	48	ocp	s	247.5	10	7		
1923-04-19	12	49.75	-131.5	259		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						248	272	19	30.01	47	48	oc	s	247.5	10	7		
1923-04-19	13	49.79	-131.75	259		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						135	160	19	29.91	48	48	ocR	n	135	10	4		
1923-04-19	14	49.82	-132	259		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						135	160	24	29.86	47	48	ocP	n	135	10	4		
1923-04-19	15	49.86	-132.26	259		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						135	160	30	29.75	45	48	ocR	n	135	10	2		
1923-04-19	16	49.9	-132.51	259		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						135	160	30	29.62	45	49	ocR	n	135	10	1		
1923-04-19	17	49.94	-132.78	259		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						135	160	30	29.51	45	49	ocr	n	135	10	2		
1923-04-19	18	49.96	-132.98	259		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						180	205	30	29.41	45	49	bc	cu-n	180	8	7		
1923-04-19	19	50	-133.21	259		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23682439/content/dc-metro/rg-026/585454/0002/Haida-1923-04/Haida-1923-04-0024.JPG	 						180	205	37	29.40	47	50	ocd	cu-n	180	10	2		
