YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Other
1940-01-01	1	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	2	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	3	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	4	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43		135	166	19	29.39	46	38		oq	as		10	20	
1940-01-01	5	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	6	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	7	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	8	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43		135	166	19	29.38	45	38		oq	as		10	20	
1940-01-01	9	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	10	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	11	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	12	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	Noon: Juneau			58.3	-134.43		135	166	8	29.42	45	37		oq	cun		10	7	
1940-01-01	13	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	14	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	15	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	16	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43		315	346	2	29.44	42	39		or	cun		10	7	
1940-01-01	17	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	18	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	19	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	20	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43		0	0	0	29.42	40	38		bc	acu		4	20	
1940-01-01	21	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	22	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	23	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43														
1940-01-01	24	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0005.JPG	 			58.3	-134.43		135	166	2	29.40	39	37		c	acu		7	20	
1940-01-02	1	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	2	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	3	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	4	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43		135	166	37	29.42	47	39		oq	as		10	7	
1940-01-02	5	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	6	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	7	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	8	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43		0	0	0	29.48	47	39		c	scu		8	20	
1940-01-02	9	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	10	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	11	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	12	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	Noon: Juneau			58.3	-134.43		0	0	0	29.49	52	49		bc	ci		10	20	
1940-01-02	13	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	14	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	15	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	16	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43		135	166	24	29.46	44	38		o	scu		10	20	
1940-01-02	17	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	18	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	19	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	20	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43		135	166	19	29.49	42	40		op	n		10	20	
1940-01-02	21	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	22	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	23	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43														
1940-01-02	24	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0006.JPG	 			58.3	-134.43		135	166	5	29.50	42	40		or	n		10	20	
1940-01-03	1	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	2	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	3	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	4	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43		135	166	2	29.89	43	39		o	od	360	10	20	
1940-01-03	5	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	6	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	7	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	8	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43		135	166	5	29.94	42	39		od	n		10	7	
1940-01-03	9	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	10	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	11	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	12	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	Noon: Juneau			58.3	-134.43		135	166	2	30.00	42	40		c	scu		9	20	
1940-01-03	13	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	14	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	15	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	16	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43		315	346	2	29.98	42	40		c	scu		8	20	
1940-01-03	17	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	18	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	19	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43														
1940-01-03	20	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/71/6916/23691671/content/dc-metro/rg-026/585454/0002/Haida-1940-01/Haida-1940-01-0007.JPG	 			58.3	-134.43		315	346	2	29.86	41	39		cz	as		7	7	
