YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Ships	Other
1926-04-16	1	48.6	-125.29	290		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	"0120: Cape Beale abeam, dist. 12.5 miles"			48.5974	-125.2948	290	259	284	5	30.02	51	54	c	cun		5	50		
1926-04-16	2	48.66	-125.54	290		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			48.6562	-125.5389	290	236	261	2	30.02	52	54	c	cun		6	50		
1926-04-16	3	48.71	-125.78	290		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			48.7137	-125.7785	290	214	239	2	30.01	52	54	c	cun		7	20		
1926-04-16	4	48.77	-126.02	290		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			48.7713	-126.0183	290	214	239	5	30.00	52	54	o	cun		10	7		
1926-04-16	5	48.83	-126.26	290		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			48.83	-126.2632	290	225	250	5	29.99	47	52	om	scu		10	4		
1926-04-16	6	48.89	-126.5	290		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	0602: 299 gyro			48.8876	-126.5036	290	225	250	5	29.98	45	52	of			10	2		
1926-04-16	7	48.97	-126.73	299		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			48.9684	-126.7255	299	225	250	5	29.97	45	52	of			10	2		
1926-04-16	8	49.05	-126.95	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49 3 0 	126 57W	299	225	250	5	29.95	45	52	oz	cun		10	7		
1926-04-16	9	49.15	-127.17	299		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.149	-127.168	299	225	250	5	29.95	48	52	of	cun		10	7		
1926-04-16	10	49.25	-127.39	299		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.25	-127.39	299	225	250	5	29.93	47	52	ofm	cun		10	4		
1926-04-16	11	49.35	-127.61	299		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.349	-127.609	299	225	250	5	29.91	47	52	ofm	cun		10	7		
1926-04-16	12	49.45	-127.83	299		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49 27 0 	127 50W	299	225	250	5	29.90	47	52	c	cun		9	7		
1926-04-16	13	49.53	-128.05	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.526	-128.047	299	146	171	5	29.86	53	53	c	cu		7	7		
1926-04-16	14	49.6	-128.26	299		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.601	-128.259	299	146	171	5	29.84	53	53	bc	cicu		3	20		
1926-04-16	15	49.68	-128.47	299		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.676	-128.471	299	169	194	8	29.83	53	54	c	cu		8	20		
1926-04-16	16	49.76	-128.7	299		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.756	-128.696	299	169	194	8	29.78	53	54	c	scu		9	20		
1926-04-16	17	49.84	-128.92	299		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	1730: Set clocks back 30 minutes			49.835	-128.918	299	158	182	8	29.74	53	54	c	scu		9	20		
1926-04-16	18	49.96	-129.27	299		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			49.958	-129.266	299	158	182	8	29.72	53	53	c	scu		9	20		
1926-04-16	19	50.04	-129.49	299		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			50.037	-129.491	299	158	182	5	29.68	52	53	c	scu		9	20		
1926-04-16	20	50.12	-129.72	299		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			50 7 0 	129 43W	299	158	182	5	29.69	52	53	c	scu		9	20		
1926-04-16	21	50.22	-129.97	299		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	2125: 272 psc 2135: 269 psc			50.219	-129.965	299	158	182	5	29.69	51	53	c	scu		8	20		
1926-04-16	22	50.32	-130.22	297		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	2212: cc 299			50.318	-130.222	297	158	182	5	29.67	45	52	c	scu		7	20		
1926-04-16	23	50.42	-130.47	298		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	 			50.418	-130.474	298	112	138	8	29.65	45	51	c	cu		9	20		
1926-04-16	24	50.52	-130.72	299		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0025.JPG	0035: 269 psc			50.519	-130.719	299	112	138	8	29.69	45	50	bc	cicu		4	20		
1926-04-17	1	50.62	-130.98	297		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			50.618	-130.982	297	112	138	8	29.62	49	50	o	scu		10	7		
1926-04-17	2	50.71	-131.24	295		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			50.71	-131.242	295	112	138	8	29.61	49	50	o	scu		10	7		
1926-04-17	3	50.8	-131.51	295		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			50.803	-131.505	295	112	138	8	29.61	49	50	o	scu		10	7		
1926-04-17	4	50.89	-131.76	295		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			50.894	-131.764	295	112	138	8	29.61	49	52	o	scu		10	7		
1926-04-17	5	50.98	-132.02	295		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	0515: 299 gyro			50.983	-132.019	295	158	182	8	29.61	50	51	o	cun		10	7		
1926-04-17	6	51.08	-132.28	298		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.083	-132.275	298	158	184	5	29.61	50	51	o	cun		10	7		
1926-04-17	7	51.19	-132.52	299		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.185	-132.524	299	169	195	8	29.61	51	51	o	cun		10	7		
1926-04-17	8	51.28	-132.77	299		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51 17 0 	132 46W	299	270	296	8	29.62	47	51	o	cun		10	7		
1926-04-17	9	51.36	-133	299		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.36	-133.001	299	281	307	8	29.67	44	52	od	cun		10	7		
1926-04-17	10	51.44	-133.24	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.439	-133.241	299	304	330	5	29.68	45	52	c	scu		9	20		
1926-04-17	11	51.52	-133.47	299		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.515	-133.474	299	281	307	5	29.71	48	52	c	scu		9	50		
1926-04-17	12	51.6	-133.73	299		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51 36 0 	133 44W	299	281	307	5	29.71	49	52	bc	cicu		5	50		
1926-04-17	13	51.67	-133.96	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.673	-133.959	299	281	307	5	29.71	43	52	bc	cicu		2	50		
1926-04-17	14	51.75	-134.19	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.746	-134.186	299	202	228	5	29.71	43	52	bc	cu		3	50		
1926-04-17	15	51.82	-134.4	299		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.815	-134.401	299	202	228	5	29.71	44	51	bc	ci		2	50		
1926-04-17	16	51.89	-134.62	299		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			51.885	-134.619	299	248	274	5	29.71	43	51	bc	ci		2	50		
1926-04-17	17	51.95	-134.84	299		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	1730: Set clocks back 30 minutes			51.954	-134.835	299	236	262	8	29.71	48	51	bc	cu		1	50		
1926-04-17	18	52.05	-135.12	299		12.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52.045	-135.117	299	236	262	8	29.71	48	51	bc	cu		5	50		
1926-04-17	19	52.12	-135.36	299		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52.121	-135.355	299	236	262	8	29.70	48	51	c	scu		8	50		
1926-04-17	20	52.2	-135.6	299		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52 12 0 	135 36W	299	236	262	8	29.70	47	51	c	scu		9	50		
1926-04-17	21	52.28	-135.83	299		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52.276	-135.833	299	236	262	8	29.68	47	52	c	scu		9	20		
1926-04-17	22	52.35	-136.08	299		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52.354	-136.076	299	236	262	8	29.65	46	52	c	scu		8	20		
1926-04-17	23	52.43	-136.32	299		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52.433	-136.319	299	169	195	8	29.64	47	52	c	scu		9	20		
1926-04-17	24	52.51	-136.56	299		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0026.JPG	 			52.511	-136.56	299	169	195	8	29.62	47	52	c	scu		9	20		
1926-04-18	1	52.59	-136.8	299		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			52.589	-136.802	299	236	262	13	29.59	43	50	bc	cun		5	50		
1926-04-18	2	52.67	-137.04	299		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			52.667	-137.044	299	236	262	13	29.55	43	49	o	s		10	20		
1926-04-18	3	52.75	-137.29	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			52.748	-137.293	299	225	251	19	29.50	43	48	o	s		10	7		
1926-04-18	4	52.83	-137.56	299		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			52.832	-137.556	299	202	228	19	29.50	42	47	od	n		10	7		
1926-04-18	5	52.91	-137.81	299		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			52.912	-137.806	299	146	172	24	29.44	43	47	odz	n		10	4		
1926-04-18	6	53	-138.07	299		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			52.997	-138.07	299	135	161	24	29.40	43	47	odz	n		10	4		
1926-04-18	7	53.08	-138.34	299		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53.082	-138.336	299	146	172	24	29.37	43	47	odz	n		10	4		
1926-04-18	8	53.17	-138.6	299		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	0800: 298 gyro 0815: 325 gyro			53 10 0 	138 36W	299	146	172	24	29.34	43	47	odz	n		10	4		
1926-04-18	9	53.25	-138.76	318		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53.253	-138.755	318	135	161	24	29.32	44	47	odf	n		10	4		
1926-04-18	10	53.31	-138.85	325		3.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53.31	-138.849	325	135	161	24	29.30	44	47	odf	n		10	4		
1926-04-18	11	53.37	-138.95	325		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	1113: 298 gyro			53.369	-138.946	325	135	161	19	29.28	45	47	odf	n		10	4		
1926-04-18	12	53.45	-139.17	304		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53 27 0 	139 10W	304	180	206	19	29.29	47	47	o	cun		10	7		
1926-04-18	13	53.55	-139.41	298		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53.552	-139.405	298	180	207	8	29.29	47	46	bc	cun		6	7		
1926-04-18	14	53.66	-139.65	298		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53.656	-139.648	298	180	207	8	29.29	47	46	bc	cun		6	7		
1926-04-18	15	53.76	-139.89	298		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23683902/content/dc-metro/rg-026/585454/0002/Haida-1926-04/Haida-1926-04-0027.JPG	 			53.759	-139.892	298	180	207	8	29.28	47	46	bc	cicu		5	20		
