YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships	Other
1936-01-01	13	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	14	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	15	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	16	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78					29.25	39	38		or	N		10	7				
1936-01-01	17	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	18	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	19	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	20	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78		225	254	5	29.26	37	35		OP	CUN		10	4				
1936-01-01	21	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	22	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	23	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78																	
1936-01-01	24	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0005.JPG	 			60.55	-145.78		135	164	13	29.31	35	32		O	CUN		10	7				
1936-01-02	1	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	2	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	3	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	4	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78		135	164	5	29.37	37	35		S	N		10	4				
1936-01-02	5	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	6	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	7	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	8	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78		135	164	1	29.39	36	35		or	N		10	7				
1936-01-02	9	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	10	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	11	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	12	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	Noon: Cordova			60.55	-145.78		56	85	2	29.44	37	33		orm	N	90	10	7				
1936-01-02	13	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	14	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	15	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	16	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78		360	29	2	29.46	37	35		op	N	45	10	20				
1936-01-02	17	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	18	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	19	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	20	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78		45	74	2	29.58	33	33		bc	CUN	90	7	20				
1936-01-02	21	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	22	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	23	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78																	
1936-01-02	24	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0006.JPG	 			60.55	-145.78		45	74	2	29.54	33	33		bc	CUN	90	2	20				
1936-01-03	1	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	2	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	3	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	4	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78		0	0	0	29.52	35	32		B				20				
1936-01-03	5	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	6	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	7	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	8	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78		0	0	0	29.50	35	33		B				20				
1936-01-03	9	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	10	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	11	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	12	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	Noon: Cordova			60.55	-145.78		135	164	2	29.47	32	30		C	CUN		6	20				
1936-01-03	13	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	14	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	15	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	16	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78		180	209	5	29.45	33	31		O	CUN		10	20				
1936-01-03	17	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	18	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
1936-01-03	19	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/6/6896/23689606/content/dc-metro/rg-026/585454/0002/Haida-1936-01/Haida-1936-01-0007.JPG	 			60.55	-145.78																	
