YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1945-01-01	1	49.53	-143.67	270		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-143.67	270	281	304	13	29.60	47	45	46	OR	NS	281.25	10	2			
1945-01-01	2	49.53	-143.94	270		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-143.94	270	281	304	13	29.65	47	45	46	o	ASSC	281.25	10	2			
1945-01-01	3	49.53	-144.22	270		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-144.22	270	281	304	13	29.69	47	45	46	o	CS	281.25	10	7			
1945-01-01	4	49.53	-144.5	270		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-144.5	270	259	282	13	29.69	47	45	46	c	CSCU	281.25	8	7			
1945-01-01	5	49.53	-144.74	270		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-144.74	270	248	270	13	29.72	49	47	46	o	CSCU	247.5	10	7			
1945-01-01	6	49.53	-145.02	270		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-145.02	270	248	270	13	29.72	49	47	46	OF	STCS	247.5	10	0.5			
1945-01-01	7	49.53	-145.13	270		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.53	-145.13	270	248	270	13	29.79	47	44	46	OF	STCS	247.5	10	0.5			
1945-01-01	8	49.53	-145.25	270		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49 32N	145 15W	270	248	270	13	29.81	47	43	45	OF	STCS	247.5	10	0.5			
1945-01-01	9	49.53	-145.37	270		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.533	-145.37	270	0	0	0	29.83	46	46	45	OF	CS		10	1			
1945-01-01	10	49.53	-145.47	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.533	-145.467	270	225	248	5	29.86	49	48	45	c	CS	225	9	2			
1945-01-01	11	49.53	-145.56	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.533	-145.564	270	169	192	5	29.86	50	49	45	c	SC	168.75	9	7			
1945-01-01	12	49.53	-145.67	270		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	1258: cc var 			49 32N	145 40W	270	169	192	5	29.86	51	50	45	c	SC	168.75	9	7			
1945-01-01	13	49.49	-145.69	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	1347: cc 270 T 270 pgc			49.487	-145.69	270	169	192	5	29.86	52	50	45	c	SC	168.75	9	7			
1945-01-01	14	49.44	-145.7	270		3.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.441	-145.698	270	169	192	5	29.87	51	49	44	OR	NS	168.75	10	4			
1945-01-01	15	49.4	-145.73	270		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.396	-145.729	270	169	192	5	29.88	50	48	44	OP	SC	168.75	10	4			
1945-01-01	16	49.35	-145.76	270		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.35	-145.76	270	158	180	8	29.87	50	48	44	o	SCCU	157.5	10	7			
1945-01-01	17	49.26	-145.75	225		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.258	-145.752	225	158	180	8	29.88	48	46	44	c	SCCU	157.5	7	7			
1945-01-01	18	49.16	-145.75	225		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.161	-145.751	225	169	192	19	29.88	48	46	44	o	AS	168.75	10	7			
1945-01-01	19	49.07	-145.75	225		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			49.066	-145.748	225	169	192	5	29.88	48	46	44	o	AS	168.75	10	7			
1945-01-01	20	48.97	-145.75	225		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			48 58N	145 45W	225	169	192	19	29.88	48	46	44	o	AS	168.75	10	7			
1945-01-01	21	48.91	-145.85	225		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			48.913	-145.849	225	169	192	8	29.87	47	45	44	o	AS	168.75	10	7			
1945-01-01	22	48.86	-145.95	225		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			48.862	-145.945	225	101	124	37	29.80	45	43	44	o	SC	101.25	10	4			
1945-01-01	23	48.81	-146.04	225		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	 			48.814	-146.035	225	101	124	37	29.74	45	43	44	o	SC	101.25	10	4			
1945-01-01	24	48.76	-146.13	225		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0005.JPG	0005: changed course			48.763	-146.128	225	124	147	37	29.68	45	43	44	o	SC	123.75	10	4			
1945-01-02	1	48.7	-146.22	220		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	0100: cc 260 T 260 pgc			48.704	-146.221	220	124	147	37	29.60	45	43	44	O	SCST	123.75	10	4			
1945-01-02	2	48.69	-146.35	260		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.69	-146.354	260	124	147	37	29.58	44	42	44	OR	NS	123.75	10	2			
1945-01-02	3	48.68	-146.48	260		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.676	-146.484	260	101	124	37	29.50	48	46	44	OR	NS	101.25	10	1			
1945-01-02	4	48.66	-146.6	260		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	0430: cc 265 pgc and T			48.664	-146.599	260	112	136	51	29.40	48	46	44	OR	NS	112.5	10	1			0420: Secured sonar equipment due to inclement weather
1945-01-02	5	48.66	-146.72	263		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.655	-146.723	263	112	136	44	29.39	48	46	44	OR	NS	112.5	10	1			
1945-01-02	6	48.65	-146.85	265		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.648	-146.849	265	112	136	37	29.40	48	46	44	OR	NS	112.5	10	1			
1945-01-02	7	48.64	-146.99	265		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.641	-146.985	265	112	136	30	29.30	48	46	44	OR	NS	112.5	10	1			
1945-01-02	8	48.63	-147.12	265		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	0800: cc 285 pgc and T			48 38N	 147 7W	265	158	180	24	29.34	48	46	44	OR	NS	157.5	10	1			
1945-01-02	9	48.67	-147.25	285		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.67	-147.251	285	158	180	19	29.38	49	48	44	CP	NSSC	157.5	8	7			
1945-01-02	10	48.7	-147.38	285		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.704	-147.376	285	158	180	19	29.40	49	47	44	BC	ACAS	157.5	5	7			
1945-01-02	11	48.74	-147.5	285		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	1143: cc 160 pgc and T			48.739	-147.501	285	146	169	19	29.38	50	48	44	BC	AS	168.75	2	7			
1945-01-02	12	48.75	-147.58	262		2.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48 45N	147 35W	262	124	147	24	29.36	51	49	44	BC	AS	123.75	1	7			
1945-01-02	13	48.72	-147.56	160		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.72	-147.557	160	158	180	37	29.44	52	50	44	BC	AS	157.5	3	7			
1945-01-02	14	48.68	-147.53	160		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.683	-147.527	160	158	180	30	29.38	53	51	44	O	AC	157.5	10	7			
1945-01-02	15	48.65	-147.5	160		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.651	-147.499	160	158	180	30	29.32	50	48	44	O	AC	157.5	10	7			
1945-01-02	16	48.62	-147.47	160		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.62	-147.472	160	135	158	19	29.30	50	48	44	O	SCST	135	10	7			
1945-01-02	17	48.59	-147.45	160		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.592	-147.447	160	112	136	19	29.26	46	45	44	OR	NS	112.5	10	7			
1945-01-02	18	48.56	-147.42	160		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.562	-147.42	160	112	136	19	29.21	46	45	44	OR	NS	112.5	10	2			
1945-01-02	19	48.53	-147.39	160		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.527	-147.391	160	112	136	19	29.17	49	48	44	OR	NS	112.5	10	2			
1945-01-02	20	48.5	-147.37	160		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48 30N	147 22W	160	169	192	24	29.18	45	43	44	OR	NS	168.75	10	2			
1945-01-02	21	48.47	-147.32	160		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	2150: cc 200 pgc and T 			48.468	-147.316	160	169	192	30	29.17	49	47	44	BC	NS	168.75	5	7			
1945-01-02	22	48.44	-147.28	166		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.435	-147.276	166	169	192	30	29.16	50	48	44	BC	SC	168.75	5	7			
1945-01-02	23	48.4	-147.3	200		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	2315: cc 215 pgc and T			48.402	-147.297	200	158	180	30	29.15	50	48	44	C	SC	157.5	8	7			2315: Secured Sonar equipment due to inclement weather
1945-01-02	24	48.38	-147.33	211		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0006.JPG	 			48.38	-147.333	211	158	180	30	29.13	49	47	44	O	SC	157.5	10	7			
1945-01-03	1	48.36	-147.38	215		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.356	-147.378	215	169	192	30	29.12	47	45	44	O	SC	168.75	10	4			
1945-01-03	2	48.33	-147.43	215		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.33	-147.425	215	169	192	30	29.12	49	46	44	O	SC	168.75	10	4			
1945-01-03	3	48.31	-147.47	215		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.305	-147.472	215	169	192	30	29.12	48	46	44	O	SC	168.75	10	4			
1945-01-03	4	48.27	-147.53	215		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.268	-147.53	215	169	192	30	29.14	48	46	44	OR	NS	168.75	10	4			
1945-01-03	5	48.24	-147.58	215		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	0530: cc 200 pgc and T			48.238	-147.583	215	169	192	30	29.12	48	46	44	C	CU	168.75	7	4			
1945-01-03	6	48.21	-147.62	208		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.205	-147.621	208	169	192	30	29.14	49	46	44	O	STSC	168.75	10	4			
1945-01-03	7	48.17	-147.65	200		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.167	-147.645	200	169	192	30	29.16	49	46	44	O	STSC	168.75	10	4			
1945-01-03	8	48.13	-147.67	200		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	0800: cc 250 T 250 pgc			 48 8N	147 40W	200	169	192	30	29.18	50	48	44	O	STSC	168.75	10	4			
1945-01-03	9	48.12	-147.73	250		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.117	-147.729	250	180	203	24	29.20	49	47	44	O	ST	180	10	4			
1945-01-03	10	48.1	-147.8	250		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	 			48.099	-147.799	250	180	203	24	29.21	50	48	44	C	STSC	180	8	7			
1945-01-03	11	48.08	-147.86	250		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7183/23718390/content/dc-metro/rg-026/587169/0002/Haida-1945-01/Haida-1945-01-0007.JPG	1135: cc 215 T 215 pgc			48.082	-147.864	250	180	203	24	29.22	50	47	44	C	CUSC	180	8	7			
