YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships	Other
1939-01-01	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	Noon: Juneau			58.29	-134.4		135	166	8	29.10	36	32		o	ACU		10	20				
1939-01-01	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	14	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	15	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	16	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4		135	166	19	29.04	36	31		o	ACU		10	20				
1939-01-01	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4		135	166	22	29.01	32	30		c	AS		6	20				
1939-01-01	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4																	
1939-01-01	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0005.JPG	 			58.29	-134.4		135	166	8	28.95	32	30		c	ACU		8	20				
1939-01-02	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0007.JPG	 			58.29	-134.4																	
1939-01-02	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	"0225: Got Underway 0225: Unmoored, cc var. standing into Gastineau Channel"			58.29	-134.4		135	166	30	28.96	34	32		os	N		10	20				
1939-01-02	3	58.29	-134.4	140		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	0311: Marmion Is. Lt. ats. dist. 0.7 mi. cc var. around point 0330 cc 283 g 			58.29	-134.4	140	45	76	19	28.95	34	32	36	o	SCU		10	20				
1939-01-02	4	58.22	-134.61	254		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	0400-0800: Underway as before on various mid-channel courses northward through Stephens Passage 0446: Portland Id. ats. dist. 0.8 mi. cc 311 g 0451 coming to anchor off Shelter Id.  Favorite Reef brg. 339 T 			58.221	-134.61	254	45	76	19	28.97	34	32	38	o	SCU		10	20				
1939-01-02	5	58.37	-134.85	v		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	0511: Anchored 0511: Anchored 			58 22N	134 51W	v	45	76	13	28.98	34	32	38	os	SCU		10	1				"0511: Anchored to 105 fathoms chain port anchor in 35 fathoms water, due to snow storm"
1939-01-02	6	58.37	-134.85			0.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58 22N	134 51W		338	8	19	28.98	34	32		os	SCU		10	0.5				
1939-01-02	7	58.37	-134.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58 22N	134 51W		338	8	19	29.00	32	30		os	SCU		10	1				
1939-01-02	8	58.37	-134.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	0820: Hoisted anchor 0830 Underway on pilot courses in Saginaw Channel toward Cape Spencer			58 22N	134 51W		338	8	19	29.00	32	30		os	SCU		10	1				
1939-01-02	9	58.43	-134.97	332		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	0900: Entered Lynn Canal			58.43	-134.965	332	22	54	19	29.00	32	30	38	os	N		10	7				
1939-01-02	10	58.23	-135	180		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	"1017: Entered Icy Strait and so to end;  cc 289 pgc and T, off Point Adolphus"			58.225	-134.999	180	22	54	19	29.00	32	30	40	c	CUN		8	7				
1939-01-02	11	58.22	-135.33	266		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.219	-135.332	266	360	31	8	28.98	35	32	40	bc	ACU		5	20				
1939-01-02	12	58.3	-135.78	289		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	1202: cc 283 g 1235 Lemesurier Is. Lt. atp. dist. 0.8 mi. cc 256 g  entering North Passage			58 18N	135 47W	289	360	31	5	28.96	36	34	40	c	AS		8	20				
1939-01-02	13	58.31	-136.26	272		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	1300: Stopped 1304: Point Dundas ats. dist. 0.8 mi.  entering North Inian Passage 1319 cc 226 g 1325 Entering Cross Sound 1353 Stopped.			58.31	-136.26	272	338	8	5	28.98	33	31	40	o	CUN		10	20				
1939-01-02	14	58.19	-136.64	235		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	1440: Got Underway 1440: Ahead cc 60 g			58.193	-136.642	235	90	121	24	28.85	33	31	42	o	CUN		10	20				
1939-01-02	15	58.22	-136.57	60		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	1502: cc 47 g 1525 Entering North Inian Pass 1538 cc 76 g 1541 cc var. towards anchorage in Dundas Channel			58.22	-136.57	60	68	98	24	28.83	35	32	42	o	CUN		10	20				
1939-01-02	16	58.33	-136.34	58		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	"1612: Stopped 1612: Anchored in Dundas Bay brgs: Pt. Dundas 131 g, R tan small Is. 305 g, Pt. Wimbledon 193 g"			58.33	-136.34	58	22	54	13	28.82	35	32		o	CUN		10	20				
1939-01-02	17	58.34	-136.35	v		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35	v	360	31	5	28.81	39	37		o	SCU		10	20				
1939-01-02	18	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35																	
1939-01-02	19	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35																	
1939-01-02	20	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	8PM: Dundas Bay			58.34	-136.35		360	31	5	28.78	40	37		o	SCU		10	20				
1939-01-02	21	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35																	
1939-01-02	22	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35																	
1939-01-02	23	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35																	
1939-01-02	24	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0006.JPG	 			58.34	-136.35		360	31	2	28.74	41	39		or	N		10	20				
1939-01-03	1	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.34	-136.35																	
1939-01-03	2	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.34	-136.35																	
1939-01-03	3	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.34	-136.35																	
1939-01-03	4	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.34	-136.35		349	20	2	28.78	33	32		osz	N		10	2				
1939-01-03	5	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.34	-136.35																	
1939-01-03	6	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.34	-136.35																	
1939-01-03	7	58.34	-136.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	"0752: Got Underway 0752: Underway, cc var. standing out of Dundas Bay"			58.34	-136.35		0	0	0	28.82	39	37		od	N		10	20				
1939-01-03	8	58.31	-136.33	v		1.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	0811: Commenced steering pilot courses 0845 Stood along north shore of Chicagof Island 8AM: Dundas Bay			58.3107	-136.327	v	22	54	2	28.84	38	34		od	N		10	7				0845: Encountered snow squalls
1939-01-03	9	58.33	-136.01	102		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.33	-136.01	102	22	54	2	28.87	38	36	40	or	N		10	7				
1939-01-03	10	58.26	-135.62	122		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	 			58.26	-135.62	122	22	54	2	28.88	37	35	40	os	N		10	4				
1939-01-03	11	58.18	-135.23	100		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	1125: Rounded Rocky I. 1/2 mi. to port entering Lynn Canal Watch ends on course 360 pgc and T off Naked I.			58.1806	-135.233	100	22	54	13	28.90	36	34	40	os	N		10	4				
1939-01-03	12	58.25	-134.98	0		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6911/23691136/content/dc-metro/rg-026/585454/0002/Haida-1939-01/Haida-1939-01-0008.JPG	1200-1600: Underway on course 0 gyro standing up Lynn Canal 1235: Pt. Retreat Lt. ats. dist. 1.5 mi. cc var. around Pt. Retreat entering Saginaw Channel			58 15N	134 59W	0	360	31	13	28.92	36	35	40	od	N		10	4				
