YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1925-05-16	4	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	5	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99		101	118	37	29.55	35		sg	n		10			
1925-05-16	6	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	7	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	8	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99		90	107	37	29.45	35		sq	n		10			
1925-05-16	9	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	10	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	11	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	12	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	Noon: Tigalda Bay			54.12	-164.99		22	40	19	29.48	39		o	n		10			
1925-05-16	13	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	14	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	15	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99														
1925-05-16	16	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.12	-164.99		259	276	5	29.51	42		o	cu n	315	10	7		
1925-05-16	17	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	1740: Got Underway 1740: 1750 set course 0T  (340 psc)			54.12	-164.99		281	298	8	29.58	39		oq	n	315	10	7		
1925-05-16	18	54.15	-165.04	305		2.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	1835: LTan Ugamal abm cc 46T (28 psc)			54.151	-165.035	305	292	310	13	29.58	38		oq	n	315	10	7		
1925-05-16	19	54.29	-164.95	360		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	1950: 81T (65 psc)			54.289	-164.953	360	292	310	19	29.59	35		oq	n	315	10	4		
1925-05-16	20	54.36	-164.7	34		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	2020: 86T 2047 Arch Pt abm 2mi (70 psc)			54.36	-164.7	34	304	321	19	29.59	35		o	n	315	10	7		
1925-05-16	21	54.4	-164.41	68		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	2135: 28T (8 S)			54.396	-164.407	68	304	321	19	29.59	38		o	n	315	10	7		
1925-05-16	22	54.46	-164.18	45		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	2215: Cape Lutke abm cc 17T 1043 various			54.459	-164.176	45	360	17	19	29.60	38		oq	n	315	10	7		
1925-05-16	23	54.56	-164.26	888		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	2300: Anchored 2300: Unimak Bay			54.56	-164.26	v	315	332	19	29.61	38		osq	n	315	10	7		
1925-05-16	24	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0020.JPG	 			54.56	-164.26		315	332	19	29.63	37		osq	n		10	4		
1925-05-17	1	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		281	298	13	29.67	38		cpqs	cu	270	7	20		
1925-05-17	2	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		281	298	13	29.70	38		c	cu	270	7	20		
1925-05-17	3	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		281	298	13	29.71	37		om	cu	270	10	20		
1925-05-17	4	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		281	298	13	29.70	37		om	cu	270	10	20		
1925-05-17	5	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		292	310	8	29.73	37		c	cu	270	8	20		
1925-05-17	6	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		270	287	8	29.71	38		c	cu	270	6	20		
1925-05-17	7	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		270	287	8	29.72	38		cz	cu	270	8	20		
1925-05-17	8	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.56	-164.26		270	287	5	29.73	39		cz	cu	270	8	20		
1925-05-17	9	54.56	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	0925: Got Underway 0925: Various courses to intercept vessel.			54.56	-164.26		270	287	5	29.74	40		c	cu n	270	9	20		
1925-05-17	10	54.47	-164.27	888		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	1010: Stopped 1010: 1025 got underway.			54.466	-164.265	v	248	264	13	29.74	41		bc	cu	270	6	20		
1925-05-17	11	54.45	-164.27	888		0.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	1110: 243T (227psc)			54.449	-164.266	v	225	242	19	29.73	41		c	cu n	270	9	20		
1925-05-17	12	54.38	-164.47	227		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	Noon: Unimak Pass			54.379	-164.473	227	225	242	19	29.73	42		q	cu n	270	9	7		
1925-05-17	13	54.3	-164.72	227		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	1345: Stood for Tigalda Bay			54.298	-164.72	227	248	264	19	29.75	39		of	cu n		10	4		
1925-05-17	14	54.21	-164.99	227		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	1440: Anchored 1440: Tigalda Bay			54.212	-164.985	227	236	253	13	29.75	33		of	cu n		10	2		
1925-05-17	15	54.12	-164.99	165		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	165	281	298	13	29.76	33		o	cu n		10	2		
1925-05-17	16	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v	270	287	13	29.80	33		o	cu n		10	2		
1925-05-17	17	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v													
1925-05-17	18	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v													
1925-05-17	19	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v													
1925-05-17	20	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v			8	29.82	38		o	cu n		10			
1925-05-17	21	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v													
1925-05-17	22	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v													
1925-05-17	23	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v													
1925-05-17	24	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0021.JPG	 			54.12	-164.99	v			5	29.80	36		o	cu n		10			
1925-05-18	1	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.12	-164.99	v													
1925-05-18	2	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.12	-164.99	v													
1925-05-18	3	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.12	-164.99	v													
1925-05-18	4	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.12	-164.99	v													
1925-05-18	5	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.12	-164.99	v													
1925-05-18	6	54.12	-164.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	0640: Got Underway 0640: 284T  (270 S)			54.12	-164.99	v													
1925-05-18	7	54.13	-165.04	270		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	0700: 0T (340 S)			54.128	-165.039	270													
1925-05-18	8	54.22	-165.05	340		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	0820: 45T (28psc)			54.215	-165.047	340													
1925-05-18	9	54.29	-164.98	12		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	0925: Sighted USBF !Eden! 0940 stopped			54.287	-164.978	12	326	343	13	29.80	43		c	cu	315	9	20		
1925-05-18	10	54.39	-164.83	888		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	1025: Got Underway 1025: 252T 1050 cc 243T (228psc)			54.387	-164.833	v	326	343	13	29.82	43		c	cu	315	8	20		
1925-05-18	11	54.34	-165	228		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	1150: 224T (210 S)			54.342	-164.999	228	326	343	13	29.82	41		c	cu	315	8	50		
1925-05-18	12	54.26	-165.27	225		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	1207: 218T (204 S) 1210 cc 231T (216 S)  Noon: Off Tanginak Is			54.259	-165.267	225	326	343	13	29.82	41		c	cu	315	9	20		
1925-05-18	13	54.17	-165.46	215		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	1300: Anchored 1300: Seredka Bay.			54.17	-165.46	215	315	332	2	29.81	40		o	cu n	315	10	7		
1925-05-18	14	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.17	-165.46														
1925-05-18	15	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.17	-165.46														
1925-05-18	16	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.17	-165.46		304	321	8	29.78	39		of	cu n		9			
1925-05-18	17	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.17	-165.46														
1925-05-18	18	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6834/23683466/content/dc-metro/rg-026/585454/0002/Haida-1925-05/Haida-1925-05-0022.JPG	 			54.17	-165.46														
