YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1868-01-01	1	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	13	30.32	78	47	46	42	bc	nim cu					
1868-01-01	2	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	13	30.34	78	46	46	42	bc	nim cu	3				
1868-01-01	3	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	13	30.35	47	45	46	42	o	n	0				
1868-01-01	4	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	13	30.36	47	45	46	42	o	n	0				
1868-01-01	5	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	8	30.38	45	44	42	43	c	cu-st	0				
1868-01-01	6	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	8	30.38	45	43	43	43	c	cu-st	0				
1868-01-01	7	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	8	30.39	46	43	43	43	c	cu-st	0				
1868-01-01	8	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	8	30.41	46	45	41	43	c	cu-st	0				
1868-01-01	9	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	5	30.41	45	46	42	44	o	cu-st	0				
1868-01-01	10	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol07of46/ashuelot-vol07of46_0102.JPG	 						315	313	5	30.41	45	46	42	44	o	cu-st	0				
