YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships	Other
1930-09-01	11	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.76	87	83		bc	acu	180	7	30		
1930-09-01	12	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.75	87	83		bc	acu	180	7	30		
1930-09-01	13	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.75	90	85		bc	acu	180	7	30		
1930-09-01	14	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.75	90	85		bc	acu	180	7	30		
1930-09-01	15	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.75	90	85		bc	acu	180	7	30		
1930-09-01	16	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.75	90	86		bc	acu	180	7	30		
1930-09-01	17	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.69	90	87		bc	acu	180	8	30		
1930-09-01	18	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.67	90	87		bc	acu	180	8	30		
1930-09-01	19	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	135	134	2	29.66	90	87		bc	acu	180	8	30		
1930-09-01	20	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	135	134	2	29.66	90	86		bc	acu	180	7	30		
1930-09-01	21	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	135	134	2	29.69	89	87		bc	acu	180	6	30		
1930-09-01	22	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	135	134	2	29.69	86	87		bc	acu	180	6	30		
1930-09-01	23	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 				23.1	113.24	130	180	179	2	29.69	86	87		bc	acu	180	6	30		
1930-09-01	24	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0349.JPG	 	": Canton, China"			23.1	113.24	130	180	179	2	29.70	86	86		bc	st cu	180	6	30		
1930-09-02	1	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	180	179	2	29.70	86	85		bc	st cu	180	6	20	USS Mindanao	
1930-09-02	2	23.1	113.24	129		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	129	180	179	2	29.70	86	85		bc	st cu	180	6	20	HMS Moorhen	
1930-09-02	3	23.1	113.24	129		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	129	180	179	2	29.70	85	84		bc	st cu	180	6	20		
1930-09-02	4	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	180	179	2	29.70	85	84		bc	st cu	180	6	20		
1930-09-02	5	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	180	179	1	29.70	83	81		bc	cicu	180	4	20		
1930-09-02	6	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	180	179	1	29.72	82	80		bc	cicu	180	4	20		
1930-09-02	7	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	180	179	1	29.72	82	80		bc	cicu	180	3	20		
1930-09-02	8	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	158	156	2	29.74	84	82		bc	cicu	180	5	20		
1930-09-02	9	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	131	135	134	2	29.74	85	83		bc	cicu	180	4	20		
1930-09-02	10	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	135	134	2	29.74	86	84		bc	cicu	180	4	20		
1930-09-02	11	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	131	135	134	2	29.74	88	86		bc	cicu	180	4	20		
1930-09-02	12	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	131	180	179	2	29.73	89	87		bc	cicu	180	4	20		
1930-09-02	13	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	270	269	2	29.73	90	87		bc	acu	225	4	30		
1930-09-02	14	23.1	113.24	132		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	132	270	269	5	29.71	91	88		bc	acu	225	4	20		
1930-09-02	15	23.1	113.24	132		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	132	225	224	5	29.69	91	88		bc	acu	225	4	20		
1930-09-02	16	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	131	225	224	5	29.67	90	87		bc	acu	225	3	20		
1930-09-02	17	23.1	113.24	132		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	132	180	179	2	29.66	91	88		bc	acu	135	7	25		
1930-09-02	18	23.1	113.24	132		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	132	158	156	1	29.66	90	87		bc	cist	135	8	25		
1930-09-02	19	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	131	135	134	1	29.66	87	84		bc	cist	135	6	20		
1930-09-02	20	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	112	112	1	29.67	86	83		bc	cist	135	5	20		
1930-09-02	21	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	112	112	1	29.68	85	83		bc	cist	135	5	20		
1930-09-02	22	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	112	112	1	29.69	84	82		bc	cist	135	5	20		
1930-09-02	23	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	112	112	1	29.69	84	82		bc	cist	135	4	20		
1930-09-02	24	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0350.JPG	 				23.1	113.24	130	112	112	1	29.70				bc	cist	135	4	20		
1930-09-03	1	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 	": Canton, China."			23.1	113.24	130	135	134	2	29.71	84	80		bcl	stcu	90	7	20	HMS Moorhen	
1930-09-03	2	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	135	134	8	29.71	80	76		bcl	stcu	90	7	20		
1930-09-03	3	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	135	134	5	29.73	79	75		bcl	stcu	90	7	20		
1930-09-03	4	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	90	89	5	29.74	79	75		bcl	stcu	90	7	20		
1930-09-03	5	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	90	89	1	29.73	79	77		bcl	stcu	90	7	20		
1930-09-03	6	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	90	89	1	29.70	79	77		bc	stcu	90	8	20		
1930-09-03	7	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	90	89	1	29.70	79	77		bc	stcu	90	8	20		
1930-09-03	8	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	90	89	2	29.70	80	78		bc	stcu	90	9	20		
1930-09-03	9	23.1	113.24	129		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	129	135	134	1	29.73	83	80		bc	stcu	135	8	20		
1930-09-03	10	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	112	112	1	29.74	84	81		bc	stcu	135	8	20		
1930-09-03	11	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	135	134	1	29.74	85	82		bc	stcu	135	8	20		
1930-09-03	12	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	112	112	1	29.72	86	83		bc	stcu	135	9	20		
1930-09-03	13	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	292	292	2	29.70	84	81		bc	stcu	270	7	20		
1930-09-03	14	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	292	292	2	29.70	84	81		bc	stcu	270	7	20		
1930-09-03	15	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	292	292	2	29.68	84	82		bc	stcu	270	7	20		
1930-09-03	16	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	130	292	292	2	29.67	86	83		bc	stcu	270	7	20		
1930-09-03	17	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	2	29.67	86	83		bcz	stcu	225	8	20		
1930-09-03	18	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	2	29.66	86	83		bcz	stcu	225	8	20		
1930-09-03	19	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	1	29.66	86	83		bcz	stcu	225	8	20		
1930-09-03	20	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	2	29.66	86	84		ol	nbcu	225	10	20		
1930-09-03	21	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	2	29.66	86	83		ol	nbcu	225	10	20		
1930-09-03	22	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	1	29.68	84	83		ol	nbcu	225	10	20		
1930-09-03	23	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	2	29.68	84	83		ol	nbcu	225	10	20		
1930-09-03	24	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0351.JPG	 				23.1	113.24	131	180	179	2	29.69	84	82		ol	nbcu	225	10	20		
1930-09-04	1	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 	": Canton, China."			23.1	113.24	130	45	44	2	29.69	83	81		or	nb		10	20	HMS Moorhen	
1930-09-04	2	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	2	29.70	81	79		or	nb		10	20		
1930-09-04	3	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	3	29.70	78	78		or	nb		10	20		
1930-09-04	4	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	1	29.70	77	76		or	nb		10	20		
1930-09-04	5	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	1	29.70	77	76		or	nb		10	20		
1930-09-04	6	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	1	29.70	77	76		or	nb		10	20		
1930-09-04	7	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	1	29.70	77	76		oc	cunb		10	20		
1930-09-04	8	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	45	44	1	29.70	78	76		oc	cunb		10	20		
1930-09-04	9	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	45	44	1	29.72	84	82		oc	cunb		10	20		
1930-09-04	10	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	1	29.75	81	79		oc	cunb		10	20		
1930-09-04	11	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	45	44	1	29.75	82	80		oc	cunb		10	20		
1930-09-04	12	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	45	44	1	29.75	82	80		oc	cunb		10	20		
1930-09-04	13	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	202	202	1	29.72	84	81		oc	cunb	225	9	15		
1930-09-04	14	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	225	224	1	29.71	87	84		bc	acu	225	8	20		
1930-09-04	15	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	315	314	1	29.69	91	88		bc	acu	360	5	25		
1930-09-04	16	23.1	113.24	132		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	132	315	314	1	29.65	91	88		bc	acu	360	7	25		
1930-09-04	17	23.1	113.24	132		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	132	315	314	5	29.65	88	85		ct	stcu	360	9	20		
1930-09-04	18	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	315	314	5	29.66	85	82		ct	stcu	360	9	14		
1930-09-04	19	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	315	314	5	29.67	83	80		cltd	cunb	360	9	8		
1930-09-04	20	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	360	359	1	29.68	81	79		cltd	cunb	360	9	8		
1930-09-04	21	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	360	359	1	29.75	80	78		or	cunb	360	9	8		
1930-09-04	22	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	360	359	1	29.74	88	78		or	cunb	360	9	8		
1930-09-04	23	23.1	113.24	131		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	131	225	224	1	29.76	79	76		or	cunb	225	9	8		
1930-09-04	24	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0352.JPG	 				23.1	113.24	130	225	224	1	29.76	79	77		or	cunb	225	9	8		
1930-09-05	1	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 	": Canton, China."			23.1	113.24	130	270	269	2	29.72	78	76		oc	cunb	360	10	20	HMS Moorhen	
1930-09-05	2	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	1	29.72	78	76		oc	cunb	45	10	20		
1930-09-05	3	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	1	29.72	78	76		oc	cunb	45	10	20		
1930-09-05	4	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	1	29.72	78	76		oc	cunb	45	10	20		
1930-09-05	5	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	1	29.72	78	76		oc	cunb	45	10	20		
1930-09-05	6	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	1	29.72	78	76		oc	cunb	45	10	20		
1930-09-05	7	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	2	29.72	78	76		oc	stcu	270	10	20		
1930-09-05	8	23.1	113.24	130		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	130	270	269	2	29.75	78	76		bc	stcu	270	9	20		
1930-09-05	9	23.1	113.24	129		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	129	270	269	2	29.75	82	76		bc	acu	45	9	20		
1930-09-05	10	23.1	113.24	129		a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/helena-b11of14/helena-b11of14_0353.JPG	 				23.1	113.24	129	270	269	1	29.78	82	79		bc	stcu	360	9	20		
