YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Flora&Fauna	People	Other
1859-05-04	1	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	2	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	3	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	4	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	5	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	6	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	7	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	8	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	9	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	10	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	11	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	12	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	"Noon: Portsmouth Navy Yard, New Hampshire."															
1859-05-04	13	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	14	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	15	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	16	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	17	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	18	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	19	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	20	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						158	147	5				bc			
1859-05-04	21	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	22	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	23	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-04	24	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						888	888	5				b			
1859-05-05	1	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	2	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	3	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	4	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						225	214	5				bc			
1859-05-05	5	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	6	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	7	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	8	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						225	214	5				b			
1859-05-05	9	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	10	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	11	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	12	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	"Noon: Portsmouth Navy Yard, New Hampshire."						888	888					b			
1859-05-05	13	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	14	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	15	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	16	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						888	888					bc			
1859-05-05	17	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	18	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	19	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	20	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						888	888					b			
1859-05-05	21	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	22	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	23	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-05	24	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						225	214	13				bc			
1859-05-06	1	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	2	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	3	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	4	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						225	214	5				bc			
1859-05-06	5	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	6	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	7	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	8	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						225	214	5				b			
1859-05-06	9	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	10	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	11	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	12	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	"Noon: Portsmouth Navy Yard, New Hampshire."						248	237	13				o			
1859-05-06	13	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	14	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	15	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	16	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						270	259	13				m			
1859-05-06	17	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	18	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	19	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	20	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 												b			
1859-05-06	21	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	22	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	23	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-06	24	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						0	0	0				b			
1859-05-07	1	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-07	2	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-07	3	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-07	4	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						0	0	0				b			
1859-05-07	5	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-07	6	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-07	7	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
1859-05-07	8	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 						888	888	5							
1859-05-07	9	43.08	-70.74			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-portsmouth-014/581208-portsmouth-014-004.JPG	 															
