YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships
1871-03-12	19	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	 						225	206	5	29.99	60	57	57	47	b	none	10		
1871-03-12	20	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	 						225	206	8	30.02	60	57	57	47	b	none	10		
1871-03-12	21	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	 						225	206	8	30.02	58	57	56	47	b	none	10		
1871-03-12	22	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	 						225	206	13	30.00	58	56	56	47	b	none	10		
1871-03-12	23	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	 						225	206	8	30.00	57	56	55	47	b	none	10		
1871-03-12	24	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-022.JPG	 						225	206	8	29.98	56	56	55	47	b	none	10		
1871-03-13	1	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	8	29.96	56	54	52	48	oc	cum	0		
1871-03-13	2	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	13	29.96	56	54	52	48	ocq	cum	0		
1871-03-13	3	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	13	29.96	56	54	52	48	ocqp	nim	0		
1871-03-13	4	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	8	29.96	56	54	52	48	ocqp	nim	0		
1871-03-13	5	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	19	29.96	56	53	52	47	ocr	nim	0		
1871-03-13	6	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	13	29.97	56	53	51	47	oc	nim	0		
1871-03-13	7	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						225	206	13	29.91	56	53	52	47	bc	cum str	6		
1871-03-13	8	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						225	206	13	30.01	56	53	53	47	bc	cum str	6		
1871-03-13	9	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						225	206	13	30.03	54	52	51	47	bc	cum str	5		
1871-03-13	10	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						225	206	13	30.05	54	52	51	47	bc	cum str	6		
1871-03-13	11	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						225	206	13	30.07	54	52	51	47	bc	cum str	4		
1871-03-13	12	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	"Noon: Le Havre, France."						225	206	13	30.07	54	52	51	47	bc	cum str	7		
1871-03-13	13	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						203	184	13	30.07	54	52	51	47	bc	cum nimb	7		
1871-03-13	14	49.48	0.10			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	1430: Got Underway						203	184	16	30.06	54	50	51	47	bcr	cum nimb	4		
1871-03-13	15	49.44	0.05	888		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	1520: Cape Le Heve brg NE dist 3 mi. cc N1/2W.						203	184	8	30.05	54	50	51	47	bcr	cum nimb	5		
1871-03-13	16	49.54	-0.01	354.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 					n1/2w	259	240	8	30.05	54	50	51	47	bc	cum nimb	5		
1871-03-13	17	49.63	-0.06	354.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						259	240	8	30.05	52	48	47	47	bc	cir cum	6		
1871-03-13	18	49.74	-0.13	354.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						259	240	8	30.05	52	48	47	47	bc	cir cum	4		
1871-03-13	19	49.87	-0.21	354.38		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						270	251	13	30.03	51	47	46	45	bc	cir cum	2		
1871-03-13	20	50.00	-0.29	354.38		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 					n1/2w	270	251	13	30.07	52	48	47	45	bc	cir cum	7		
1871-03-13	21	50.13	-0.37	354.38		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						270	251	13	30.07	52	48	47	45	bc	cir cum	9		
1871-03-13	22	50.25	-0.45	354.38		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						270	251	13	30.05	51	47	46	45	bc	cir cum	7		
1871-03-13	23	50.33	-0.50	354.38		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 						270	251	13	30.05	51	47	46	45	bc	cum	4		
1871-03-13	24	50.41	-0.54	354.38		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-023.JPG	 					n1/2w	270	251	13	30.05	51	47	46	45	bc	cum nimb	2		
1871-03-14	1	50.50	-0.59	354.38		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	0100: Made Owers Light brg N1/2E.					n1/2w	259	240	8	30.03	46	46	45	45	bc	cum	7		
1871-03-14	2	50.56	-0.63	354.38		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	0200: St. Catherine's Lighthouse brg W.					n1/2w	259	240	8	30.03	46	46	45	45	bc	cum	6		
1871-03-14	3	50.58	-0.64	354.38		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	0300: Nab Light Vessel WNW.					n1/2w	259	240	8	29.95	46	46	45	45	bc	cum	5		
1871-03-14	4	50.61	-0.67	354.38		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	0400: Steaming up Spithead channel for Southhampton.					n1/2w	259	240	19	29.97	46	46	45	45	bc	cum	5		
1871-03-14	5	50.66	-0.82	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						259	240	13	29.98	46	46	45	45	bc	cum	7		
1871-03-14	6	50.71	-0.97	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						259	240	13	29.99	46	46	45	45	bc	cum	6		
1871-03-14	7	50.76	-1.12	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						259	240	13	30.03	46	46	45	44	bcp	cum	5		
1871-03-14	8	50.81	-1.27	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						259	240	13	30.05	45	45	44	44	bcp	cum nimb	3		
1871-03-14	9	50.88	-1.38	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	0938: Anchored. Southampton. Brgs: Castle Gates Tower E1/2N; Large cupola of Hospital SE1/2E.						270	251	8	30.07	45	45	44	44	bchr	cum nimb	2		
1871-03-14	10	50.90	-1.42	888		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	8	30.07	50	50	48	44	bcrc	cum nimb	2		
1871-03-14	11	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	8	30.06	53	52	52	44	bcrc	cum nimb	3		
1871-03-14	12	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	"Noon: Southampton, England."						270	251	8	30.05	57	53	53	44	bcrc	cum nimb	2		
1871-03-14	13	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	8	30.05	59	55	54	46	bcqr	cum nimb	2		
1871-03-14	14	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						315	296	8	30.05	59	54	54	46	bcqr	cum nimb	6		
1871-03-14	15	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						315	296	8	30.03	58	53	52	46	bcqr	cum nimb	3		
1871-03-14	16	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						315	296	8	30.02	57	51	50	46	bcqr	cum nimb	3		
1871-03-14	17	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	5	30.02	56	50	50	46	bc	cum nimb	4		
1871-03-14	18	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	5	30.02	56	50	50	46	bc	cum nimb	3		
1871-03-14	19	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	8	30.02	54	50	50	46	ocr	nimb	0		
1871-03-14	20	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	8	30.01	50	48	48	46	ocr	nimb	0		
1871-03-14	21	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						270	251	13	30.02	50	47	47	47	ocr	nimb	0		
1871-03-14	22	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						338	319	13	30.03	50	43	42	46	ocr	nimb	0		
1871-03-14	23	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						338	319	18	30.03	50	43	41	46	ocq	nimb	0		
1871-03-14	24	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-024.JPG	 						338	319	8	30.03	48	41	40	46	or	nimb	0		
1871-03-15	1	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						338	319	8	30.06	40	39	39	45	bc	cum str	6		
1871-03-15	2	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						338	319	8	30.06	40	38	38	45	bc	cum str	8		
1871-03-15	3	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						338	319	8	30.07	45	40	40	45	bc	cum str	8		
1871-03-15	4	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						338	319	8	30.07	46	41	41	45	bc	cum str	4		
1871-03-15	5	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						315	296	8	30.05	36	35	36	43	ochs	cum nimb	0		
1871-03-15	6	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						304	285	8	30.05	38	37	38	43	bch	cum nimb	3		
1871-03-15	7	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						304	285	8	30.07	36	36	37	42	bc	cum nimb	8		
1871-03-15	8	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						304	285	8	30.08	37	36	37	42	bc	cum nimb	8		
1871-03-15	9	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						304	285	13	30.08	39	36	37	42	bc	cum	7		
1871-03-15	10	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						304	285	13	30.09	45	37	36	42	bc	cum	7		
1871-03-15	11	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						304	285	8	30.10	45	39	37	42	bc	cum	6		
1871-03-15	12	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	"Noon: Southampton, England."						304	285	13	30.11	45	39	38	42	bc	cum	6		
1871-03-15	13	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						293	274	13	30.11	45	39	38	42	bc	cum	4		
1871-03-15	14	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						293	274	13	30.11	47	43	40	42	bc	cum	6		
1871-03-15	15	50.90	-1.42			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-025.JPG	 						293	274	13	30.10	49	47	42	42	bc	cum	4		
