YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Dir	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Ships	Other
1874-01-01	1	18.69	-39.49	287		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	45	19	29.85		75	73		bcl	cum nim	5		
1874-01-01	2	18.70	-39.61	287		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	45	19	29.84		75	73		bcp	cum nim	5		
1874-01-01	3	18.71	-39.73	287		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	45	19	29.83		75	73		bcp	cum nim	2		
1874-01-01	4	18.72	-39.83	287		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	45	19	29.82		75	73		bcp	cum nim	1		
1874-01-01	5	18.73	-39.94	287		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	45	13	29.80		75	73		bcp	cum nim	1		
1874-01-01	6	18.74	-40.02	287		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	68	13	29.80		74	73		bcp	cum nim	1		
1874-01-01	7	18.75	-40.13	287		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	68	13	29.80		74	73		bcp	cum nim	1		
1874-01-01	8	18.75	-40.23	287		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	68	13	29.82		74	73		bcp	cum nim	1		
1874-01-01	9	18.76	-40.30	287		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	68	13	29.86		75	74		bcp	cum nim	3		
1874-01-01	10	18.77	-40.39	287		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	68	13	29.85		75	76		bcp	cum nim	2		
1874-01-01	11	18.78	-40.48	287		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wnw1/2w	68	13	29.85		75	77		bcp	cum nim	2		
1874-01-01	12	18.79	-40.57	287		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 			18 47 13 N	40 34 12 W	wnw1/2w	68	13	29.83		75	77		bcp	cum nim	2		
1874-01-01	13	18.78	-40.68	284		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					"wnw1/2w,wxn"	68	13	29.80		78	77		bc	cum nim	4		
1874-01-01	14	18.77	-40.79	281		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	68	13	29.78		79	77		bc		4		
1874-01-01	15	18.76	-40.91	281		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.78		79	77		bc		4		
1874-01-01	16	18.75	-41.04	281		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.77		79	78		bc		4		
1874-01-01	17	18.73	-41.17	281		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.77		78	78		bc	cir cum	2		
1874-01-01	18	18.72	-41.29	281		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.80		78	78		bc	cir cum	2		
1874-01-01	19	18.71	-41.42	281		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.82		78	78		oqr	nim	0		
1874-01-01	20	18.70	-41.53	281		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.82		78	78		oqr	nim	0		
1874-01-01	21	18.69	-41.64	281		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.82		76	75		bc	cum nim	0		
1874-01-01	22	18.68	-41.76	281		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	19	29.82		76	75		bc	cum nim	4		
1874-01-01	23	18.66	-41.87	281		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	10	29.83		76	75		bc	cum nim	6		
1874-01-01	24	18.65	-41.95	281		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-051.JPG	 					wxn	79	13	29.82		76	75		bc	cum nim	7		
1874-01-02	1	18.64	-42.05	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.80		78	77		bc	cir cum	3		
1874-01-02	2	18.63	-42.14	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.79		78	77		bc	cir cum	4		
1874-01-02	3	18.62	-42.24	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.76		78	77		bc	cir cum	3		
1874-01-02	4	18.61	-42.33	281		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.75		78	77		bc	cir cum	4		
1874-01-02	5	18.60	-42.43	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.76		78	77		bc	cir cum	4		
1874-01-02	6	18.58	-42.53	281		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.76		77	76		bc	cir cum	1		
1874-01-02	7	18.57	-42.63	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.78		76	75		bc	cir cum	3		
1874-01-02	8	18.56	-42.72	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.78		76	75		bc	cir cum	2		
1874-01-02	9	18.55	-42.82	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.80		77	76		bcp	cum nim	5		
1874-01-02	10	18.54	-42.92	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.80		79	76		bcp	cum nim	5		
1874-01-02	11	18.53	-43.03	281		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.79		77	76		bcp	cum nim	5		
1874-01-02	12	18.51	-43.15	281		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 			18 30 53 N	43 9W	wxn	68	13	29.78		77	76		bcp	cum nim	2		
1874-01-02	13	18.52	-43.26	281		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	19	29.75		77	77		cq	cum nim	2		
1874-01-02	14	18.52	-43.38	281		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	19	29.75		77	77		cq	cum nim	2		
1874-01-02	15	18.52	-43.50	281		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	10	29.74		77	77		bc	cum str	2		
1874-01-02	16	18.52	-43.62	281		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	8	29.73		77	77		bc	cum str	2		
1874-01-02	17	18.52	-43.74	281		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	19	29.73		79	79		bc	cum str	3		
1874-01-02	18	18.52	-43.85	281		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	19	29.73		79	79		bc	cum str	4		
1874-01-02	19	18.52	-43.96	281		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	19	29.74		79	78		bc	cum str	3		
1874-01-02	20	18.52	-44.06	281		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	19	29.74		79	78		bc	cum str	5		
1874-01-02	21	18.52	-44.17	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.75		79	78		bc	cum nim	5		
1874-01-02	22	18.52	-44.26	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.76		78	77		bcq	cum nim	4		
1874-01-02	23	18.52	-44.35	281		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.75		77	76		bcq	cum nim	3		
1874-01-02	24	18.52	-44.44	281		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-052.JPG	 					wxn	68	13	29.75		77	76		bcq	cum nim	3		
1874-01-03	1	18.52	-44.53	281		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.70		79	78		bcp	cum nim	1		
1874-01-03	2	18.52	-44.63	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.68		79	78		bcp	cum nim	2		
1874-01-03	3	18.52	-44.73	281		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.68		79	78		bc	cir cum	4		
1874-01-03	4	18.52	-44.83	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.70		79	78		bc	cum nim	2		
1874-01-03	5	18.51	-44.90	281		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.71		78	77		bc	cum nim	5		
1874-01-03	6	18.51	-44.97	281		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.72		77	76		bc	cum nim	5		
1874-01-03	7	18.51	-45.05	281		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.73		77	76		bcp	cum nim	5		
1874-01-03	8	18.51	-45.13	281		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.73		77	76		bc	cum nim	5		
1874-01-03	9	18.51	-45.23	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.74		77	76		qv	cum nim	4		
1874-01-03	10	18.51	-45.33	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.76		77	76		qv	cum nim	3		
1874-01-03	11	18.51	-45.41	281		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.77		77	76		qv	cum nim	4		
1874-01-03	12	18.51	-45.51	281		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 			18 30 43 N	45 30 30 W	wxn	90	8	29.77		77	76		bc	cum nim	4		
1874-01-03	13	18.51	-45.59	281		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.72		78	77		bc	cum nim	4		
1874-01-03	14	18.51	-45.69	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.71		78	77		bc	cum nim	4		
1874-01-03	15	18.51	-45.78	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.70		79	77		bc	cum nim	4		
1874-01-03	16	18.51	-45.88	281		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	8	29.71		79	77		bc	cum nim	4		
1874-01-03	17	18.51	-45.97	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.72		79	77		bc	cum nim	7		
1874-01-03	18	18.51	-46.06	281		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.72		78	76		bc	cum nim	6		
1874-01-03	19	18.51	-46.15	281		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.74		78	76		bc	cir cum	5		
1874-01-03	20	18.51	-46.27	281		6.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	13	29.75		78	76		bc	cir cum	4		
1874-01-03	21	18.51	-46.39	281		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-028/581208-shenandoah-028-053.JPG	 					wxn	90	19	29.75		78	76		bc	cir cum	5		
