YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	Ships	Other
1886-03-18	16	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						360	5	2	29.97	81	80	77		bcp	cu nim	3			
1886-03-18	17	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	29.97	81	80	77		bc	nim cu str	3			
1886-03-18	18	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	29.98	80	80	76		bc	nim cu str	2			
1886-03-18	19	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	29.99	80	79	76		bc	nim cu str	2			
1886-03-18	20	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	29.99	80	79	75		bc	cum str	7			
1886-03-18	21	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	30.02	80	77	74		bc	strat	9			
1886-03-18	22	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	30.04	80	76	74		bc	cum	9			
1886-03-18	23	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	30.06	80	76	74		b	none	10			
1886-03-18	24	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-148.JPG	 						0	0	0	30.06	78	76	74		b	none	10			
1886-03-19	1	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.06	76	76	74		b	none	10			
1886-03-19	2	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.06	76	76	74		b	none	10			
1886-03-19	3	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						360	5	2	30.06	76	76	74		b	none	10			
1886-03-19	4	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						360	5	2	30.06	76	76	74		b	none	10			
1886-03-19	5	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						360	5	2	30.05	76	76	74		bc	cir str	9			
1886-03-19	6	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						360	5	2	30.05	77	77	74		bc	cir str	9			
1886-03-19	7	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						360	5	2	30.04	78	77	74		bc	cir str	9			
1886-03-19	8	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.04	78	77	74		bc	cir str	9			
1886-03-19	9	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.04	78	76	74		bc	cir str	9			
1886-03-19	10	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.05	78	80	75		bc	cir str	8			
1886-03-19	11	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						180	185	1	30.05	79	82	76		bc	cir str	7			
1886-03-19	12	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	Noon: Panama.						158	163	3	30.05	80	84	77		bc	cum	7			
1886-03-19	13	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						135	140	5	30.03	81	83	78		bc	cum	5			
1886-03-19	14	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						135	140	2	30.00	81	82	78		bc	cum	4			
1886-03-19	15	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						135	140	1	29.98	81	82	78		bc	cum	6			
1886-03-19	16	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						315	320	8	29.97	82	83	76		bc	cum	8			
1886-03-19	17	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						326	331	5	29.97	84	84	75		bc	cir	8			
1886-03-19	18	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						326	331	5	29.97	84	84	75		bc	cir	9			
1886-03-19	19	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						349	354	5	29.97	83	83	74		bc	cir	9			
1886-03-19	20	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						349	354	5	29.97	83	78	74		bc	cir	9			
1886-03-19	21	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						349	354	2	29.99	82	77	74		b	none	10			
1886-03-19	22	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	29.99	82	77	74		b	none	10			
1886-03-19	23	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.00	82	77	74		b	none	10			
1886-03-19	24	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-149.JPG	 						0	0	0	30.02	80	75	72		b	none	10			
1886-03-20	1	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	5	30.05	78	73	71		bw	none	10			
1886-03-20	2	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.05	77	73	71		bw	none	10			
1886-03-20	3	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	5	30.04	76	73	71		bw	none	10			
1886-03-20	4	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						0	0	0	30.04	76	73	71		bw	none	10			
1886-03-20	5	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						0	0	0	30.00	75	73	70		bw	none	10			
1886-03-20	6	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						0	0	0	30.00	75	73	70		bw	none	10			
1886-03-20	7	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						349	354	1	30.00	75	73	70		bcm	cir str	9			
1886-03-20	8	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						349	354	2	30.00	74	74	72		bcm	cir str	9			
1886-03-20	9	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						45	50	2	30.00	75	79	75		bc	str	9			
1886-03-20	10	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						45	50	2	30.04	78	79	75		bc	str	9			
1886-03-20	11	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						146	151	2	30.06	78	80	76		bc	str	9			
1886-03-20	12	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	Noon: Panama.						146	151	2	30.08	80	82	78		bc	str	9			
1886-03-20	13	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						124	129	5	30.08	81	84	79		bc	cum str	9			
1886-03-20	14	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						124	129	5	30.07	81	83	78		bc	cum str	9			
1886-03-20	15	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						135	140	5	30.06	81	82	78		bc	cum str	9			
1886-03-20	16	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						135	140	5	30.05	81	82	78		bc	cum str	9			
1886-03-20	17	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.05	81	82	78		bc	cum str	9			
1886-03-20	18	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.03	82	82	78		bc	cum str	9			
1886-03-20	19	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.03	82	81	77		bc	cum str	9			
1886-03-20	20	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.03	82	80	76		bc	cum str	9			
1886-03-20	21	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.03	80	89	74		bc	cum str	9			
1886-03-20	22	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.03	80	89	74		b	none	10			
1886-03-20	23	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	8	30.03	79	88	74		b	none	10			
1886-03-20	24	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-150.JPG	 						315	320	13	30.03	79	88	74		b	none	10			
1886-03-21	1	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	8	30.03	79	76	74		b	none	10			
1886-03-21	2	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	8	30.03	79	76	74		b	none	10			
1886-03-21	3	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	8	30.02	77	76	73		b	none	10			
1886-03-21	4	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	8	30.02	76	75	73		b	none	10			
1886-03-21	5	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	5	30.03	76	75	73		b	none	10			
1886-03-21	6	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	5	30.04	76	75	73		b	none	10			
1886-03-21	7	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	5	30.05	76	75	73		b	none	10			
1886-03-21	8	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						315	320	5	30.06	77	75	73		b	none	10			
1886-03-21	9	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						0	0	0	30.08	80	79	76		bc	cum	9			
1886-03-21	10	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						0	0	0	30.08	80	82	77		bc	cum	9			
1886-03-21	11	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						135	140	5	30.08	81	82	77		bc	cum	8			
1886-03-21	12	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	Noon: Panama.						135	140	5	30.08	81	82	77		bc	cum	9			
1886-03-21	13	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						180	185	5	30.08	82	83	79		bc	cir cum	7			
1886-03-21	14	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						180	185	5	30.09	82	83	78		bc	cir cum	6			
1886-03-21	15	8.93	-79.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-038/581208-shenandoah-038-151.JPG	 						180	185	5	30.09	82	84	78		bc	cir cum	6			
