YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Other
1868-01-01	11	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	13						c	Cum.Strat.	0		
1868-01-01	12	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	13	29.87	62	52	50		c	Cis.Strat.	0		"Meridian to 4PM: 12:05  our salute was returned from the Fort; gun for gun; with the American Colors at the Flagstaff.  HBMS !Rattler! fired a salute of 21 guns with the Japanese Ensign at the main, and the English Ensign at the fore, mizzen and peak.  The salute was returned from the Fort with the English Ensign at the Flagstaff."
1868-01-01	13	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2						oc	Nimb.Strat.	0		
1868-01-01	14	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2	29.84	69	55	54		oc	Nimb.Strat.	0		
1868-01-01	15	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2						oc	Nimb.Strat.	0	"3:30PM: Lieut. A G Kellogg was detached from this ship and ordered to report to Lieut Commander Beardslee, for duty on board the !Aroostook!"	
1868-01-01	16	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2	29.84	69	55	54		oc	Nimb.Strat.	0		
1868-01-01	17	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2						oc	Nimb.Strat.	0		
1868-01-01	18	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2	29.87	62	55	53		oc	Nimb.Strat.	0		
1868-01-01	19	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						45	42	2						oc	Nimb.Strat.	0	7:00PM: Lieut. Wm S Daner reported on board for duty.  Lieut A G Kellogg left the ship to report on board the Aroostook.	
1868-01-01	20	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						180	177	2	29.89	59	56	55		oc	Nimb.Strat.	0		
1868-01-01	21	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						0	0	0						oc	Nim.Cum.	0		
1868-01-01	22	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						0	0	0	29.89	59	55	54		oc	Nim.Cum.	0		
1868-01-01	23	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	 						0	0	0						oc	Nim.Cum.	0		
1868-01-01	24	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-010.JPG	0000: Bearings Tower on Cove Pt. N76W Hioga Pt. S36W 0000: at anchor off Osaca Japan						0	0	0	29.85	59	55	54		oc	Nim.Cum.	0		
1868-01-02	1	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						0	0	0						oc	Nimb.	3		
1868-01-02	2	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						0	0	0	29.85	57	54	53		oc	Nimb.	3		
1868-01-02	3	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						0	0	0						bc	Nimb.	4		
1868-01-02	4	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						0	0	0	29.85	55	54	53		bc	Nimb.	4		
1868-01-02	5	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						270	267	2						bc	Cis.Strat.	4		
1868-01-02	6	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						337.5	334	2	29.85	62	53	52		bc	Cis.Strat.	4		
1868-01-02	7	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						0	0	0						bc	Cis.Strat.	5		
1868-01-02	8	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						0	0	0	29.86	68	53	52		bc	Cis.Strat.	5		
1868-01-02	9	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	9:00AM: 9:00  hove up starboard anchor; got underweigh and stood for Hioga.						315	312	2						bc	Strat.Cum.	6		
1868-01-02	10	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2	29.84	64	55	54		bc	Strat.Cum.	1		
1868-01-02	11	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	11:25: Came to in the harbor of Hioga						315	312	2						bc	Nim.Cum.	0	"11:25AM: Sent 2nd cutter ahead, in charge of Lieut. Commander Nichols to sound."	
1868-01-02	12	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2	29.82	64	55	55		bc	Nim.Cum.	0		
1868-01-02	13	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2						bc	Cum.Nim.	3		
1868-01-02	14	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2	29.81	60	56	55		bc	Cum.Nim.	3		
1868-01-02	15	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2						bc	Cum.Nim.	3		
1868-01-02	16	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2	29.80	60	56	55		bc	Cum.Nim.	3		
1868-01-02	17	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2						c	Nim.Cum.	1		
1868-01-02	18	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2	29.81	61	54	53		c	Nim.Cum.	1		
1868-01-02	19	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2						c	Nim.Cum.	1		
1868-01-02	20	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2	29.83	62	50	49		c	Nim.Cum.	1		
1868-01-02	21	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2						c	Nim.Cum.	1		
1868-01-02	22	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						360	357	2	29.83	62	49	46		c	Nim.Cum.	2		
1868-01-02	23	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	 						315	312	2						c	Nim.Cum.	3		
1868-01-02	24	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-011.JPG	0000: at anchor Hioga Japan 0000: Hioga appears to be an alternate spelling of Hyoga.  Current maps indicate that Hyoga is a section of Kobe.						315	312	8	29.83	60	48	47		c	Nim.Cum.	3		
1868-01-03	1	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						315	312	8						bcq	NimCum	5		
1868-01-03	2	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						315	312	8	29.85	50	47	43		bcq	NimCum	5		
1868-01-03	3	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						292.5	290	24						bcq	NimCum	6		
1868-01-03	4	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						270	267	13	29.85	50	44	43		bcq	NimCum	7		
1868-01-03	5	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						292.5	290	5						bc	Cum	3		
1868-01-03	6	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						292.5	290	5	29.81	50	40	38		bc	Cum	3		
1868-01-03	7	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						292.5	290	5						bc	Cum	3		
1868-01-03	8	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						292.5	290	2	29.81	51	41	39		bc	Cum	3	"8AM to Meridian: 10:00  General Court Martial composed of Commodore J R Goldsborough, Pres. Captain J. B. Creighton, Commander G. E. Belknap Lt. Commander C. Halfieter Higgunson and C S Cotton convened for the trial of such persons as may be legally brought before it. 10:00  Jules Poission & Ed.R Worral, prisoners for trial; came on board from the USS Iroquois. 10:30  John Dougherty, (Lds) reported his term of enlistment expired this day. 11:00 Wm Lane (Sea) and Chas Bennett (CHe) prisoners, came on board from the U.S.S. Iroquois for trial."	
1868-01-03	9	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						281.25	278	2						bc	Cum	5		
1868-01-03	10	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						281.25	278	2	29.85	65	40	38		bc	Cum	6		
1868-01-03	11	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						281.25	278	8						bc	Cum	6		
1868-01-03	12	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						281.25	278	8	29.85	65	41	39		bc	Cum	6		
1868-01-03	13	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						281.25	278	8						bcq	Cum	5		
1868-01-03	14	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						292.5	290	13	29.85	67	46	43		cs	Nim	0		
1868-01-03	15	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						337.5	334	2						cs	Nim	0		
1868-01-03	16	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						315	312	5	29.90	60	44	40		bc	Nim	1		
1868-01-03	17	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						348.75	346	8						bc	Nim	5		
1868-01-03	18	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						348.75	346	8	30.00	60	38	41		bc	Cir	3		
1868-01-03	19	34.67	135.20			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-012.JPG	 						315	312	2						bc	Cir	2		
