YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Ships	Other
1864-01-01	13	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		248	248	37		51		qbc		
1864-01-01	14	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		259	259	37		50		qbc		
1864-01-01	15	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	37				qbc		
1864-01-01	16	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	37	30.10	49		qbc		
1864-01-01	17	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		264	264	24				b		
1864-01-01	18	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	24		45		b		
1864-01-01	19	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	24				b		
1864-01-01	20	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	24	30.34	36		b		
1864-01-01	21	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	30				b		
1864-01-01	22	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	24		34		b		
1864-01-01	23	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	24		33		b		
1864-01-01	24	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-102.JPG	 			33.99	-77.8		270	270	24	30.34	31		b		
1864-01-02	1	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		281	281	24				b		
1864-01-02	2	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		293	293	13		30		b		
1864-01-02	3	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		293	293	8				b		
1864-01-02	4	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		338	338	8	30.42	29		b		
1864-01-02	5	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		349	349	13				b		
1864-01-02	6	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		349	349	13		27		b		
1864-01-02	7	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		349	349	13				b	0700: FLORIDA	
1864-01-02	8	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	8	30.50	25		b		
1864-01-02	9	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	8		26		bc		
1864-01-02	10	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	8		27		bc		
1864-01-02	11	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	8		28		bc		
1864-01-02	12	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	"Noon: Blockading off New Inlet, North Carolina."			33.99	-77.8		360	360	5	30.54	29		bc		
1864-01-02	13	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	5				bc		
1864-01-02	14	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	5		35		bc		
1864-01-02	15	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	5				bc	1500: MONTGOMERY	
1864-01-02	16	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		293	293	2	30.50	40		b		
1864-01-02	17	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		349	349	2				b		
1864-01-02	18	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		349	349	2		36		b		
1864-01-02	19	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	2				b		
1864-01-02	20	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		360	360	2	30.57	35		b		
1864-01-02	21	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		23	23	2				bc		
1864-01-02	22	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		45	45	1		36		bc		
1864-01-02	23	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		45	45	2				bc		
1864-01-02	24	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		45	45	2	30.60	36		bc		
1864-01-03	1	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	2				bc		
1864-01-03	2	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	2		38		bc		
1864-01-03	3	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	2				bc		
1864-01-03	4	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	2	30.54			bc		
1864-01-03	5	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	2				bc		
1864-01-03	6	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	5				bc		
1864-01-03	7	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	5		41		bc	0700: TUSCARORA       https://catalog.archives.gov/id/169800507	
1864-01-03	8	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		68	68	5	30.56	42		bc		
1864-01-03	9	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		45	45	5				b		
1864-01-03	10	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		45	45	2		45		b		
1864-01-03	11	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			33.99	-77.8		45	45	2				b		
1864-01-03	12	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	"Noon: Blockading off New Inlet, North Carolina."			33.99	-77.8		45	45	2	30.55	50		b		
1864-01-03	13	33.99	-77.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	1345: Got Underway			33.99	-77.8		45	45	5				bc		
1864-01-03	14	34.02	-77.77	56		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	1434: Mound Battery brg WxS1/2S dist 11 mi.			34.016	-77.773	nexe	45	45	5		47		bc		
1864-01-03	15	34.08	-77.68	56		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.077	-77.683	nexe	56	56	5				bc		
1864-01-03	16	34.14	-77.60	56		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.135	-77.597	nexe	56	56	5	30.52			bc		
1864-01-03	17	34.20	-77.50	56		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.197	-77.503	nexe	56	56	5		47		c		
1864-01-03	18	34.26	-77.40	56		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.263	-77.404	nexe	56	56	5		46		bc		
1864-01-03	19	34.33	-77.31	56		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.326	-77.31	nexe	45	45	5				bc		
1864-01-03	20	34.39	-77.22	56		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	2050: cc ENE			34.388	-77.216	nexe	45	45	5	30.44	48		bc		
1864-01-03	21	34.44	-77.11	65		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	2120: cc ExN1/2N			34.438	-77.113	nexe3/4e	56	56	5				bc		
1864-01-03	22	34.49	-77.02	65		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.485	-77.019	nexe3/4e	56	56	5		44		bc		
1864-01-03	23	34.52	-76.91	73		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-001/581208-shenandoah-001-103.JPG	 			34.521	-76.909	exn1/2n	68	68	5				bc		
