YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	VisM	People	Ships	Other
1939-01-01	1	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	2	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	3	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	4	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 						135	8	29.56	48		or	n	10	4			
1939-01-01	5	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	6	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	7	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	8	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 						135	13	29.60	51		or	n	10	4			
1939-01-01	9	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	10	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	11	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	12	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	"Noon: Charles Street Wharf, Seattle, Washington"						135	13	29.62	50		or	n	10	4			
1939-01-01	13	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	14	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	15	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	16	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 						135	8	29.60	50		or	n	10	4			
1939-01-01	17	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	18	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	19	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	20	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 						135	8	29.57	50		or	n	10	4			
1939-01-01	21	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	22	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	23	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 																	
1939-01-01	24	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0002.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0003.JPG	 						135	8	29.57	49		or	n	10	4			
1939-01-02	1	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	2	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	3	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	4	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 						135	8	29.62	48		or	n	10	4			
1939-01-02	5	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	6	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	7	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	8	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 						135	2	29.65	48		o	Cu-n	9	7			
1939-01-02	9	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	10	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	11	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	12	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	"Noon: Seattle, Washington"						135	2	29.57	52	49	cz	Cu-n	10	20			
1939-01-02	13	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	14	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	15	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	16	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 						180	5	29.45	48		or	n	10	7			
1939-01-02	17	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	18	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	19	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	20	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 						180	5	29.34	47		oe	n	10	7			
1939-01-02	21	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	22	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	23	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 																	
1939-01-02	24	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0004.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0005.JPG	 						180	5	29.37	46		oe	n	10	7			
1939-01-03	1	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	2	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	3	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	4	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 						180	8	29.42	46		or	n	10	4			
1939-01-03	5	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	6	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	7	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	8	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 						180	8	29.59	44		or	n	10	4			
1939-01-03	9	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	10	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	11	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	12	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	"Noon: Seattle, Washington"						135	24	29.66	46		c	S-cu	8	7			
1939-01-03	13	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	14	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	15	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	16	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 						225	24	29.82	48		bc	Ci-s	2	50			
1939-01-03	17	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	18	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	19	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 																	
1939-01-03	20	47.60	-122.34		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/48/6723/23672348/content/dc-metro/rg-026/585454/0002/Atalanta-1939-01/Atalanta-1939-01-0007.JPG	 						225	13	29.93	46		cz	A-cu	6	20			
