YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1945-01-01	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	8PM: CG Dock Ketchikan Alaska			55.333	-131.625															
1945-01-01	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		0	0	0	30.28	37	36	o	NS		10	7			
1945-01-01	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		0	0	0	30.30	37	36	o	NS		10	7			
1945-01-01	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		0	0	0	30.32	36	35	o	NS		10	7	"0600: The following men were assigned as messment for the month of January (Authority Art. 1881 Regulations) Campbell Arthur. C (560-711) S1/c(R) Dahle, Norman C. (7012-863) S2/c(R); Smith William R. (588-225) S2/c(R)."		
1945-01-01	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		0	0	0	30.33	36	35	of	NS		10	7			
1945-01-01	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		0	0	0	30.28	37	36	o	SC		10	20			
1945-01-01	11	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	12	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	Noon: CG Dock Ketchikan			55.333	-131.625		0	0	0	30.28	38	37	o	SC		10	20			
1945-01-01	13	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	14	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		202	232	2	30.24	41	40	o	SC		10	20			
1945-01-01	15	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	16	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	1600-2400: Making preparations to get underway shifting berth			55.333	-131.625		135	164	2	30.21	41	40	o	NS		10	20			
1945-01-01	17	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	18	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		135	164	2	30.20	46	45	c	SC		9	20			
1945-01-01	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	1910: Moored portside to CG Dock Ketchikan			55.333	-131.625															
1945-01-01	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		135	164	2	30.18	45	43	c	SC		9	20			
1945-01-01	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625		135	164	2	30.16	45	43	c	SC		8	20			
1945-01-01	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	 			55.333	-131.625															
1945-01-01	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0005.JPG	0000-0400: Moored Portside to USCG Base Dock Ketchikan Alaska			55.333	-131.625		135	164	2	30.12	44	42	c	SC		8	20			
1945-01-02	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625															
1945-01-02	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625		112	142	5	30.10	43	42	ORF	NS		10	7			
1945-01-02	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625															
1945-01-02	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625		112	142	5	30.10	44	43	O	NS		10	20			
1945-01-02	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625															
1945-01-02	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625		112	142	2	30.10	43	41	OR	NS		10	7			
1945-01-02	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625															
1945-01-02	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625		112	142	2	30.12	44	42	OR	NS		10	7			
1945-01-02	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.333	-131.625															
1945-01-02	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	1012: Underway on various courses and speeds standing down Tongass Narrows			55.33	-131.63		112	142	2	30.13	43	42	ORF	NS		10	0.5			
1945-01-02	11	55.42	-131.8	v		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	"1120: With Guard Island light abeam to port, dist. .5 mile took depature and set course at 300 T (302 pgc) and speed at 13.2 knots. Standing into Clarence Strait."			55.42	-131.8	v	90	119	5	30.13	45	44	ORF	NS		10	0.5			
1945-01-02	12	55.5	-132.01	300		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	1229: cc to 329 T (331 pgc) 1243 ship rock abeam to starboard distant 0.9 miles Noon: abeam ship rock Alaska			55 30N	132 0 30W	300	90	119	5	30.14	45	44	ORF	NS		10	0.5			
1945-01-02	13	55.64	-132.27	315		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.64	-132.27	315	112	142	5	30.14	45	44	OMF	NS		10	4			
1945-01-02	14	55.84	-132.48	329		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			55.8362	-132.479	329	112	142	8	30.15	43	42	ODF	NS		10	2			
1945-01-02	15	56.03	-132.69	329		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	"1500: with Lincoln Rock Light abeam to starboard, cc to 340 T (342 pgc) 1538 with Key Reef abeam to port  cc to 030 T + pgc"			56.0325	-132.689	329	101	130	5	30.14	45	44	ODF	NS		10	2			
1945-01-02	16	56.24	-132.71	358		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	1600: cc to 062 T 1611 with round point light abeam to port distant 0.9 miles  cc to 035 T 1635 cc to 073 T 1639 cc to 064 T 			56.24	-132.71	358	68	96	13	30.14	41	40	CQ	SC	90	8	7			
1945-01-02	17	56.37	-132.4	53		12.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	"1704: With East point bearing 285 T cc to 353 T 1725 Various courses and speeds entering Wrengel Harbor 1735 Moored Starboard side to Pier B, Wrangell Alaska"			56.37	-132.397	53	68	96	13	30.18	40	38	OF	NS		10	7			
1945-01-02	18	56.47	-132.39	360		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			56.47	-132.39	360	68	96	13	30.19	40	38	OF	NS		10	7			
1945-01-02	19	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			56.47	-132.39															
1945-01-02	20	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			56.47	-132.39		360	29	2	30.18	36	35	CF	NS		8	7			
1945-01-02	21	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			56.47	-132.39															
1945-01-02	22	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			56.47	-132.39		360	29	2	30.19	33	32	OD	NS		10	4			
1945-01-02	23	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	 			56.47	-132.39															
1945-01-02	24	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0006.JPG	"0000-0800: Moored starboard side to !B! pier Wrangell, Alaska"			56.47	-132.39		360	29	2	30.20	32	31	O	NS		10	4			
1945-01-03	1	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0008.JPG	 			56.47	-132.39															
1945-01-03	2	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	 			56.47	-132.39		0	0	0	30.14	36	36	O	NS		10	20			
1945-01-03	3	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	 			56.47	-132.39															
1945-01-03	4	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	 			56.47	-132.39		0	0	0	30.14	35	34	C	AS		9	20			
1945-01-03	5	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	 			56.47	-132.39															
1945-01-03	6	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	 			56.47	-132.39		360	29	2	30.10	37	35	C	SC		9	7			
1945-01-03	7	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	0705: Underway on various courses and speeds departing Wrangell Harbor. 0715 Set course at 255 T (257 pgc) and speed at 12.3 knots. 0745 With Neal Point abeam to starboard distant 1.5 miles  cc to 292 T (294 pgc) standing into Sumner Strait			56.47	-132.39															
1945-01-03	8	56.46	-132.67	265		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	"0810: With station Island light bearing 333 T dist. 1.5 miles, cc to 268 T (270 pgc)  0845 With Point Alexander light bearing 026 T dist. 2.8 miles, cc to 230 T (232 pgc)"			56 27 30 N	132 40 30 W	265	270	299	5	30.08	37	35	O	CB		10	20			
1945-01-03	9	56.44	-133.05	263		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	"0928: McArthur reef buoy bearing 000T dist. 1.5 miles, cc to 270 T (272 pgc) 0941 The Eye Opener Light abeam to starboard, dist. 1 mile"			56.4373	-133.053	263	270	299	5	30.03	39	37	C	SC	225	10	20			
1945-01-03	10	56.37	-133.39	251		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0007.JPG	"1041: With Point Baker light bearing 121 T dist 2.2 miles, cc to 197 T (199 pgc)"			56.3693	-133.393	251	45	74	13	30.00	43	41	O	NS	225	10	20			
