YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Other			
1865-02-13	21	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	 						45	24	8			bc				
1865-02-13	22	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	 						45	24	8			bc				
1865-02-13	23	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	 						45	24	8			bc				
1865-02-13	24	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-006.JPG	 						45	24	8	29.64	49	bc				
1865-02-14	1	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	5			bc				
1865-02-14	2	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	5			bc				
1865-02-14	3	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	5			bc				
1865-02-14	4	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	5	29.59	48	bc				
1865-02-14	5	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						45	24	3			bc				
1865-02-14	6	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						45	24	3			bc				
1865-02-14	7	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						45	24	3			bc				
1865-02-14	8	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						45	24	3	29.71	49	bc				
1865-02-14	9	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						45	24	3			bc				
1865-02-14	10	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	5			bc				
1865-02-14	11	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	5			bc				
1865-02-14	12	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	"Noon: Lisbon, Portugal."						68	47	5	29.71	58	bc				
1865-02-14	13	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	2			bc				
1865-02-14	14	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	2			bc				
1865-02-14	15	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	2			bc				
1865-02-14	16	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	2	29.69	58	bc				
1865-02-14	17	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						68	47	2			bc				
1865-02-14	18	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2			bc				
1865-02-14	19	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2			c				
1865-02-14	20	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2	29.76	56	c				
1865-02-14	21	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2			c				
1865-02-14	22	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2			c				
1865-02-14	23	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2			c				
1865-02-14	24	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2	29.75	54	c				
1865-02-15	1	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	5			o				
1865-02-15	2	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	5			o				
1865-02-15	3	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2			bc				
1865-02-15	4	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						90	69	2	29.77		bc				
1865-02-15	5	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						0	0	0			o				
1865-02-15	6	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						0	0	0			o				
1865-02-15	7	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						0	0	0			od				
1865-02-15	8	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						0	0	0	29.78	54	od				
1865-02-15	9	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						180	159	0			od				
1865-02-15	10	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						180	159	0			od				
1865-02-15	11	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						180	159	0			o				
1865-02-15	12	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	"Noon: Lisbon, Portugal."						180	159	5	29.78	56	o				
1865-02-15	13	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			or				
1865-02-15	14	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			or				
1865-02-15	15	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			or				
1865-02-15	16	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			or				
1865-02-15	17	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			o				
1865-02-15	18	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			o				
1865-02-15	19	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-007.JPG	 						158	137	2			bc				
