YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships	Other
1953-01-01	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	Noon: Seattle			47.629	-122.383		0	0	0	30.38	48	47		o	sccs		10	20		
1953-01-01	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383		0	0	0	30.30	45	44		o	sccu		10	4		
1953-01-01	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383		0	0	0	30.28	44	43		o	sc	225	10	20		
1953-01-01	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383															
1953-01-01	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0005.JPG	 			47.629	-122.383		0	0	0	30.28	45	47		or	nssc		10	20		
1953-01-02	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383		0	0	0	30.26	42	44		or	ns		10	20		
1953-01-02	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383		180	203	2	30.26	41	41		or	ns	225	10	7		
1953-01-02	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	Noon: Seattle			47.629	-122.383		202	226	5	30.28	45	44		r	ns	225	10	4		
1953-01-02	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383		225	248	5	30.22	44	43		r	ns	225	10	4		
1953-01-02	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383		180	203	5	30.24	51	51		or	ns	225	8	4		
