YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM
1955-01-01	1	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	2	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	3	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	4	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713		180	201	5	29.88	46	46		c	sc		7	7
1955-01-01	5	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	6	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	7	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	8	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713		225	246	5	29.88	44	42		c	sc ac		7	7
1955-01-01	9	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	10	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	11	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	12	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	Noon: Albina Engine and Machine Works, Swan Island, Portland			45.561	-122.713		0	0	0	29.78	46	46		c	sc		8	7
1955-01-01	13	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	14	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	15	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	16	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713		0	0	0	29.79	44	44		c	sc ns		8	7
1955-01-01	17	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	18	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	19	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	20	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713		0	0	0	29.88	40	40		c	as		8	20
1955-01-01	21	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	22	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	23	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713													
1955-01-01	24	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0113.JPG	 			45.561	-122.713		0	0	0	29.89	48	48		c	as		9	7
1955-01-02	1	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	2	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	3	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	4	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713		0	0	0	29.91	40	40		o	ns		10	4
1955-01-02	5	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	6	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	7	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	8	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713		0	0	0	29.99	39	39		bc	ac		7	20
1955-01-02	9	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	10	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	11	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	12	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	Noon: Albina Engine and Machine Works, Swan Island, Portland			45.561	-122.713		0	0	0	30.03	44	43		bc	ac		5	7
1955-01-02	13	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	14	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	15	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	16	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713		0	0	0	30.06	43	42		bc	ac		4	7
1955-01-02	17	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	18	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	19	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	20	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713		0	0	0	30.1	39	38		bc	as		2	20
1955-01-02	21	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	22	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	23	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713													
1955-01-02	24	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0114.JPG	 			45.561	-122.713		0	0	0	30.1	38	37		bc	as		3	20
1955-01-03	1	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	2	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	3	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	4	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713		0	0	0	30.1	39	38		bc	as		3	20
1955-01-03	5	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	6	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	7	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	8	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713		0	0	0	30.1	34	33		bc	as		2	20
1955-01-03	9	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	10	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	11	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	12	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	Noon: Albina Engine and Machine Works, Swan Island, Portland			45.561	-122.713		0	0	0	30.12	33	33		bc	as		1	20
1955-01-03	13	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
1955-01-03	14	45.56	-122.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/60/6552/23655260/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b741/Northwind-WAG-282-b741_0115.JPG	 			45.561	-122.713													
