YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather		
1864-02-06	22	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-06	23	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-06	24	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 									29.86	63				
1864-02-07	1	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 						270	270	5				o		
1864-02-07	2	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	3	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	4	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 									29.88	62				
1864-02-07	5	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 						293	293	24				cm		
1864-02-07	6	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	7	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	8	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	0820: Anchored near buoy									29.98	56				
1864-02-07	9	33.95	-77.82	360		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 						225	225	5				b		
1864-02-07	10	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	11	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	12	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 									30.07	46				
1864-02-07	13	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 						315	315	19						
1864-02-07	14	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	15	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	16	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 									29.92	56				
1864-02-07	17	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	1700: Got Underway. 1740 Put light on buoy.						270	270	5				b		
1864-02-07	18	33.95	-77.82			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	"1805: Took our night station, cruising and drifting."									29.98	60				
1864-02-07	19	33.93	-77.82	180		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 						270	270	24				b		
1864-02-07	20	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 									30.05	61				
1864-02-07	21	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 						270	270	13						
1864-02-07	22	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	23	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 														
1864-02-07	24	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-129.JPG	 									30.04	53				
1864-02-08	1	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						270	270	19						
1864-02-08	2	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	3	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	4	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.02	61				
1864-02-08	5	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						248	248	19				b		
1864-02-08	6	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	7	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	8	33.95	-77.82	360		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	8AM: Anchored. Near the buoy.									30.04	51				
1864-02-08	9	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	10	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	11	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	12	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.00	58				
1864-02-08	13	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						203	203	19				b		
1864-02-08	14	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1400: Got Underway. SexE to chase vessel.														
1864-02-08	15	33.91	-77.75	123.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1500: cc NWxW to buoy.														
1864-02-08	16	33.95	-77.82	303.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									29.98	55				
1864-02-08	17	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1700: Got Underway. No time given. Cruisng on station.						225	225	13						
1864-02-08	18	33.93	-77.82	180		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.00	56				
1864-02-08	19	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						225	225	19				bc		
1864-02-08	20	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.06	62				
1864-02-08	21	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						315	315	24				bm		
1864-02-08	22	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	23	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-08	24	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	0000: Cruising and drifting on night station.									30.06	62				
1864-02-09	1	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						225	225	13				bm		
1864-02-09	2	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-09	3	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-09	4	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.11	61				
1864-02-09	5	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						315	315	13						
1864-02-09	6	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	0600: Stood for buoy and drifted.														
1864-02-09	7	33.95	-77.82	360		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-09	8	33.95	-77.82			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.16	65				
1864-02-09	9	33.95	-77.82			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	0925: Stood E 21/2 mi E of buoy by 0945 and dropped target. Went N 1 mi for target practice.						45	45	5				b		
1864-02-09	10	33.93	-77.77	888		2.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-09	11	33.93	-77.77			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1125: Stood for target then stood for buoy.														
1864-02-09	12	33.94	-77.80	888		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1230: Anchored. Near buoy.									30.18	53				
1864-02-09	13	33.95	-77.82	888		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						225	225	24				b		
1864-02-09	14	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-09	15	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 														
1864-02-09	16	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1655: Got Underway									30.10	55				
1864-02-09	17	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	1720: Put light on buoy then cruising and drifting on station.						225	225							
1864-02-09	18	33.93	-77.82	180		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.12	52				
1864-02-09	19	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						225	225	5						
1864-02-09	20	33.93	-77.82	360		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 									30.24	60				
1864-02-09	21	33.90	-77.82	180		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-130.JPG	 						270	270	5				bm		
