YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1869-01-01	1	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	: At anchor Chorillos Bay Peru						135	145	2			70	69	65	oc	Cum	0				
1869-01-01	2	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						135	145	2	29.80	70	69	68	65	oc	Cum	0				
1869-01-01	3	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						135	145	2			69	68	66	oc	Cum	0				
1869-01-01	4	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						135	145	2	29.77	70	69	68	66	oc	Cum	0				
1869-01-01	5	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						135	145	2			69	68	67	bc	Cir Cum	3				
1869-01-01	6	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						169	179	1	29.80	71	69	68	67	bc	Cir Cum	1				
1869-01-01	7	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						0	0	0			71	70	67	oc	Cum	0				
1869-01-01	8	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						0	0	0	29.80	72	71	70	67	oc	Cum	0				
1869-01-01	9	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						203	213	2			72	71	67	oc	Cum	0				
1869-01-01	10	-12.16	-77.03			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-014/581208-tuscarora-014-075.JPG	 						203	213	2	29.80	73	72	71	67	oc	Cum Str	1				
