YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1875-01-01	1	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	2	30.10	74	72	71		bc	cu	8			
1875-01-01	2	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	2	30.10	74	72	71		bc	cu	8			
1875-01-01	3	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	2	30.09	74	71	70		bc	ci	8			
1875-01-01	4	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	2	30.09	74	71	70		bc	ci	8			
1875-01-01	5	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	1	30.09	74	68	68		bc	ci cu	9			
1875-01-01	6	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	1	30.09	74	68	68		bc	ci cu	9			
1875-01-01	7	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	1	30.09	73	69	69		bc	ci cu	9			
1875-01-01	8	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						45	54	1	30.07	73	69	69		bc	ci cu	9			
1875-01-01	9	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						270	279	1	30.05	74	71	70		bc	cu	8			
1875-01-01	10	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						225	234	1	30.03	75	72	71		bc	cu	7			
1875-01-01	11	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	 						225	234	1	30.03	75	73	72		bc	cu	8			
1875-01-01	12	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-031/581208-tuscarora-031-010.JPG	Noon: Honolulu HI						225	234	1	30.03	76	75	74		bc	cu	6			
