YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1872-12-01	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						225	235	2	30.06	66	64	64		cm	cir cum	0				
1872-12-01	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						225	235	2	30.06	66	64	64		cm	cir cum	0				
1872-12-01	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	2	30.04	66	64	64		cm	cir cum	0				
1872-12-01	4	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	2	30.04	66	64	64		cm	cir cum	0				
1872-12-01	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	2	30.02	65	63	63		om	cir cum	0				
1872-12-01	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	5	30.04	65	63	63		om	cir cum	0				
1872-12-01	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	1	30.04	64	62	62		of	cir cum	0				
1872-12-01	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	1	30.05	65	63	63		oc	cir cum	0				
1872-12-01	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	1	30.05	65	63	63		bcm	cir	5				
1872-12-01	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						315	325	1	30.06	65	63	63		bcm	cir	5				
1872-12-01	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						180	190	1	30.06	67	64	64		bcm	cir	3				
1872-12-01	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						180	190	1	30.06	68	65	65		bcm	cir	2				
1872-12-01	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						180	190	2	30.05	67	66	65		om	cir cum	0				
1872-12-01	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						180	190	1	30.05	68	66	66		om	cir cum	0				
1872-12-01	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-025/581208-tuscarora-025-010.JPG	 						135	145	1	30.03	67	65	65		om	cir cum	0				
