YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Other
1871-01-01	1	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						360	4	5	30.39	64	63	65	bc	cir	8			
1871-01-01	2	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						360	4	8	30.38	64	63	65	bc	cir	9			
1871-01-01	3	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						360	4	8	30.36	63	63	65	bc	cir	9			
1871-01-01	4	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						360	4	8	30.35	63	62	65	bc	cir	9			
1871-01-01	5	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.36	63	62	65	b	nnone	10			
1871-01-01	6	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.36	63	62	65	b	nnone	10			
1871-01-01	7	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.37	63	62	65	b	nnone	10			
1871-01-01	8	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.38	63	61	65	b	nnone	10			
1871-01-01	9	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.40	64	62	65	b	nnone	10			
1871-01-01	10	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.42	67	63	65	b	nnone	10			
1871-01-01	11	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						34	38	8	30.42	67	64	65	b	nnone	10			
1871-01-01	12	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	"Noon: Key West, Florida."						34	38	8	30.41	68	64	65	b	nnone	10			
1871-01-01	13	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	8	30.37	68	65	65	b	nnone	10			
1871-01-01	14	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						11	15	8	30.36	69	66	65	b	nnone	10			
1871-01-01	15	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	8	30.35	68	66	65	b	nnone	10			
1871-01-01	16	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	8	30.35	67	67	65	b	nnone	10			
1871-01-01	17	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.35	67	65	65	b	nnone	10			
1871-01-01	18	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.36	66	65	65	b	nnone	10			
1871-01-01	19	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.36	66	64	65	b	nnone	10			
1871-01-01	20	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	2	30.36	65	64	65	b	nnone	10			
1871-01-01	21	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	2	30.36	65	64	65	b	nnone	10			
1871-01-01	22	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.36	65	64	65	b	nnone	10			
1871-01-01	23	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.36	65	64	65	b	nnone	10			
1871-01-01	24	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-102.JPG	 						23	27	5	30.35	65	64	65	b	nnone	10			
1871-01-02	1	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.34	65	64	65	b	none	10			
1871-01-02	2	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.32	65	62	65	b	none	10			
1871-01-02	3	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.31	65	62	65	b	none	10			
1871-01-02	4	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.30	64	62	65	b	none	10			
1871-01-02	5	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	2	30.30	64	62	65	bc	cum	9			
1871-01-02	6	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	2	30.30	64	62	65	bc	cum	9			
1871-01-02	7	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	2	30.31	64	63	65	bc	cum	7			
1871-01-02	8	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	2	30.33	65	63	65	bc	cum	6			
1871-01-02	9	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.35	66	65	65	bc	cir	8			
1871-01-02	10	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.37	67	66	65	bc	cir	9			
1871-01-02	11	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	5	30.36	69	67	65	bc	cir	9			
1871-01-02	12	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	"Noon: Key West, Florida."						23	27	8	30.35	70	68	65	bc	cir	9			
1871-01-02	13	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						23	27	8	30.32	72	69	65	bc	cir	9			
1871-01-02	14	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.32	72	69	65	bc	cir	9			
1871-01-02	15	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.32	72	69	65	bc	cir	9			
1871-01-02	16	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.31	72	69	65	bc	cir	9			
1871-01-02	17	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.30	71	69	65	bc	cir	9			
1871-01-02	18	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.30	70	69	65	bc	cir	9			
1871-01-02	19	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.31	70	69	65	bc	cir	9			
1871-01-02	20	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	5	30.31	69	68	65	bc	cir	8			
1871-01-02	21	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	2	30.31	69	68	65	b	none	10			
1871-01-02	22	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	2	30.32	68	67	65	b	none	10			
1871-01-02	23	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	2	30.32	68	67	65	b	none	10			
1871-01-02	24	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-103.JPG	 						11	15	2	30.33	67	66	65	b	none	10			
1871-01-03	1	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	5	30.31	66	65	65	b	none	10			
1871-01-03	2	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	5	30.31	66	65	65	b	none	10			
1871-01-03	3	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	5	30.31	66	64	65	b	none	10			
1871-01-03	4	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	8	30.31	65	64	65	b	none	10			
1871-01-03	5	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	8	30.30	65	64	65	b	none	10			
1871-01-03	6	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	8	30.30	65	64	65	bc	cir str	9			
1871-01-03	7	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	8	30.32	65	64	65	bc	cir str	9			
1871-01-03	8	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	8	30.34	66	65	65	b	none	10			
1871-01-03	9	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						23	27	8	30.35	68	65	65	b	none	10			
1871-01-03	10	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						23	27	8	30.36	69	66	65	b	none	10			
1871-01-03	11	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						23	27	8	30.37	71	66	65	b	none	10			
1871-01-03	12	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	"Noon: Key West, Florida."						23	27	8	30.38	72	67	65	b	none	10			
1871-01-03	13	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						11	15	8	30.25	70	66	65	bc	cum	9			
1871-01-03	14	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.32	69	66		bc	cum	9			
1871-01-03	15	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.32	69	66		bc	cum	9			
1871-01-03	16	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.32	69	66		bc	cum	9			
1871-01-03	17	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.32	67	65		b	none	10			
1871-01-03	18	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.31	66	64		b	none	10			
1871-01-03	19	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.33	66	64		b	none	10			
1871-01-03	20	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.35	66	65		b	none	10			
1871-01-03	21	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	8	30.35	66	65		b	none	10			
1871-01-03	22	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	13	30.46	66	65		b	none	10			
1871-01-03	23	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4	19	30.46	66	65		b	none	10			
1871-01-03	24	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-104.JPG	 						360	4		30.46	65	64		b	none	10			
